trial_id,seed,scenario,warm_start_scale,shrunk_size,true_size,estimated_size,ci_lower,ci_upper,true_in_ci,ci_width,relative_error
1351,2779569,subset,1,25,25,15,12,17,false,5,0.4000
1352,2787488,subset,1,25,25,15,13,18,false,5,0.4000
1353,2795407,subset,1,25,25,15,13,17,false,4,0.4000
1354,2803326,subset,1,25,25,13,11,16,false,5,0.4800
1355,2811245,subset,1,25,25,13,11,15,false,4,0.4800
1356,2819164,subset,1,25,25,14,12,16,false,4,0.4400
1357,2827083,subset,1,25,25,12,10,15,false,5,0.5200
1358,2835002,subset,1,25,25,14,12,17,false,5,0.4400
1359,2842921,subset,1,25,25,14,11,16,false,5,0.4400
1360,2850840,subset,1,25,25,13,10,15,false,5,0.4800
1361,2858759,subset,1,25,25,14,12,17,false,5,0.4400
1362,2866678,subset,1,25,25,14,12,17,false,5,0.4400
1363,2874597,subset,1,25,25,14,12,16,false,4,0.4400
1364,2882516,subset,1,25,25,16,14,18,false,4,0.3600
1365,2890435,subset,1,25,25,14,11,16,false,5,0.4400
1366,2898354,subset,1,25,25,14,12,17,false,5,0.4400
1367,2906273,subset,1,25,25,13,11,16,false,5,0.4800
1368,2914192,subset,1,25,25,13,11,16,false,5,0.4800
1369,2922111,subset,1,25,25,13,11,15,false,4,0.4800
1370,2930030,subset,1,25,25,14,12,16,false,4,0.4400
1371,2937949,subset,1,25,25,13,11,16,false,5,0.4800
1372,2945868,subset,1,25,25,14,12,17,false,5,0.4400
1373,2953787,subset,1,25,25,14,11,16,false,5,0.4400
1374,2961706,subset,1,25,25,13,11,16,false,5,0.4800
1375,2969625,subset,1,25,25,15,12,17,false,5,0.4000
1376,2977544,subset,1,25,25,14,11,16,false,5,0.4400
1377,2985463,subset,1,25,25,14,11,16,false,5,0.4400
1378,2993382,subset,1,25,25,13,11,15,false,4,0.4800
1379,3001301,subset,1,25,25,13,10,15,false,5,0.4800
1380,3009220,subset,1,25,25,14,12,16,false,4,0.4400
1381,3017139,subset,1,25,25,13,11,16,false,5,0.4800
1382,3025058,subset,1,25,25,14,12,16,false,4,0.4400
1383,3032977,subset,1,25,25,13,11,15,false,4,0.4800
1384,3040896,subset,1,25,25,14,12,16,false,4,0.4400
1385,3048815,subset,1,25,25,13,11,15,false,4,0.4800
1386,3056734,subset,1,25,25,14,12,17,false,5,0.4400
1387,3064653,subset,1,25,25,14,12,16,false,4,0.4400
1388,3072572,subset,1,25,25,15,12,17,false,5,0.4000
1389,3080491,subset,1,25,25,13,11,16,false,5,0.4800
1390,3088410,subset,1,25,25,16,13,18,false,5,0.3600
1391,3096329,subset,1,25,25,13,11,15,false,4,0.4800
1392,3104248,subset,1,25,25,15,12,17,false,5,0.4000
1393,3112167,subset,1,25,25,14,12,16,false,4,0.4400
1394,3120086,subset,1,25,25,16,14,18,false,4,0.3600
1395,3128005,subset,1,25,25,14,11,16,false,5,0.4400
1396,3135924,subset,1,25,25,14,11,16,false,5,0.4400
1397,3143843,subset,1,25,25,13,11,16,false,5,0.4800
1398,3151762,subset,1,25,25,13,11,16,false,5,0.4800
1399,3159681,subset,1,25,25,14,12,16,false,4,0.4400
1400,3167600,subset,1,25,25,15,12,17,false,5,0.4000
1401,3175519,subset,1,25,25,13,11,15,false,4,0.4800
1402,3183438,subset,1,25,25,14,11,16,false,5,0.4400
1403,3191357,subset,1,25,25,14,12,16,false,4,0.4400
1404,3199276,subset,1,25,25,12,9,14,false,5,0.5200
1405,3207195,subset,1,25,25,14,12,16,false,4,0.4400
1406,3215114,subset,1,25,25,13,11,15,false,4,0.4800
1407,3223033,subset,1,25,25,13,11,15,false,4,0.4800
1408,3230952,subset,1,25,25,13,10,15,false,5,0.4800
1409,3238871,subset,1,25,25,13,11,16,false,5,0.4800
1410,3246790,subset,1,25,25,13,11,16,false,5,0.4800
1411,3254709,subset,1,25,25,16,13,18,false,5,0.3600
1412,3262628,subset,1,25,25,14,12,17,false,5,0.4400
1413,3270547,subset,1,25,25,14,12,16,false,4,0.4400
1414,3278466,subset,1,25,25,17,14,19,false,5,0.3200
1415,3286385,subset,1,25,25,15,13,17,false,4,0.4000
1416,3294304,subset,1,25,25,12,10,15,false,5,0.5200
1417,3302223,subset,1,25,25,14,12,16,false,4,0.4400
1418,3310142,subset,1,25,25,14,12,16,false,4,0.4400
1419,3318061,subset,1,25,25,17,14,19,false,5,0.3200
1420,3325980,subset,1,25,25,13,10,15,false,5,0.4800
1421,3333899,subset,1,25,25,14,12,16,false,4,0.4400
1422,3341818,subset,1,25,25,13,11,15,false,4,0.4800
1423,3349737,subset,1,25,25,15,12,17,false,5,0.4000
1424,3357656,subset,1,25,25,13,11,15,false,4,0.4800
1425,3365575,subset,1,25,25,16,13,18,false,5,0.3600
1426,3373494,subset,1,25,25,16,14,19,false,5,0.3600
1427,3381413,subset,1,25,25,14,12,16,false,4,0.4400
1428,3389332,subset,1,25,25,15,12,17,false,5,0.4000
1429,3397251,subset,1,25,25,15,12,17,false,5,0.4000
1430,3405170,subset,1,25,25,14,11,16,false,5,0.4400
1431,3413089,subset,1,25,25,13,10,15,false,5,0.4800
1432,3421008,subset,1,25,25,13,11,15,false,4,0.4800
1433,3428927,subset,1,25,25,15,13,17,false,4,0.4000
1434,3436846,subset,1,25,25,14,12,16,false,4,0.4400
1435,3444765,subset,1,25,25,16,14,18,false,4,0.3600
1436,3452684,subset,1,25,25,14,11,16,false,5,0.4400
1437,3460603,subset,1,25,25,15,13,18,false,5,0.4000
1438,3468522,subset,1,25,25,14,11,16,false,5,0.4400
1439,3476441,subset,1,25,25,15,12,17,false,5,0.4000
1440,3484360,subset,1,25,25,14,11,16,false,5,0.4400
1441,3492279,subset,1,25,25,13,11,15,false,4,0.4800
1442,3500198,subset,1,25,25,14,12,16,false,4,0.4400
1443,3508117,subset,1,25,25,13,11,15,false,4,0.4800
1444,3516036,subset,1,25,25,12,10,15,false,5,0.5200
1445,3523955,subset,1,25,25,15,12,17,false,5,0.4000
1446,3531874,subset,1,25,25,13,11,15,false,4,0.4800
1447,3539793,subset,1,25,25,15,13,18,false,5,0.4000
1448,3547712,subset,1,25,25,15,12,17,false,5,0.4000
1449,3555631,subset,1,25,25,13,11,16,false,5,0.4800
1450,3563550,subset,1,25,25,13,10,15,false,5,0.4800
1451,3571469,subset,1,25,25,14,12,17,false,5,0.4400
1452,3579388,subset,1,25,25,13,11,16,false,5,0.4800
1453,3587307,subset,1,25,25,15,13,18,false,5,0.4000
1454,3595226,subset,1,25,25,15,12,17,false,5,0.4000
1455,3603145,subset,1,25,25,14,12,16,false,4,0.4400
1456,3611064,subset,1,25,25,14,11,16,false,5,0.4400
1457,3618983,subset,1,25,25,15,13,18,false,5,0.4000
1458,3626902,subset,1,25,25,13,11,16,false,5,0.4800
1459,3634821,subset,1,25,25,14,11,16,false,5,0.4400
1460,3642740,subset,1,25,25,12,10,15,false,5,0.5200
1461,3650659,subset,1,25,25,12,10,14,false,4,0.5200
1462,3658578,subset,1,25,25,13,11,15,false,4,0.4800
1463,3666497,subset,1,25,25,15,13,17,false,4,0.4000
1464,3674416,subset,1,25,25,14,11,16,false,5,0.4400
1465,3682335,subset,1,25,25,15,12,17,false,5,0.4000
1466,3690254,subset,1,25,25,13,11,15,false,4,0.4800
1467,3698173,subset,1,25,25,13,11,15,false,4,0.4800
1468,3706092,subset,1,25,25,15,13,17,false,4,0.4000
1469,3714011,subset,1,25,25,13,11,16,false,5,0.4800
1470,3721930,subset,1,25,25,13,10,15,false,5,0.4800
1471,3729849,subset,1,25,25,14,12,16,false,4,0.4400
1472,3737768,subset,1,25,25,13,11,15,false,4,0.4800
1473,3745687,subset,1,25,25,14,12,16,false,4,0.4400
1474,3753606,subset,1,25,25,15,13,17,false,4,0.4000
1475,3761525,subset,1,25,25,12,10,14,false,4,0.5200
1476,3769444,subset,1,25,25,13,11,15,false,4,0.4800
1477,3777363,subset,1,25,25,13,11,15,false,4,0.4800
1478,3785282,subset,1,25,25,14,11,16,false,5,0.4400
1479,3793201,subset,1,25,25,14,11,16,false,5,0.4400
1480,3801120,subset,1,25,25,16,13,18,false,5,0.3600
1481,3809039,subset,1,25,25,12,10,15,false,5,0.5200
1482,3816958,subset,1,25,25,13,11,15,false,4,0.4800
1483,3824877,subset,1,25,25,14,11,16,false,5,0.4400
1484,3832796,subset,1,25,25,16,13,18,false,5,0.3600
1485,3840715,subset,1,25,25,13,11,16,false,5,0.4800
1486,3848634,subset,1,25,25,14,12,16,false,4,0.4400
1487,3856553,subset,1,25,25,14,12,16,false,4,0.4400
1488,3864472,subset,1,25,25,15,12,17,false,5,0.4000
1489,3872391,subset,1,25,25,15,12,17,false,5,0.4000
1490,3880310,subset,1,25,25,15,12,17,false,5,0.4000
1491,3888229,subset,1,25,25,13,11,15,false,4,0.4800
1492,3896148,subset,1,25,25,14,12,17,false,5,0.4400
1493,3904067,subset,1,25,25,13,10,15,false,5,0.4800
1494,3911986,subset,1,25,25,17,14,19,false,5,0.3200
1495,3919905,subset,1,25,25,14,12,17,false,5,0.4400
1496,3927824,subset,1,25,25,13,10,15,false,5,0.4800
1497,3935743,subset,1,25,25,15,12,17,false,5,0.4000
1498,3943662,subset,1,25,25,12,10,14,false,4,0.5200
1499,3951581,subset,1,25,25,14,11,16,false,5,0.4400
1500,0,scaled,0,50,25,31,20,39,true,19,0.2400
1501,7919,scaled,0,50,25,31,20,39,true,19,0.2400
1502,15838,scaled,0,50,25,31,20,39,true,19,0.2400
1503,23757,scaled,0,50,25,31,20,39,true,19,0.2400
1504,31676,scaled,0,50,25,31,20,39,true,19,0.2400
1505,39595,scaled,0,50,25,31,20,39,true,19,0.2400
1506,47514,scaled,0,50,25,31,20,39,true,19,0.2400
1507,55433,scaled,0,50,25,31,20,39,true,19,0.2400
1508,63352,scaled,0,50,25,31,20,39,true,19,0.2400
1509,71271,scaled,0,50,25,31,20,39,true,19,0.2400
1510,79190,scaled,0,50,25,31,20,39,true,19,0.2400
1511,87109,scaled,0,50,25,31,20,39,true,19,0.2400
1512,95028,scaled,0,50,25,31,20,39,true,19,0.2400
1513,102947,scaled,0,50,25,31,20,39,true,19,0.2400
1514,110866,scaled,0,50,25,31,20,39,true,19,0.2400
1515,118785,scaled,0,50,25,31,20,39,true,19,0.2400
1516,126704,scaled,0,50,25,31,20,39,true,19,0.2400
1517,134623,scaled,0,50,25,31,20,39,true,19,0.2400
1518,142542,scaled,0,50,25,31,20,39,true,19,0.2400
1519,150461,scaled,0,50,25,31,20,39,true,19,0.2400
1520,158380,scaled,0,50,25,31,20,39,true,19,0.2400
1521,166299,scaled,0,50,25,31,20,39,true,19,0.2400
1522,174218,scaled,0,50,25,31,20,39,true,19,0.2400
1523,182137,scaled,0,50,25,31,20,39,true,19,0.2400
1524,190056,scaled,0,50,25,31,20,39,true,19,0.2400
1525,197975,scaled,0,50,25,31,20,39,true,19,0.2400
1526,205894,scaled,0,50,25,31,20,39,true,19,0.2400
1527,213813,scaled,0,50,25,31,20,39,true,19,0.2400
1528,221732,scaled,0,50,25,31,20,39,true,19,0.2400
1529,229651,scaled,0,50,25,31,20,39,true,19,0.2400
1530,237570,scaled,0,50,25,31,20,39,true,19,0.2400
1531,245489,scaled,0,50,25,31,20,39,true,19,0.2400
1532,253408,scaled,0,50,25,31,20,39,true,19,0.2400
1533,261327,scaled,0,50,25,31,20,39,true,19,0.2400
1534,269246,scaled,0,50,25,31,20,39,true,19,0.2400
1535,277165,scaled,0,50,25,31,20,39,true,19,0.2400
1536,285084,scaled,0,50,25,31,20,39,true,19,0.2400
1537,293003,scaled,0,50,25,31,20,39,true,19,0.2400
1538,300922,scaled,0,50,25,31,20,39,true,19,0.2400
1539,308841,scaled,0,50,25,31,20,39,true,19,0.2400
1540,316760,scaled,0,50,25,31,20,39,true,19,0.2400
1541,324679,scaled,0,50,25,31,20,39,true,19,0.2400
1542,332598,scaled,0,50,25,31,20,39,true,19,0.2400
1543,340517,scaled,0,50,25,31,20,39,true,19,0.2400
1544,348436,scaled,0,50,25,31,20,39,true,19,0.2400
1545,356355,scaled,0,50,25,31,20,39,true,19,0.2400
1546,364274,scaled,0,50,25,31,20,39,true,19,0.2400
1547,372193,scaled,0,50,25,31,20,39,true,19,0.2400
1548,380112,scaled,0,50,25,31,20,39,true,19,0.2400
1549,388031,scaled,0,50,25,31,20,39,true,19,0.2400
1550,395950,scaled,0,50,25,31,20,39,true,19,0.2400
1551,403869,scaled,0,50,25,31,20,39,true,19,0.2400
1552,411788,scaled,0,50,25,31,20,39,true,19,0.2400
1553,419707,scaled,0,50,25,31,20,39,true,19,0.2400
1554,427626,scaled,0,50,25,31,20,39,true,19,0.2400
1555,435545,scaled,0,50,25,31,20,39,true,19,0.2400
1556,443464,scaled,0,50,25,31,20,39,true,19,0.2400
1557,451383,scaled,0,50,25,31,20,39,true,19,0.2400
1558,459302,scaled,0,50,25,31,20,39,true,19,0.2400
1559,467221,scaled,0,50,25,31,20,39,true,19,0.2400
1560,475140,scaled,0,50,25,31,20,39,true,19,0.2400
1561,483059,scaled,0,50,25,31,20,39,true,19,0.2400
1562,490978,scaled,0,50,25,31,20,39,true,19,0.2400
1563,498897,scaled,0,50,25,31,20,39,true,19,0.2400
1564,506816,scaled,0,50,25,31,20,39,true,19,0.2400
1565,514735,scaled,0,50,25,31,20,39,true,19,0.2400
1566,522654,scaled,0,50,25,31,20,39,true,19,0.2400
1567,530573,scaled,0,50,25,31,20,39,true,19,0.2400
1568,538492,scaled,0,50,25,31,20,39,true,19,0.2400
1569,546411,scaled,0,50,25,31,20,39,true,19,0.2400
1570,554330,scaled,0,50,25,31,20,39,true,19,0.2400
1571,562249,scaled,0,50,25,31,20,39,true,19,0.2400
1572,570168,scaled,0,50,25,31,20,39,true,19,0.2400
1573,578087,scaled,0,50,25,31,20,39,true,19,0.2400
1574,586006,scaled,0,50,25,31,20,39,true,19,0.2400
1575,593925,scaled,0,50,25,31,20,39,true,19,0.2400
1576,601844,scaled,0,50,25,31,20,39,true,19,0.2400
1577,609763,scaled,0,50,25,31,20,39,true,19,0.2400
1578,617682,scaled,0,50,25,31,20,39,true,19,0.2400
1579,625601,scaled,0,50,25,31,20,39,true,19,0.2400
1580,633520,scaled,0,50,25,31,20,39,true,19,0.2400
1581,641439,scaled,0,50,25,31,20,39,true,19,0.2400
1582,649358,scaled,0,50,25,31,20,39,true,19,0.2400
1583,657277,scaled,0,50,25,31,20,39,true,19,0.2400
1584,665196,scaled,0,50,25,31,20,39,true,19,0.2400
1585,673115,scaled,0,50,25,31,20,39,true,19,0.2400
1586,681034,scaled,0,50,25,31,20,39,true,19,0.2400
1587,688953,scaled,0,50,25,31,20,39,true,19,0.2400
1588,696872,scaled,0,50,25,31,20,39,true,19,0.2400
1589,704791,scaled,0,50,25,31,20,39,true,19,0.2400
1590,712710,scaled,0,50,25,31,20,39,true,19,0.2400
1591,720629,scaled,0,50,25,31,20,39,true,19,0.2400
1592,728548,scaled,0,50,25,31,20,39,true,19,0.2400
1593,736467,scaled,0,50,25,31,20,39,true,19,0.2400
1594,744386,scaled,0,50,25,31,20,39,true,19,0.2400
1595,752305,scaled,0,50,25,31,20,39,true,19,0.2400
1596,760224,scaled,0,50,25,31,20,39,true,19,0.2400
1597,768143,scaled,0,50,25,31,20,39,true,19,0.2400
1598,776062,scaled,0,50,25,31,20,39,true,19,0.2400
1599,783981,scaled,0,50,25,31,20,39,true,19,0.2400
1600,791900,scaled,0,50,25,31,20,39,true,19,0.2400
1601,799819,scaled,0,50,25,31,20,39,true,19,0.2400
1602,807738,scaled,0,50,25,31,20,39,true,19,0.2400
1603,815657,scaled,0,50,25,31,20,39,true,19,0.2400
1604,823576,scaled,0,50,25,31,20,39,true,19,0.2400
1605,831495,scaled,0,50,25,31,20,39,true,19,0.2400
1606,839414,scaled,0,50,25,31,20,39,true,19,0.2400
1607,847333,scaled,0,50,25,31,20,39,true,19,0.2400
1608,855252,scaled,0,50,25,31,20,39,true,19,0.2400
1609,863171,scaled,0,50,25,31,20,39,true,19,0.2400
1610,871090,scaled,0,50,25,31,20,39,true,19,0.2400
1611,879009,scaled,0,50,25,31,20,39,true,19,0.2400
1612,886928,scaled,0,50,25,31,20,39,true,19,0.2400
1613,894847,scaled,0,50,25,31,20,39,true,19,0.2400
1614,902766,scaled,0,50,25,31,20,39,true,19,0.2400
1615,910685,scaled,0,50,25,31,20,39,true,19,0.2400
1616,918604,scaled,0,50,25,31,20,39,true,19,0.2400
1617,926523,scaled,0,50,25,31,20,39,true,19,0.2400
1618,934442,scaled,0,50,25,31,20,39,true,19,0.2400
1619,942361,scaled,0,50,25,31,20,39,true,19,0.2400
1620,950280,scaled,0,50,25,31,20,39,true,19,0.2400
1621,958199,scaled,0,50,25,31,20,39,true,19,0.2400
1622,966118,scaled,0,50,25,31,20,39,true,19,0.2400
1623,974037,scaled,0,50,25,31,20,39,true,19,0.2400
1624,981956,scaled,0,50,25,31,20,39,true,19,0.2400
1625,989875,scaled,0,50,25,31,20,39,true,19,0.2400
1626,997794,scaled,0,50,25,31,20,39,true,19,0.2400
1627,1005713,scaled,0,50,25,31,20,39,true,19,0.2400
1628,1013632,scaled,0,50,25,31,20,39,true,19,0.2400
1629,1021551,scaled,0,50,25,31,20,39,true,19,0.2400
1630,1029470,scaled,0,50,25,31,20,39,true,19,0.2400
1631,1037389,scaled,0,50,25,31,20,39,true,19,0.2400
1632,1045308,scaled,0,50,25,31,20,39,true,19,0.2400
1633,1053227,scaled,0,50,25,31,20,39,true,19,0.2400
1634,1061146,scaled,0,50,25,31,20,39,true,19,0.2400
1635,1069065,scaled,0,50,25,31,20,39,true,19,0.2400
1636,1076984,scaled,0,50,25,31,20,39,true,19,0.2400
1637,1084903,scaled,0,50,25,31,20,39,true,19,0.2400
1638,1092822,scaled,0,50,25,31,20,39,true,19,0.2400
1639,1100741,scaled,0,50,25,31,20,39,true,19,0.2400
1640,1108660,scaled,0,50,25,31,20,39,true,19,0.2400
1641,1116579,scaled,0,50,25,31,20,39,true,19,0.2400
1642,1124498,scaled,0,50,25,31,20,39,true,19,0.2400
1643,1132417,scaled,0,50,25,31,20,39,true,19,0.2400
1644,1140336,scaled,0,50,25,31,20,39,true,19,0.2400
1645,1148255,scaled,0,50,25,31,20,39,true,19,0.2400
1646,1156174,scaled,0,50,25,31,20,39,true,19,0.2400
1647,1164093,scaled,0,50,25,31,20,39,true,19,0.2400
1648,1172012,scaled,0,50,25,31,20,39,true,19,0.2400
1649,1179931,scaled,0,50,25,31,20,39,true,19,0.2400
1650,1187850,scaled,0,50,25,31,20,39,true,19,0.2400
1651,1195769,scaled,0,50,25,31,20,39,true,19,0.2400
1652,1203688,scaled,0,50,25,31,20,39,true,19,0.2400
1653,1211607,scaled,0,50,25,31,20,39,true,19,0.2400
1654,1219526,scaled,0,50,25,31,20,39,true,19,0.2400
1655,1227445,scaled,0,50,25,31,20,39,true,19,0.2400
1656,1235364,scaled,0,50,25,31,20,39,true,19,0.2400
1657,1243283,scaled,0,50,25,31,20,39,true,19,0.2400
1658,1251202,scaled,0,50,25,31,20,39,true,19,0.2400
1659,1259121,scaled,0,50,25,31,20,39,true,19,0.2400
1660,1267040,scaled,0,50,25,31,20,39,true,19,0.2400
1661,1274959,scaled,0,50,25,31,20,39,true,19,0.2400
1662,1282878,scaled,0,50,25,31,20,39,true,19,0.2400
1663,1290797,scaled,0,50,25,31,20,39,true,19,0.2400
1664,1298716,scaled,0,50,25,31,20,39,true,19,0.2400
1665,1306635,scaled,0,50,25,31,20,39,true,19,0.2400
1666,1314554,scaled,0,50,25,31,20,39,true,19,0.2400
1667,1322473,scaled,0,50,25,31,20,39,true,19,0.2400
1668,1330392,scaled,0,50,25,31,20,39,true,19,0.2400
1669,1338311,scaled,0,50,25,31,20,39,true,19,0.2400
1670,1346230,scaled,0,50,25,31,20,39,true,19,0.2400
1671,1354149,scaled,0,50,25,31,20,39,true,19,0.2400
1672,1362068,scaled,0,50,25,31,20,39,true,19,0.2400
1673,1369987,scaled,0,50,25,31,20,39,true,19,0.2400
1674,1377906,scaled,0,50,25,31,20,39,true,19,0.2400
1675,1385825,scaled,0,50,25,31,20,39,true,19,0.2400
1676,1393744,scaled,0,50,25,31,20,39,true,19,0.2400
1677,1401663,scaled,0,50,25,31,20,39,true,19,0.2400
1678,1409582,scaled,0,50,25,31,20,39,true,19,0.2400
1679,1417501,scaled,0,50,25,31,20,39,true,19,0.2400
1680,1425420,scaled,0,50,25,31,20,39,true,19,0.2400
1681,1433339,scaled,0,50,25,31,20,39,true,19,0.2400
1682,1441258,scaled,0,50,25,31,20,39,true,19,0.2400
1683,1449177,scaled,0,50,25,31,20,39,true,19,0.2400
1684,1457096,scaled,0,50,25,31,20,39,true,19,0.2400
1685,1465015,scaled,0,50,25,31,20,39,true,19,0.2400
1686,1472934,scaled,0,50,25,31,20,39,true,19,0.2400
1687,1480853,scaled,0,50,25,31,20,39,true,19,0.2400
1688,1488772,scaled,0,50,25,31,20,39,true,19,0.2400
1689,1496691,scaled,0,50,25,31,20,39,true,19,0.2400
1690,1504610,scaled,0,50,25,31,20,39,true,19,0.2400
1691,1512529,scaled,0,50,25,31,20,39,true,19,0.2400
1692,1520448,scaled,0,50,25,31,20,39,true,19,0.2400
1693,1528367,scaled,0,50,25,31,20,39,true,19,0.2400
1694,1536286,scaled,0,50,25,31,20,39,true,19,0.2400
1695,1544205,scaled,0,50,25,31,20,39,true,19,0.2400
1696,1552124,scaled,0,50,25,31,20,39,true,19,0.2400
1697,1560043,scaled,0,50,25,31,20,39,true,19,0.2400
1698,1567962,scaled,0,50,25,31,20,39,true,19,0.2400
1699,1575881,scaled,0,50,25,31,20,39,true,19,0.2400
1700,1583800,scaled,0,50,25,31,20,39,true,19,0.2400
1701,1591719,scaled,0,50,25,31,20,39,true,19,0.2400
1702,1599638,scaled,0,50,25,31,20,39,true,19,0.2400
1703,1607557,scaled,0,50,25,31,20,39,true,19,0.2400
1704,1615476,scaled,0,50,25,31,20,39,true,19,0.2400
1705,1623395,scaled,0,50,25,31,20,39,true,19,0.2400
1706,1631314,scaled,0,50,25,31,20,39,true,19,0.2400
1707,1639233,scaled,0,50,25,31,20,39,true,19,0.2400
1708,1647152,scaled,0,50,25,31,20,39,true,19,0.2400
1709,1655071,scaled,0,50,25,31,20,39,true,19,0.2400
1710,1662990,scaled,0,50,25,31,20,39,true,19,0.2400
1711,1670909,scaled,0,50,25,31,20,39,true,19,0.2400
1712,1678828,scaled,0,50,25,31,20,39,true,19,0.2400
1713,1686747,scaled,0,50,25,31,20,39,true,19,0.2400
1714,1694666,scaled,0,50,25,31,20,39,true,19,0.2400
1715,1702585,scaled,0,50,25,31,20,39,true,19,0.2400
1716,1710504,scaled,0,50,25,31,20,39,true,19,0.2400
1717,1718423,scaled,0,50,25,31,20,39,true,19,0.2400
1718,1726342,scaled,0,50,25,31,20,39,true,19,0.2400
1719,1734261,scaled,0,50,25,31,20,39,true,19,0.2400
1720,1742180,scaled,0,50,25,31,20,39,true,19,0.2400
1721,1750099,scaled,0,50,25,31,20,39,true,19,0.2400
1722,1758018,scaled,0,50,25,31,20,39,true,19,0.2400
1723,1765937,scaled,0,50,25,31,20,39,true,19,0.2400
1724,1773856,scaled,0,50,25,31,20,39,true,19,0.2400
1725,1781775,scaled,0,50,25,31,20,39,true,19,0.2400
1726,1789694,scaled,0,50,25,31,20,39,true,19,0.2400
1727,1797613,scaled,0,50,25,31,20,39,true,19,0.2400
1728,1805532,scaled,0,50,25,31,20,39,true,19,0.2400
1729,1813451,scaled,0,50,25,31,20,39,true,19,0.2400
1730,1821370,scaled,0,50,25,31,20,39,true,19,0.2400
1731,1829289,scaled,0,50,25,31,20,39,true,19,0.2400
1732,1837208,scaled,0,50,25,31,20,39,true,19,0.2400
1733,1845127,scaled,0,50,25,31,20,39,true,19,0.2400
1734,1853046,scaled,0,50,25,31,20,39,true,19,0.2400
1735,1860965,scaled,0,50,25,31,20,39,true,19,0.2400
1736,1868884,scaled,0,50,25,31,20,39,true,19,0.2400
1737,1876803,scaled,0,50,25,31,20,39,true,19,0.2400
1738,1884722,scaled,0,50,25,31,20,39,true,19,0.2400
1739,1892641,scaled,0,50,25,31,20,39,true,19,0.2400
1740,1900560,scaled,0,50,25,31,20,39,true,19,0.2400
1741,1908479,scaled,0,50,25,31,20,39,true,19,0.2400
1742,1916398,scaled,0,50,25,31,20,39,true,19,0.2400
1743,1924317,scaled,0,50,25,31,20,39,true,19,0.2400
1744,1932236,scaled,0,50,25,31,20,39,true,19,0.2400
1745,1940155,scaled,0,50,25,31,20,39,true,19,0.2400
1746,1948074,scaled,0,50,25,31,20,39,true,19,0.2400
1747,1955993,scaled,0,50,25,31,20,39,true,19,0.2400
1748,1963912,scaled,0,50,25,31,20,39,true,19,0.2400
1749,1971831,scaled,0,50,25,31,20,39,true,19,0.2400
1750,1979750,scaled,0,50,25,31,20,39,true,19,0.2400
1751,1987669,scaled,0,50,25,31,20,39,true,19,0.2400
1752,1995588,scaled,0,50,25,31,20,39,true,19,0.2400
1753,2003507,scaled,0,50,25,31,20,39,true,19,0.2400
1754,2011426,scaled,0,50,25,31,20,39,true,19,0.2400
1755,2019345,scaled,0,50,25,31,20,39,true,19,0.2400
1756,2027264,scaled,0,50,25,31,20,39,true,19,0.2400
1757,2035183,scaled,0,50,25,31,20,39,true,19,0.2400
1758,2043102,scaled,0,50,25,31,20,39,true,19,0.2400
1759,2051021,scaled,0,50,25,31,20,39,true,19,0.2400
1760,2058940,scaled,0,50,25,31,20,39,true,19,0.2400
1761,2066859,scaled,0,50,25,31,20,39,true,19,0.2400
1762,2074778,scaled,0,50,25,31,20,39,true,19,0.2400
1763,2082697,scaled,0,50,25,31,20,39,true,19,0.2400
1764,2090616,scaled,0,50,25,31,20,39,true,19,0.2400
1765,2098535,scaled,0,50,25,31,20,39,true,19,0.2400
1766,2106454,scaled,0,50,25,31,20,39,true,19,0.2400
1767,2114373,scaled,0,50,25,31,20,39,true,19,0.2400
1768,2122292,scaled,0,50,25,31,20,39,true,19,0.2400
1769,2130211,scaled,0,50,25,31,20,39,true,19,0.2400
1770,2138130,scaled,0,50,25,31,20,39,true,19,0.2400
1771,2146049,scaled,0,50,25,31,20,39,true,19,0.2400
1772,2153968,scaled,0,50,25,31,20,39,true,19,0.2400
1773,2161887,scaled,0,50,25,31,20,39,true,19,0.2400
1774,2169806,scaled,0,50,25,31,20,39,true,19,0.2400
1775,2177725,scaled,0,50,25,31,20,39,true,19,0.2400
1776,2185644,scaled,0,50,25,31,20,39,true,19,0.2400
1777,2193563,scaled,0,50,25,31,20,39,true,19,0.2400
1778,2201482,scaled,0,50,25,31,20,39,true,19,0.2400
1779,2209401,scaled,0,50,25,31,20,39,true,19,0.2400
1780,2217320,scaled,0,50,25,31,20,39,true,19,0.2400
1781,2225239,scaled,0,50,25,31,20,39,true,19,0.2400
1782,2233158,scaled,0,50,25,31,20,39,true,19,0.2400
1783,2241077,scaled,0,50,25,31,20,39,true,19,0.2400
1784,2248996,scaled,0,50,25,31,20,39,true,19,0.2400
1785,2256915,scaled,0,50,25,31,20,39,true,19,0.2400
1786,2264834,scaled,0,50,25,31,20,39,true,19,0.2400
1787,2272753,scaled,0,50,25,31,20,39,true,19,0.2400
1788,2280672,scaled,0,50,25,31,20,39,true,19,0.2400
1789,2288591,scaled,0,50,25,31,20,39,true,19,0.2400
1790,2296510,scaled,0,50,25,31,20,39,true,19,0.2400
1791,2304429,scaled,0,50,25,31,20,39,true,19,0.2400
1792,2312348,scaled,0,50,25,31,20,39,true,19,0.2400
1793,2320267,scaled,0,50,25,31,20,39,true,19,0.2400
1794,2328186,scaled,0,50,25,31,20,39,true,19,0.2400
