trial_id,seed,algorithm,start_value,threshold,budget,final_value,distance,attempts_used,converged,rejections
9455,74874145,binary-search,10000,1000,500,1000,0,13,1,5
9456,74882064,binary-search,10000,1000,500,1000,0,13,1,5
9457,74889983,binary-search,10000,1000,500,1000,0,13,1,5
9458,74897902,binary-search,10000,1000,500,1000,0,13,1,5
9459,74905821,binary-search,10000,1000,500,1000,0,13,1,5
9460,74913740,binary-search,10000,1000,500,1000,0,13,1,5
9461,74921659,binary-search,10000,1000,500,1000,0,13,1,5
9462,74929578,binary-search,10000,1000,500,1000,0,13,1,5
9463,74937497,binary-search,10000,1000,500,1000,0,13,1,5
9464,74945416,binary-search,10000,1000,500,1000,0,13,1,5
9465,74953335,binary-search,10000,1000,500,1000,0,13,1,5
9466,74961254,binary-search,10000,1000,500,1000,0,13,1,5
9467,74969173,binary-search,10000,1000,500,1000,0,13,1,5
9468,74977092,binary-search,10000,1000,500,1000,0,13,1,5
9469,74985011,binary-search,10000,1000,500,1000,0,13,1,5
9470,74992930,binary-search,10000,1000,500,1000,0,13,1,5
9471,75000849,binary-search,10000,1000,500,1000,0,13,1,5
9472,75008768,binary-search,10000,1000,500,1000,0,13,1,5
9473,75016687,binary-search,10000,1000,500,1000,0,13,1,5
9474,75024606,binary-search,10000,1000,500,1000,0,13,1,5
9475,75032525,binary-search,10000,1000,500,1000,0,13,1,5
9476,75040444,binary-search,10000,1000,500,1000,0,13,1,5
9477,75048363,binary-search,10000,1000,500,1000,0,13,1,5
9478,75056282,binary-search,10000,1000,500,1000,0,13,1,5
9479,75064201,binary-search,10000,1000,500,1000,0,13,1,5
9480,75072120,binary-search,10000,1000,500,1000,0,13,1,5
9481,75080039,binary-search,10000,1000,500,1000,0,13,1,5
9482,75087958,binary-search,10000,1000,500,1000,0,13,1,5
9483,75095877,binary-search,10000,1000,500,1000,0,13,1,5
9484,75103796,binary-search,10000,1000,500,1000,0,13,1,5
9485,75111715,binary-search,10000,1000,500,1000,0,13,1,5
9486,75119634,binary-search,10000,1000,500,1000,0,13,1,5
9487,75127553,binary-search,10000,1000,500,1000,0,13,1,5
9488,75135472,binary-search,10000,1000,500,1000,0,13,1,5
9489,75143391,binary-search,10000,1000,500,1000,0,13,1,5
9490,75151310,binary-search,10000,1000,500,1000,0,13,1,5
9491,75159229,binary-search,10000,1000,500,1000,0,13,1,5
9492,75167148,binary-search,10000,1000,500,1000,0,13,1,5
9493,75175067,binary-search,10000,1000,500,1000,0,13,1,5
9494,75182986,binary-search,10000,1000,500,1000,0,13,1,5
9495,75190905,binary-search,10000,1000,500,1000,0,13,1,5
9496,75198824,binary-search,10000,1000,500,1000,0,13,1,5
9497,75206743,binary-search,10000,1000,500,1000,0,13,1,5
9498,75214662,binary-search,10000,1000,500,1000,0,13,1,5
9499,75222581,binary-search,10000,1000,500,1000,0,13,1,5
9500,75230500,binary-search,10000,1000,1000,1000,0,13,1,5
9501,75238419,binary-search,10000,1000,1000,1000,0,13,1,5
9502,75246338,binary-search,10000,1000,1000,1000,0,13,1,5
9503,75254257,binary-search,10000,1000,1000,1000,0,13,1,5
9504,75262176,binary-search,10000,1000,1000,1000,0,13,1,5
9505,75270095,binary-search,10000,1000,1000,1000,0,13,1,5
9506,75278014,binary-search,10000,1000,1000,1000,0,13,1,5
9507,75285933,binary-search,10000,1000,1000,1000,0,13,1,5
9508,75293852,binary-search,10000,1000,1000,1000,0,13,1,5
9509,75301771,binary-search,10000,1000,1000,1000,0,13,1,5
9510,75309690,binary-search,10000,1000,1000,1000,0,13,1,5
9511,75317609,binary-search,10000,1000,1000,1000,0,13,1,5
9512,75325528,binary-search,10000,1000,1000,1000,0,13,1,5
9513,75333447,binary-search,10000,1000,1000,1000,0,13,1,5
9514,75341366,binary-search,10000,1000,1000,1000,0,13,1,5
9515,75349285,binary-search,10000,1000,1000,1000,0,13,1,5
9516,75357204,binary-search,10000,1000,1000,1000,0,13,1,5
9517,75365123,binary-search,10000,1000,1000,1000,0,13,1,5
9518,75373042,binary-search,10000,1000,1000,1000,0,13,1,5
9519,75380961,binary-search,10000,1000,1000,1000,0,13,1,5
9520,75388880,binary-search,10000,1000,1000,1000,0,13,1,5
9521,75396799,binary-search,10000,1000,1000,1000,0,13,1,5
9522,75404718,binary-search,10000,1000,1000,1000,0,13,1,5
9523,75412637,binary-search,10000,1000,1000,1000,0,13,1,5
9524,75420556,binary-search,10000,1000,1000,1000,0,13,1,5
9525,75428475,binary-search,10000,1000,1000,1000,0,13,1,5
9526,75436394,binary-search,10000,1000,1000,1000,0,13,1,5
9527,75444313,binary-search,10000,1000,1000,1000,0,13,1,5
9528,75452232,binary-search,10000,1000,1000,1000,0,13,1,5
9529,75460151,binary-search,10000,1000,1000,1000,0,13,1,5
9530,75468070,binary-search,10000,1000,1000,1000,0,13,1,5
9531,75475989,binary-search,10000,1000,1000,1000,0,13,1,5
9532,75483908,binary-search,10000,1000,1000,1000,0,13,1,5
9533,75491827,binary-search,10000,1000,1000,1000,0,13,1,5
9534,75499746,binary-search,10000,1000,1000,1000,0,13,1,5
9535,75507665,binary-search,10000,1000,1000,1000,0,13,1,5
9536,75515584,binary-search,10000,1000,1000,1000,0,13,1,5
9537,75523503,binary-search,10000,1000,1000,1000,0,13,1,5
9538,75531422,binary-search,10000,1000,1000,1000,0,13,1,5
9539,75539341,binary-search,10000,1000,1000,1000,0,13,1,5
9540,75547260,binary-search,10000,1000,1000,1000,0,13,1,5
9541,75555179,binary-search,10000,1000,1000,1000,0,13,1,5
9542,75563098,binary-search,10000,1000,1000,1000,0,13,1,5
9543,75571017,binary-search,10000,1000,1000,1000,0,13,1,5
9544,75578936,binary-search,10000,1000,1000,1000,0,13,1,5
9545,75586855,binary-search,10000,1000,1000,1000,0,13,1,5
9546,75594774,binary-search,10000,1000,1000,1000,0,13,1,5
9547,75602693,binary-search,10000,1000,1000,1000,0,13,1,5
9548,75610612,binary-search,10000,1000,1000,1000,0,13,1,5
9549,75618531,binary-search,10000,1000,1000,1000,0,13,1,5
9550,75626450,binary-search,10000,1000,1000,1000,0,13,1,5
9551,75634369,binary-search,10000,1000,1000,1000,0,13,1,5
9552,75642288,binary-search,10000,1000,1000,1000,0,13,1,5
9553,75650207,binary-search,10000,1000,1000,1000,0,13,1,5
9554,75658126,binary-search,10000,1000,1000,1000,0,13,1,5
9555,75666045,binary-search,10000,1000,1000,1000,0,13,1,5
9556,75673964,binary-search,10000,1000,1000,1000,0,13,1,5
9557,75681883,binary-search,10000,1000,1000,1000,0,13,1,5
9558,75689802,binary-search,10000,1000,1000,1000,0,13,1,5
9559,75697721,binary-search,10000,1000,1000,1000,0,13,1,5
9560,75705640,binary-search,10000,1000,1000,1000,0,13,1,5
9561,75713559,binary-search,10000,1000,1000,1000,0,13,1,5
9562,75721478,binary-search,10000,1000,1000,1000,0,13,1,5
9563,75729397,binary-search,10000,1000,1000,1000,0,13,1,5
9564,75737316,binary-search,10000,1000,1000,1000,0,13,1,5
9565,75745235,binary-search,10000,1000,1000,1000,0,13,1,5
9566,75753154,binary-search,10000,1000,1000,1000,0,13,1,5
9567,75761073,binary-search,10000,1000,1000,1000,0,13,1,5
9568,75768992,binary-search,10000,1000,1000,1000,0,13,1,5
9569,75776911,binary-search,10000,1000,1000,1000,0,13,1,5
9570,75784830,binary-search,10000,1000,1000,1000,0,13,1,5
9571,75792749,binary-search,10000,1000,1000,1000,0,13,1,5
9572,75800668,binary-search,10000,1000,1000,1000,0,13,1,5
9573,75808587,binary-search,10000,1000,1000,1000,0,13,1,5
9574,75816506,binary-search,10000,1000,1000,1000,0,13,1,5
9575,75824425,binary-search,10000,1000,1000,1000,0,13,1,5
9576,75832344,binary-search,10000,1000,1000,1000,0,13,1,5
9577,75840263,binary-search,10000,1000,1000,1000,0,13,1,5
9578,75848182,binary-search,10000,1000,1000,1000,0,13,1,5
9579,75856101,binary-search,10000,1000,1000,1000,0,13,1,5
9580,75864020,binary-search,10000,1000,1000,1000,0,13,1,5
9581,75871939,binary-search,10000,1000,1000,1000,0,13,1,5
9582,75879858,binary-search,10000,1000,1000,1000,0,13,1,5
9583,75887777,binary-search,10000,1000,1000,1000,0,13,1,5
9584,75895696,binary-search,10000,1000,1000,1000,0,13,1,5
9585,75903615,binary-search,10000,1000,1000,1000,0,13,1,5
9586,75911534,binary-search,10000,1000,1000,1000,0,13,1,5
9587,75919453,binary-search,10000,1000,1000,1000,0,13,1,5
9588,75927372,binary-search,10000,1000,1000,1000,0,13,1,5
9589,75935291,binary-search,10000,1000,1000,1000,0,13,1,5
9590,75943210,binary-search,10000,1000,1000,1000,0,13,1,5
9591,75951129,binary-search,10000,1000,1000,1000,0,13,1,5
9592,75959048,binary-search,10000,1000,1000,1000,0,13,1,5
9593,75966967,binary-search,10000,1000,1000,1000,0,13,1,5
9594,75974886,binary-search,10000,1000,1000,1000,0,13,1,5
9595,75982805,binary-search,10000,1000,1000,1000,0,13,1,5
9596,75990724,binary-search,10000,1000,1000,1000,0,13,1,5
9597,75998643,binary-search,10000,1000,1000,1000,0,13,1,5
9598,76006562,binary-search,10000,1000,1000,1000,0,13,1,5
9599,76014481,binary-search,10000,1000,1000,1000,0,13,1,5
9600,76022400,binary-search,10000000,1000,20,1002,2,20,0,3
9601,76030319,binary-search,10000000,1000,20,1002,2,20,0,3
9602,76038238,binary-search,10000000,1000,20,1002,2,20,0,3
9603,76046157,binary-search,10000000,1000,20,1002,2,20,0,3
9604,76054076,binary-search,10000000,1000,20,1002,2,20,0,3
9605,76061995,binary-search,10000000,1000,20,1002,2,20,0,3
9606,76069914,binary-search,10000000,1000,20,1002,2,20,0,3
9607,76077833,binary-search,10000000,1000,20,1002,2,20,0,3
9608,76085752,binary-search,10000000,1000,20,1002,2,20,0,3
9609,76093671,binary-search,10000000,1000,20,1002,2,20,0,3
9610,76101590,binary-search,10000000,1000,20,1002,2,20,0,3
9611,76109509,binary-search,10000000,1000,20,1002,2,20,0,3
9612,76117428,binary-search,10000000,1000,20,1002,2,20,0,3
9613,76125347,binary-search,10000000,1000,20,1002,2,20,0,3
9614,76133266,binary-search,10000000,1000,20,1002,2,20,0,3
9615,76141185,binary-search,10000000,1000,20,1002,2,20,0,3
9616,76149104,binary-search,10000000,1000,20,1002,2,20,0,3
9617,76157023,binary-search,10000000,1000,20,1002,2,20,0,3
9618,76164942,binary-search,10000000,1000,20,1002,2,20,0,3
9619,76172861,binary-search,10000000,1000,20,1002,2,20,0,3
9620,76180780,binary-search,10000000,1000,20,1002,2,20,0,3
9621,76188699,binary-search,10000000,1000,20,1002,2,20,0,3
9622,76196618,binary-search,10000000,1000,20,1002,2,20,0,3
9623,76204537,binary-search,10000000,1000,20,1002,2,20,0,3
9624,76212456,binary-search,10000000,1000,20,1002,2,20,0,3
9625,76220375,binary-search,10000000,1000,20,1002,2,20,0,3
9626,76228294,binary-search,10000000,1000,20,1002,2,20,0,3
9627,76236213,binary-search,10000000,1000,20,1002,2,20,0,3
9628,76244132,binary-search,10000000,1000,20,1002,2,20,0,3
9629,76252051,binary-search,10000000,1000,20,1002,2,20,0,3
9630,76259970,binary-search,10000000,1000,20,1002,2,20,0,3
9631,76267889,binary-search,10000000,1000,20,1002,2,20,0,3
9632,76275808,binary-search,10000000,1000,20,1002,2,20,0,3
9633,76283727,binary-search,10000000,1000,20,1002,2,20,0,3
9634,76291646,binary-search,10000000,1000,20,1002,2,20,0,3
9635,76299565,binary-search,10000000,1000,20,1002,2,20,0,3
9636,76307484,binary-search,10000000,1000,20,1002,2,20,0,3
9637,76315403,binary-search,10000000,1000,20,1002,2,20,0,3
9638,76323322,binary-search,10000000,1000,20,1002,2,20,0,3
9639,76331241,binary-search,10000000,1000,20,1002,2,20,0,3
9640,76339160,binary-search,10000000,1000,20,1002,2,20,0,3
9641,76347079,binary-search,10000000,1000,20,1002,2,20,0,3
9642,76354998,binary-search,10000000,1000,20,1002,2,20,0,3
9643,76362917,binary-search,10000000,1000,20,1002,2,20,0,3
9644,76370836,binary-search,10000000,1000,20,1002,2,20,0,3
9645,76378755,binary-search,10000000,1000,20,1002,2,20,0,3
9646,76386674,binary-search,10000000,1000,20,1002,2,20,0,3
9647,76394593,binary-search,10000000,1000,20,1002,2,20,0,3
9648,76402512,binary-search,10000000,1000,20,1002,2,20,0,3
9649,76410431,binary-search,10000000,1000,20,1002,2,20,0,3
9650,76418350,binary-search,10000000,1000,20,1002,2,20,0,3
9651,76426269,binary-search,10000000,1000,20,1002,2,20,0,3
9652,76434188,binary-search,10000000,1000,20,1002,2,20,0,3
9653,76442107,binary-search,10000000,1000,20,1002,2,20,0,3
9654,76450026,binary-search,10000000,1000,20,1002,2,20,0,3
9655,76457945,binary-search,10000000,1000,20,1002,2,20,0,3
9656,76465864,binary-search,10000000,1000,20,1002,2,20,0,3
9657,76473783,binary-search,10000000,1000,20,1002,2,20,0,3
9658,76481702,binary-search,10000000,1000,20,1002,2,20,0,3
9659,76489621,binary-search,10000000,1000,20,1002,2,20,0,3
9660,76497540,binary-search,10000000,1000,20,1002,2,20,0,3
9661,76505459,binary-search,10000000,1000,20,1002,2,20,0,3
9662,76513378,binary-search,10000000,1000,20,1002,2,20,0,3
9663,76521297,binary-search,10000000,1000,20,1002,2,20,0,3
9664,76529216,binary-search,10000000,1000,20,1002,2,20,0,3
9665,76537135,binary-search,10000000,1000,20,1002,2,20,0,3
9666,76545054,binary-search,10000000,1000,20,1002,2,20,0,3
9667,76552973,binary-search,10000000,1000,20,1002,2,20,0,3
9668,76560892,binary-search,10000000,1000,20,1002,2,20,0,3
9669,76568811,binary-search,10000000,1000,20,1002,2,20,0,3
9670,76576730,binary-search,10000000,1000,20,1002,2,20,0,3
9671,76584649,binary-search,10000000,1000,20,1002,2,20,0,3
9672,76592568,binary-search,10000000,1000,20,1002,2,20,0,3
9673,76600487,binary-search,10000000,1000,20,1002,2,20,0,3
9674,76608406,binary-search,10000000,1000,20,1002,2,20,0,3
9675,76616325,binary-search,10000000,1000,20,1002,2,20,0,3
9676,76624244,binary-search,10000000,1000,20,1002,2,20,0,3
9677,76632163,binary-search,10000000,1000,20,1002,2,20,0,3
9678,76640082,binary-search,10000000,1000,20,1002,2,20,0,3
9679,76648001,binary-search,10000000,1000,20,1002,2,20,0,3
9680,76655920,binary-search,10000000,1000,20,1002,2,20,0,3
9681,76663839,binary-search,10000000,1000,20,1002,2,20,0,3
9682,76671758,binary-search,10000000,1000,20,1002,2,20,0,3
9683,76679677,binary-search,10000000,1000,20,1002,2,20,0,3
9684,76687596,binary-search,10000000,1000,20,1002,2,20,0,3
9685,76695515,binary-search,10000000,1000,20,1002,2,20,0,3
9686,76703434,binary-search,10000000,1000,20,1002,2,20,0,3
9687,76711353,binary-search,10000000,1000,20,1002,2,20,0,3
9688,76719272,binary-search,10000000,1000,20,1002,2,20,0,3
9689,76727191,binary-search,10000000,1000,20,1002,2,20,0,3
9690,76735110,binary-search,10000000,1000,20,1002,2,20,0,3
9691,76743029,binary-search,10000000,1000,20,1002,2,20,0,3
9692,76750948,binary-search,10000000,1000,20,1002,2,20,0,3
9693,76758867,binary-search,10000000,1000,20,1002,2,20,0,3
9694,76766786,binary-search,10000000,1000,20,1002,2,20,0,3
9695,76774705,binary-search,10000000,1000,20,1002,2,20,0,3
9696,76782624,binary-search,10000000,1000,20,1002,2,20,0,3
9697,76790543,binary-search,10000000,1000,20,1002,2,20,0,3
9698,76798462,binary-search,10000000,1000,20,1002,2,20,0,3
9699,76806381,binary-search,10000000,1000,20,1002,2,20,0,3
9700,76814300,binary-search,10000000,1000,50,1000,0,23,1,5
9701,76822219,binary-search,10000000,1000,50,1000,0,23,1,5
9702,76830138,binary-search,10000000,1000,50,1000,0,23,1,5
9703,76838057,binary-search,10000000,1000,50,1000,0,23,1,5
9704,76845976,binary-search,10000000,1000,50,1000,0,23,1,5
9705,76853895,binary-search,10000000,1000,50,1000,0,23,1,5
9706,76861814,binary-search,10000000,1000,50,1000,0,23,1,5
9707,76869733,binary-search,10000000,1000,50,1000,0,23,1,5
9708,76877652,binary-search,10000000,1000,50,1000,0,23,1,5
9709,76885571,binary-search,10000000,1000,50,1000,0,23,1,5
9710,76893490,binary-search,10000000,1000,50,1000,0,23,1,5
9711,76901409,binary-search,10000000,1000,50,1000,0,23,1,5
9712,76909328,binary-search,10000000,1000,50,1000,0,23,1,5
9713,76917247,binary-search,10000000,1000,50,1000,0,23,1,5
9714,76925166,binary-search,10000000,1000,50,1000,0,23,1,5
9715,76933085,binary-search,10000000,1000,50,1000,0,23,1,5
9716,76941004,binary-search,10000000,1000,50,1000,0,23,1,5
9717,76948923,binary-search,10000000,1000,50,1000,0,23,1,5
9718,76956842,binary-search,10000000,1000,50,1000,0,23,1,5
9719,76964761,binary-search,10000000,1000,50,1000,0,23,1,5
9720,76972680,binary-search,10000000,1000,50,1000,0,23,1,5
9721,76980599,binary-search,10000000,1000,50,1000,0,23,1,5
9722,76988518,binary-search,10000000,1000,50,1000,0,23,1,5
9723,76996437,binary-search,10000000,1000,50,1000,0,23,1,5
9724,77004356,binary-search,10000000,1000,50,1000,0,23,1,5
9725,77012275,binary-search,10000000,1000,50,1000,0,23,1,5
9726,77020194,binary-search,10000000,1000,50,1000,0,23,1,5
9727,77028113,binary-search,10000000,1000,50,1000,0,23,1,5
9728,77036032,binary-search,10000000,1000,50,1000,0,23,1,5
9729,77043951,binary-search,10000000,1000,50,1000,0,23,1,5
9730,77051870,binary-search,10000000,1000,50,1000,0,23,1,5
9731,77059789,binary-search,10000000,1000,50,1000,0,23,1,5
9732,77067708,binary-search,10000000,1000,50,1000,0,23,1,5
9733,77075627,binary-search,10000000,1000,50,1000,0,23,1,5
9734,77083546,binary-search,10000000,1000,50,1000,0,23,1,5
9735,77091465,binary-search,10000000,1000,50,1000,0,23,1,5
9736,77099384,binary-search,10000000,1000,50,1000,0,23,1,5
9737,77107303,binary-search,10000000,1000,50,1000,0,23,1,5
9738,77115222,binary-search,10000000,1000,50,1000,0,23,1,5
9739,77123141,binary-search,10000000,1000,50,1000,0,23,1,5
9740,77131060,binary-search,10000000,1000,50,1000,0,23,1,5
9741,77138979,binary-search,10000000,1000,50,1000,0,23,1,5
9742,77146898,binary-search,10000000,1000,50,1000,0,23,1,5
9743,77154817,binary-search,10000000,1000,50,1000,0,23,1,5
9744,77162736,binary-search,10000000,1000,50,1000,0,23,1,5
9745,77170655,binary-search,10000000,1000,50,1000,0,23,1,5
9746,77178574,binary-search,10000000,1000,50,1000,0,23,1,5
9747,77186493,binary-search,10000000,1000,50,1000,0,23,1,5
9748,77194412,binary-search,10000000,1000,50,1000,0,23,1,5
9749,77202331,binary-search,10000000,1000,50,1000,0,23,1,5
9750,77210250,binary-search,10000000,1000,50,1000,0,23,1,5
9751,77218169,binary-search,10000000,1000,50,1000,0,23,1,5
9752,77226088,binary-search,10000000,1000,50,1000,0,23,1,5
9753,77234007,binary-search,10000000,1000,50,1000,0,23,1,5
9754,77241926,binary-search,10000000,1000,50,1000,0,23,1,5
9755,77249845,binary-search,10000000,1000,50,1000,0,23,1,5
9756,77257764,binary-search,10000000,1000,50,1000,0,23,1,5
9757,77265683,binary-search,10000000,1000,50,1000,0,23,1,5
9758,77273602,binary-search,10000000,1000,50,1000,0,23,1,5
9759,77281521,binary-search,10000000,1000,50,1000,0,23,1,5
9760,77289440,binary-search,10000000,1000,50,1000,0,23,1,5
9761,77297359,binary-search,10000000,1000,50,1000,0,23,1,5
9762,77305278,binary-search,10000000,1000,50,1000,0,23,1,5
9763,77313197,binary-search,10000000,1000,50,1000,0,23,1,5
9764,77321116,binary-search,10000000,1000,50,1000,0,23,1,5
9765,77329035,binary-search,10000000,1000,50,1000,0,23,1,5
9766,77336954,binary-search,10000000,1000,50,1000,0,23,1,5
9767,77344873,binary-search,10000000,1000,50,1000,0,23,1,5
9768,77352792,binary-search,10000000,1000,50,1000,0,23,1,5
9769,77360711,binary-search,10000000,1000,50,1000,0,23,1,5
9770,77368630,binary-search,10000000,1000,50,1000,0,23,1,5
9771,77376549,binary-search,10000000,1000,50,1000,0,23,1,5
9772,77384468,binary-search,10000000,1000,50,1000,0,23,1,5
9773,77392387,binary-search,10000000,1000,50,1000,0,23,1,5
9774,77400306,binary-search,10000000,1000,50,1000,0,23,1,5
9775,77408225,binary-search,10000000,1000,50,1000,0,23,1,5
9776,77416144,binary-search,10000000,1000,50,1000,0,23,1,5
9777,77424063,binary-search,10000000,1000,50,1000,0,23,1,5
9778,77431982,binary-search,10000000,1000,50,1000,0,23,1,5
9779,77439901,binary-search,10000000,1000,50,1000,0,23,1,5
9780,77447820,binary-search,10000000,1000,50,1000,0,23,1,5
9781,77455739,binary-search,10000000,1000,50,1000,0,23,1,5
9782,77463658,binary-search,10000000,1000,50,1000,0,23,1,5
9783,77471577,binary-search,10000000,1000,50,1000,0,23,1,5
9784,77479496,binary-search,10000000,1000,50,1000,0,23,1,5
9785,77487415,binary-search,10000000,1000,50,1000,0,23,1,5
9786,77495334,binary-search,10000000,1000,50,1000,0,23,1,5
9787,77503253,binary-search,10000000,1000,50,1000,0,23,1,5
9788,77511172,binary-search,10000000,1000,50,1000,0,23,1,5
9789,77519091,binary-search,10000000,1000,50,1000,0,23,1,5
9790,77527010,binary-search,10000000,1000,50,1000,0,23,1,5
9791,77534929,binary-search,10000000,1000,50,1000,0,23,1,5
9792,77542848,binary-search,10000000,1000,50,1000,0,23,1,5
9793,77550767,binary-search,10000000,1000,50,1000,0,23,1,5
9794,77558686,binary-search,10000000,1000,50,1000,0,23,1,5
9795,77566605,binary-search,10000000,1000,50,1000,0,23,1,5
9796,77574524,binary-search,10000000,1000,50,1000,0,23,1,5
9797,77582443,binary-search,10000000,1000,50,1000,0,23,1,5
9798,77590362,binary-search,10000000,1000,50,1000,0,23,1,5
9799,77598281,binary-search,10000000,1000,50,1000,0,23,1,5
9800,77606200,binary-search,10000000,1000,100,1000,0,23,1,5
9801,77614119,binary-search,10000000,1000,100,1000,0,23,1,5
9802,77622038,binary-search,10000000,1000,100,1000,0,23,1,5
9803,77629957,binary-search,10000000,1000,100,1000,0,23,1,5
9804,77637876,binary-search,10000000,1000,100,1000,0,23,1,5
9805,77645795,binary-search,10000000,1000,100,1000,0,23,1,5
9806,77653714,binary-search,10000000,1000,100,1000,0,23,1,5
9807,77661633,binary-search,10000000,1000,100,1000,0,23,1,5
9808,77669552,binary-search,10000000,1000,100,1000,0,23,1,5
9809,77677471,binary-search,10000000,1000,100,1000,0,23,1,5
9810,77685390,binary-search,10000000,1000,100,1000,0,23,1,5
9811,77693309,binary-search,10000000,1000,100,1000,0,23,1,5
9812,77701228,binary-search,10000000,1000,100,1000,0,23,1,5
9813,77709147,binary-search,10000000,1000,100,1000,0,23,1,5
9814,77717066,binary-search,10000000,1000,100,1000,0,23,1,5
9815,77724985,binary-search,10000000,1000,100,1000,0,23,1,5
9816,77732904,binary-search,10000000,1000,100,1000,0,23,1,5
9817,77740823,binary-search,10000000,1000,100,1000,0,23,1,5
9818,77748742,binary-search,10000000,1000,100,1000,0,23,1,5
9819,77756661,binary-search,10000000,1000,100,1000,0,23,1,5
9820,77764580,binary-search,10000000,1000,100,1000,0,23,1,5
9821,77772499,binary-search,10000000,1000,100,1000,0,23,1,5
9822,77780418,binary-search,10000000,1000,100,1000,0,23,1,5
9823,77788337,binary-search,10000000,1000,100,1000,0,23,1,5
9824,77796256,binary-search,10000000,1000,100,1000,0,23,1,5
9825,77804175,binary-search,10000000,1000,100,1000,0,23,1,5
9826,77812094,binary-search,10000000,1000,100,1000,0,23,1,5
9827,77820013,binary-search,10000000,1000,100,1000,0,23,1,5
9828,77827932,binary-search,10000000,1000,100,1000,0,23,1,5
9829,77835851,binary-search,10000000,1000,100,1000,0,23,1,5
9830,77843770,binary-search,10000000,1000,100,1000,0,23,1,5
9831,77851689,binary-search,10000000,1000,100,1000,0,23,1,5
9832,77859608,binary-search,10000000,1000,100,1000,0,23,1,5
9833,77867527,binary-search,10000000,1000,100,1000,0,23,1,5
9834,77875446,binary-search,10000000,1000,100,1000,0,23,1,5
9835,77883365,binary-search,10000000,1000,100,1000,0,23,1,5
9836,77891284,binary-search,10000000,1000,100,1000,0,23,1,5
9837,77899203,binary-search,10000000,1000,100,1000,0,23,1,5
9838,77907122,binary-search,10000000,1000,100,1000,0,23,1,5
9839,77915041,binary-search,10000000,1000,100,1000,0,23,1,5
9840,77922960,binary-search,10000000,1000,100,1000,0,23,1,5
9841,77930879,binary-search,10000000,1000,100,1000,0,23,1,5
9842,77938798,binary-search,10000000,1000,100,1000,0,23,1,5
9843,77946717,binary-search,10000000,1000,100,1000,0,23,1,5
9844,77954636,binary-search,10000000,1000,100,1000,0,23,1,5
9845,77962555,binary-search,10000000,1000,100,1000,0,23,1,5
9846,77970474,binary-search,10000000,1000,100,1000,0,23,1,5
9847,77978393,binary-search,10000000,1000,100,1000,0,23,1,5
9848,77986312,binary-search,10000000,1000,100,1000,0,23,1,5
9849,77994231,binary-search,10000000,1000,100,1000,0,23,1,5
9850,78002150,binary-search,10000000,1000,100,1000,0,23,1,5
9851,78010069,binary-search,10000000,1000,100,1000,0,23,1,5
9852,78017988,binary-search,10000000,1000,100,1000,0,23,1,5
9853,78025907,binary-search,10000000,1000,100,1000,0,23,1,5
9854,78033826,binary-search,10000000,1000,100,1000,0,23,1,5
9855,78041745,binary-search,10000000,1000,100,1000,0,23,1,5
9856,78049664,binary-search,10000000,1000,100,1000,0,23,1,5
9857,78057583,binary-search,10000000,1000,100,1000,0,23,1,5
9858,78065502,binary-search,10000000,1000,100,1000,0,23,1,5
9859,78073421,binary-search,10000000,1000,100,1000,0,23,1,5
9860,78081340,binary-search,10000000,1000,100,1000,0,23,1,5
9861,78089259,binary-search,10000000,1000,100,1000,0,23,1,5
9862,78097178,binary-search,10000000,1000,100,1000,0,23,1,5
9863,78105097,binary-search,10000000,1000,100,1000,0,23,1,5
9864,78113016,binary-search,10000000,1000,100,1000,0,23,1,5
9865,78120935,binary-search,10000000,1000,100,1000,0,23,1,5
9866,78128854,binary-search,10000000,1000,100,1000,0,23,1,5
9867,78136773,binary-search,10000000,1000,100,1000,0,23,1,5
9868,78144692,binary-search,10000000,1000,100,1000,0,23,1,5
9869,78152611,binary-search,10000000,1000,100,1000,0,23,1,5
9870,78160530,binary-search,10000000,1000,100,1000,0,23,1,5
9871,78168449,binary-search,10000000,1000,100,1000,0,23,1,5
9872,78176368,binary-search,10000000,1000,100,1000,0,23,1,5
9873,78184287,binary-search,10000000,1000,100,1000,0,23,1,5
9874,78192206,binary-search,10000000,1000,100,1000,0,23,1,5
9875,78200125,binary-search,10000000,1000,100,1000,0,23,1,5
9876,78208044,binary-search,10000000,1000,100,1000,0,23,1,5
9877,78215963,binary-search,10000000,1000,100,1000,0,23,1,5
9878,78223882,binary-search,10000000,1000,100,1000,0,23,1,5
9879,78231801,binary-search,10000000,1000,100,1000,0,23,1,5
9880,78239720,binary-search,10000000,1000,100,1000,0,23,1,5
9881,78247639,binary-search,10000000,1000,100,1000,0,23,1,5
9882,78255558,binary-search,10000000,1000,100,1000,0,23,1,5
9883,78263477,binary-search,10000000,1000,100,1000,0,23,1,5
9884,78271396,binary-search,10000000,1000,100,1000,0,23,1,5
9885,78279315,binary-search,10000000,1000,100,1000,0,23,1,5
9886,78287234,binary-search,10000000,1000,100,1000,0,23,1,5
9887,78295153,binary-search,10000000,1000,100,1000,0,23,1,5
9888,78303072,binary-search,10000000,1000,100,1000,0,23,1,5
9889,78310991,binary-search,10000000,1000,100,1000,0,23,1,5
9890,78318910,binary-search,10000000,1000,100,1000,0,23,1,5
9891,78326829,binary-search,10000000,1000,100,1000,0,23,1,5
