trial_id,seed,scenario,true_size,estimated_size,ci_lower,ci_upper,ci_width,true_in_ci,warmup_samples,relative_error
8298,2359862,filter_chain_depth3,342,326,284.00,369.00,85.00,true,300,0.046784
8299,2367781,filter_chain_depth3,342,322,280.00,365.00,85.00,true,300,0.058480
8300,2375700,filter_chain_depth3,342,342,298.00,387.00,89.00,true,300,0.000000
8301,2383619,filter_chain_depth3,342,328,286.00,371.00,85.00,true,300,0.040936
8302,2391538,filter_chain_depth3,342,325,282.00,368.00,86.00,true,300,0.049708
8303,2399457,filter_chain_depth3,342,322,281.00,365.00,84.00,true,300,0.058480
8304,2407376,filter_chain_depth3,342,319,278.00,362.00,84.00,true,300,0.067251
8305,2415295,filter_chain_depth3,342,320,279.00,363.00,84.00,true,300,0.064327
8306,2423214,filter_chain_depth3,342,325,283.00,368.00,85.00,true,300,0.049708
8307,2431133,filter_chain_depth3,342,322,280.00,365.00,85.00,true,300,0.058480
8308,2439052,filter_chain_depth3,342,293,255.00,333.00,78.00,false,300,0.143275
8309,2446971,filter_chain_depth3,342,295,255.00,334.00,79.00,false,300,0.137427
8310,2454890,filter_chain_depth3,342,327,285.00,370.00,85.00,true,300,0.043860
8311,2462809,filter_chain_depth3,342,330,287.00,374.00,87.00,true,300,0.035088
8312,2470728,filter_chain_depth3,342,309,269.00,351.00,82.00,true,300,0.096491
8313,2478647,filter_chain_depth3,342,337,293.00,381.00,88.00,true,300,0.014620
8314,2486566,filter_chain_depth3,342,341,297.00,386.00,89.00,true,300,0.002924
8315,2494485,filter_chain_depth3,342,340,296.00,385.00,89.00,true,300,0.005848
8316,2502404,filter_chain_depth3,342,310,270.00,352.00,82.00,true,300,0.093567
8317,2510323,filter_chain_depth3,342,343,299.00,388.00,89.00,true,300,0.002924
8318,2518242,filter_chain_depth3,342,321,280.00,364.00,84.00,true,300,0.061404
8319,2526161,filter_chain_depth3,342,313,272.00,355.00,83.00,true,300,0.084795
8320,2534080,filter_chain_depth3,342,321,279.00,364.00,85.00,true,300,0.061404
8321,2541999,filter_chain_depth3,342,315,274.00,358.00,84.00,true,300,0.078947
8322,2549918,filter_chain_depth3,342,334,291.00,378.00,87.00,true,300,0.023392
8323,2557837,filter_chain_depth3,342,356,311.00,403.00,92.00,true,300,0.040936
8324,2565756,filter_chain_depth3,342,306,266.00,347.00,81.00,true,300,0.105263
8325,2573675,filter_chain_depth3,342,315,274.00,357.00,83.00,true,300,0.078947
8326,2581594,filter_chain_depth3,342,315,274.00,358.00,84.00,true,300,0.078947
8327,2589513,filter_chain_depth3,342,314,273.00,356.00,83.00,true,300,0.081871
8328,2597432,filter_chain_depth3,342,311,271.00,353.00,82.00,true,300,0.090643
8329,2605351,filter_chain_depth3,342,304,264.00,345.00,81.00,true,300,0.111111
8330,2613270,filter_chain_depth3,342,386,337.00,435.00,98.00,true,300,0.128655
8331,2621189,filter_chain_depth3,342,316,275.00,357.00,82.00,true,300,0.076023
8332,2629108,filter_chain_depth3,342,340,296.00,384.00,88.00,true,300,0.005848
8333,2637027,filter_chain_depth3,342,342,299.00,388.00,89.00,true,300,0.000000
8334,2644946,filter_chain_depth3,342,306,265.00,347.00,82.00,true,300,0.105263
8335,2652865,filter_chain_depth3,342,301,261.00,341.00,80.00,false,300,0.119883
8336,2660784,filter_chain_depth3,342,324,282.00,367.00,85.00,true,300,0.052632
8337,2668703,filter_chain_depth3,342,309,269.00,351.00,82.00,true,300,0.096491
8338,2676622,filter_chain_depth3,342,302,263.00,343.00,80.00,true,300,0.116959
8339,2684541,filter_chain_depth3,342,312,272.00,354.00,82.00,true,300,0.087719
8340,2692460,filter_chain_depth3,342,314,272.00,356.00,84.00,true,300,0.081871
8341,2700379,filter_chain_depth3,342,315,274.00,357.00,83.00,true,300,0.078947
8342,2708298,filter_chain_depth3,342,334,291.00,378.00,87.00,true,300,0.023392
8343,2716217,filter_chain_depth3,342,307,267.00,349.00,82.00,true,300,0.102339
8344,2724136,filter_chain_depth3,342,315,274.00,358.00,84.00,true,300,0.078947
8345,2732055,filter_chain_depth3,342,324,282.00,368.00,86.00,true,300,0.052632
8346,2739974,filter_chain_depth3,342,324,282.00,367.00,85.00,true,300,0.052632
8347,2747893,filter_chain_depth3,342,345,301.00,391.00,90.00,true,300,0.008772
8348,2755812,filter_chain_depth3,342,333,290.00,377.00,87.00,true,300,0.026316
8349,2763731,filter_chain_depth3,342,341,297.00,385.00,88.00,true,300,0.002924
8350,2771650,filter_chain_depth3,342,322,281.00,365.00,84.00,true,300,0.058480
8351,2779569,filter_chain_depth3,342,296,257.00,336.00,79.00,false,300,0.134503
8352,2787488,filter_chain_depth3,342,312,271.00,354.00,83.00,true,300,0.087719
8353,2795407,filter_chain_depth3,342,332,289.00,375.00,86.00,true,300,0.029240
8354,2803326,filter_chain_depth3,342,320,278.00,362.00,84.00,true,300,0.064327
8355,2811245,filter_chain_depth3,342,336,293.00,380.00,87.00,true,300,0.017544
8356,2819164,filter_chain_depth3,342,330,288.00,374.00,86.00,true,300,0.035088
8357,2827083,filter_chain_depth3,342,305,265.00,347.00,82.00,true,300,0.108187
8358,2835002,filter_chain_depth3,342,299,260.00,340.00,80.00,false,300,0.125731
8359,2842921,filter_chain_depth3,342,312,272.00,353.00,81.00,true,300,0.087719
8360,2850840,filter_chain_depth3,342,331,288.00,374.00,86.00,true,300,0.032164
8361,2858759,filter_chain_depth3,342,335,292.00,379.00,87.00,true,300,0.020468
8362,2866678,filter_chain_depth3,342,323,282.00,366.00,84.00,true,300,0.055556
8363,2874597,filter_chain_depth3,342,348,303.00,393.00,90.00,true,300,0.017544
8364,2882516,filter_chain_depth3,342,323,281.00,366.00,85.00,true,300,0.055556
8365,2890435,filter_chain_depth3,342,343,298.00,388.00,90.00,true,300,0.002924
8366,2898354,filter_chain_depth3,342,303,264.00,344.00,80.00,true,300,0.114035
8367,2906273,filter_chain_depth3,342,315,273.00,356.00,83.00,true,300,0.078947
8368,2914192,filter_chain_depth3,342,325,283.00,369.00,86.00,true,300,0.049708
8369,2922111,filter_chain_depth3,342,319,278.00,362.00,84.00,true,300,0.067251
8370,2930030,filter_chain_depth3,342,342,298.00,387.00,89.00,true,300,0.000000
8371,2937949,filter_chain_depth3,342,321,280.00,364.00,84.00,true,300,0.061404
8372,2945868,filter_chain_depth3,342,323,281.00,365.00,84.00,true,300,0.055556
8373,2953787,filter_chain_depth3,342,328,286.00,372.00,86.00,true,300,0.040936
8374,2961706,filter_chain_depth3,342,304,265.00,345.00,80.00,true,300,0.111111
8375,2969625,filter_chain_depth3,342,340,297.00,385.00,88.00,true,300,0.005848
8376,2977544,filter_chain_depth3,342,334,291.00,378.00,87.00,true,300,0.023392
8377,2985463,filter_chain_depth3,342,286,248.00,325.00,77.00,false,300,0.163743
8378,2993382,filter_chain_depth3,342,304,265.00,346.00,81.00,true,300,0.111111
8379,3001301,filter_chain_depth3,342,326,284.00,370.00,86.00,true,300,0.046784
8380,3009220,filter_chain_depth3,342,336,293.00,381.00,88.00,true,300,0.017544
8381,3017139,filter_chain_depth3,342,302,263.00,343.00,80.00,true,300,0.116959
8382,3025058,filter_chain_depth3,342,327,285.00,371.00,86.00,true,300,0.043860
8383,3032977,filter_chain_depth3,342,344,300.00,389.00,89.00,true,300,0.005848
8384,3040896,filter_chain_depth3,342,344,300.00,389.00,89.00,true,300,0.005848
8385,3048815,filter_chain_depth3,342,293,254.00,333.00,79.00,false,300,0.143275
8386,3056734,filter_chain_depth3,342,326,283.00,369.00,86.00,true,300,0.046784
8387,3064653,filter_chain_depth3,342,323,282.00,366.00,84.00,true,300,0.055556
8388,3072572,filter_chain_depth3,342,319,278.00,361.00,83.00,true,300,0.067251
8389,3080491,filter_chain_depth3,342,346,302.00,392.00,90.00,true,300,0.011696
8390,3088410,filter_chain_depth3,342,315,275.00,359.00,84.00,true,300,0.078947
8391,3096329,filter_chain_depth3,342,313,273.00,355.00,82.00,true,300,0.084795
8392,3104248,filter_chain_depth3,342,317,275.00,359.00,84.00,true,300,0.073099
8393,3112167,filter_chain_depth3,342,288,250.00,328.00,78.00,false,300,0.157895
8394,3120086,filter_chain_depth3,342,316,275.00,358.00,83.00,true,300,0.076023
8395,3128005,filter_chain_depth3,342,338,294.00,382.00,88.00,true,300,0.011696
8396,3135924,filter_chain_depth3,342,339,295.00,384.00,89.00,true,300,0.008772
8397,3143843,filter_chain_depth3,342,325,283.00,368.00,85.00,true,300,0.049708
8398,3151762,filter_chain_depth3,342,306,266.00,347.00,81.00,true,300,0.105263
8399,3159681,filter_chain_depth3,342,323,281.00,366.00,85.00,true,300,0.055556
8400,3167600,filter_chain_depth3,342,331,288.00,374.00,86.00,true,300,0.032164
8401,3175519,filter_chain_depth3,342,328,286.00,371.00,85.00,true,300,0.040936
8402,3183438,filter_chain_depth3,342,345,301.00,390.00,89.00,true,300,0.008772
8403,3191357,filter_chain_depth3,342,338,294.00,383.00,89.00,true,300,0.011696
8404,3199276,filter_chain_depth3,342,340,297.00,385.00,88.00,true,300,0.005848
8405,3207195,filter_chain_depth3,342,358,312.00,404.00,92.00,true,300,0.046784
8406,3215114,filter_chain_depth3,342,308,268.00,351.00,83.00,true,300,0.099415
8407,3223033,filter_chain_depth3,342,318,276.00,361.00,85.00,true,300,0.070175
8408,3230952,filter_chain_depth3,342,312,272.00,354.00,82.00,true,300,0.087719
8409,3238871,filter_chain_depth3,342,331,288.00,375.00,87.00,true,300,0.032164
8410,3246790,filter_chain_depth3,342,326,284.00,369.00,85.00,true,300,0.046784
8411,3254709,filter_chain_depth3,342,325,283.00,368.00,85.00,true,300,0.049708
8412,3262628,filter_chain_depth3,342,324,282.00,368.00,86.00,true,300,0.052632
8413,3270547,filter_chain_depth3,342,302,263.00,342.00,79.00,true,300,0.116959
8414,3278466,filter_chain_depth3,342,308,267.00,349.00,82.00,true,300,0.099415
8415,3286385,filter_chain_depth3,342,317,276.00,360.00,84.00,true,300,0.073099
8416,3294304,filter_chain_depth3,342,324,282.00,367.00,85.00,true,300,0.052632
8417,3302223,filter_chain_depth3,342,315,274.00,356.00,82.00,true,300,0.078947
8418,3310142,filter_chain_depth3,342,329,287.00,372.00,85.00,true,300,0.038012
8419,3318061,filter_chain_depth3,342,326,285.00,369.00,84.00,true,300,0.046784
8420,3325980,filter_chain_depth3,342,327,286.00,370.00,84.00,true,300,0.043860
8421,3333899,filter_chain_depth3,342,295,257.00,335.00,78.00,false,300,0.137427
8422,3341818,filter_chain_depth3,342,324,282.00,367.00,85.00,true,300,0.052632
8423,3349737,filter_chain_depth3,342,316,275.00,359.00,84.00,true,300,0.076023
8424,3357656,filter_chain_depth3,342,327,285.00,371.00,86.00,true,300,0.043860
8425,3365575,filter_chain_depth3,342,340,297.00,385.00,88.00,true,300,0.005848
8426,3373494,filter_chain_depth3,342,330,287.00,374.00,87.00,true,300,0.035088
8427,3381413,filter_chain_depth3,342,308,268.00,351.00,83.00,true,300,0.099415
8428,3389332,filter_chain_depth3,342,340,296.00,385.00,89.00,true,300,0.005848
8429,3397251,filter_chain_depth3,342,316,275.00,358.00,83.00,true,300,0.076023
8430,3405170,filter_chain_depth3,342,329,287.00,373.00,86.00,true,300,0.038012
8431,3413089,filter_chain_depth3,342,320,278.00,362.00,84.00,true,300,0.064327
8432,3421008,filter_chain_depth3,342,325,282.00,368.00,86.00,true,300,0.049708
8433,3428927,filter_chain_depth3,342,301,261.00,341.00,80.00,false,300,0.119883
8434,3436846,filter_chain_depth3,342,301,262.00,342.00,80.00,true,300,0.119883
8435,3444765,filter_chain_depth3,342,330,287.00,373.00,86.00,true,300,0.035088
8436,3452684,filter_chain_depth3,342,346,302.00,390.00,88.00,true,300,0.011696
8437,3460603,filter_chain_depth3,342,319,278.00,362.00,84.00,true,300,0.067251
8438,3468522,filter_chain_depth3,342,298,259.00,339.00,80.00,false,300,0.128655
8439,3476441,filter_chain_depth3,342,329,286.00,372.00,86.00,true,300,0.038012
8440,3484360,filter_chain_depth3,342,322,279.00,365.00,86.00,true,300,0.058480
8441,3492279,filter_chain_depth3,342,325,282.00,368.00,86.00,true,300,0.049708
8442,3500198,filter_chain_depth3,342,335,292.00,379.00,87.00,true,300,0.020468
8443,3508117,filter_chain_depth3,342,330,287.00,374.00,87.00,true,300,0.035088
8444,3516036,filter_chain_depth3,342,353,307.00,398.00,91.00,true,300,0.032164
8445,3523955,filter_chain_depth3,342,326,284.00,370.00,86.00,true,300,0.046784
8446,3531874,filter_chain_depth3,342,318,277.00,361.00,84.00,true,300,0.070175
8447,3539793,filter_chain_depth3,342,334,290.00,378.00,88.00,true,300,0.023392
8448,3547712,filter_chain_depth3,342,315,274.00,357.00,83.00,true,300,0.078947
8449,3555631,filter_chain_depth3,342,331,288.00,375.00,87.00,true,300,0.032164
8450,3563550,filter_chain_depth3,342,304,265.00,345.00,80.00,true,300,0.111111
8451,3571469,filter_chain_depth3,342,299,260.00,340.00,80.00,false,300,0.125731
8452,3579388,filter_chain_depth3,342,334,290.00,378.00,88.00,true,300,0.023392
8453,3587307,filter_chain_depth3,342,297,258.00,337.00,79.00,false,300,0.131579
8454,3595226,filter_chain_depth3,342,302,263.00,342.00,79.00,true,300,0.116959
8455,3603145,filter_chain_depth3,342,304,264.00,345.00,81.00,true,300,0.111111
8456,3611064,filter_chain_depth3,342,308,268.00,350.00,82.00,true,300,0.099415
8457,3618983,filter_chain_depth3,342,317,276.00,360.00,84.00,true,300,0.073099
8458,3626902,filter_chain_depth3,342,321,279.00,364.00,85.00,true,300,0.061404
8459,3634821,filter_chain_depth3,342,294,255.00,333.00,78.00,false,300,0.140351
8460,3642740,filter_chain_depth3,342,306,266.00,347.00,81.00,true,300,0.105263
8461,3650659,filter_chain_depth3,342,314,272.00,356.00,84.00,true,300,0.081871
8462,3658578,filter_chain_depth3,342,330,287.00,373.00,86.00,true,300,0.035088
8463,3666497,filter_chain_depth3,342,327,285.00,371.00,86.00,true,300,0.043860
8464,3674416,filter_chain_depth3,342,328,285.00,372.00,87.00,true,300,0.040936
8465,3682335,filter_chain_depth3,342,329,286.00,373.00,87.00,true,300,0.038012
8466,3690254,filter_chain_depth3,342,310,270.00,352.00,82.00,true,300,0.093567
8467,3698173,filter_chain_depth3,342,322,280.00,365.00,85.00,true,300,0.058480
8468,3706092,filter_chain_depth3,342,341,297.00,386.00,89.00,true,300,0.002924
8469,3714011,filter_chain_depth3,342,305,265.00,346.00,81.00,true,300,0.108187
8470,3721930,filter_chain_depth3,342,317,276.00,359.00,83.00,true,300,0.073099
8471,3729849,filter_chain_depth3,342,328,286.00,372.00,86.00,true,300,0.040936
8472,3737768,filter_chain_depth3,342,328,285.00,371.00,86.00,true,300,0.040936
8473,3745687,filter_chain_depth3,342,333,290.00,377.00,87.00,true,300,0.026316
8474,3753606,filter_chain_depth3,342,316,275.00,358.00,83.00,true,300,0.076023
8475,3761525,filter_chain_depth3,342,357,312.00,404.00,92.00,true,300,0.043860
8476,3769444,filter_chain_depth3,342,331,288.00,375.00,87.00,true,300,0.032164
8477,3777363,filter_chain_depth3,342,328,286.00,372.00,86.00,true,300,0.040936
8478,3785282,filter_chain_depth3,342,325,283.00,367.00,84.00,true,300,0.049708
8479,3793201,filter_chain_depth3,342,309,269.00,351.00,82.00,true,300,0.096491
8480,3801120,filter_chain_depth3,342,326,284.00,369.00,85.00,true,300,0.046784
8481,3809039,filter_chain_depth3,342,313,273.00,355.00,82.00,true,300,0.084795
8482,3816958,filter_chain_depth3,342,320,279.00,363.00,84.00,true,300,0.064327
8483,3824877,filter_chain_depth3,342,338,294.00,382.00,88.00,true,300,0.011696
8484,3832796,filter_chain_depth3,342,325,283.00,368.00,85.00,true,300,0.049708
8485,3840715,filter_chain_depth3,342,327,285.00,371.00,86.00,true,300,0.043860
8486,3848634,filter_chain_depth3,342,327,286.00,371.00,85.00,true,300,0.043860
8487,3856553,filter_chain_depth3,342,334,291.00,378.00,87.00,true,300,0.023392
8488,3864472,filter_chain_depth3,342,320,279.00,364.00,85.00,true,300,0.064327
8489,3872391,filter_chain_depth3,342,316,275.00,358.00,83.00,true,300,0.076023
8490,3880310,filter_chain_depth3,342,324,282.00,367.00,85.00,true,300,0.052632
8491,3888229,filter_chain_depth3,342,301,262.00,342.00,80.00,true,300,0.119883
8492,3896148,filter_chain_depth3,342,344,300.00,389.00,89.00,true,300,0.005848
8493,3904067,filter_chain_depth3,342,328,286.00,372.00,86.00,true,300,0.040936
8494,3911986,filter_chain_depth3,342,340,296.00,384.00,88.00,true,300,0.005848
8495,3919905,filter_chain_depth3,342,299,260.00,339.00,79.00,false,300,0.125731
8496,3927824,filter_chain_depth3,342,337,294.00,381.00,87.00,true,300,0.014620
8497,3935743,filter_chain_depth3,342,338,295.00,384.00,89.00,true,300,0.011696
8498,3943662,filter_chain_depth3,342,325,283.00,368.00,85.00,true,300,0.049708
8499,3951581,filter_chain_depth3,342,323,281.00,365.00,84.00,true,300,0.055556
8500,0,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8501,7919,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8502,15838,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8503,23757,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8504,31676,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8505,39595,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8506,47514,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8507,55433,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8508,63352,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8509,71271,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8510,79190,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8511,87109,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8512,95028,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8513,102947,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8514,110866,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8515,118785,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8516,126704,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8517,134623,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8518,142542,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8519,150461,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8520,158380,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8521,166299,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8522,174218,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8523,182137,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8524,190056,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8525,197975,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8526,205894,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8527,213813,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8528,221732,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8529,229651,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8530,237570,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8531,245489,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8532,253408,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8533,261327,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8534,269246,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8535,277165,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8536,285084,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8537,293003,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8538,300922,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8539,308841,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8540,316760,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8541,324679,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8542,332598,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8543,340517,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8544,348436,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8545,356355,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8546,364274,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8547,372193,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8548,380112,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8549,388031,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8550,395950,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8551,403869,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8552,411788,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8553,419707,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8554,427626,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8555,435545,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8556,443464,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8557,451383,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8558,459302,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8559,467221,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8560,475140,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8561,483059,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8562,490978,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8563,498897,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8564,506816,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8565,514735,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8566,522654,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8567,530573,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8568,538492,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8569,546411,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8570,554330,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8571,562249,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8572,570168,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8573,578087,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8574,586006,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8575,593925,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8576,601844,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8577,609763,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8578,617682,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8579,625601,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8580,633520,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8581,641439,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8582,649358,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8583,657277,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8584,665196,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8585,673115,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8586,681034,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8587,688953,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8588,696872,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8589,704791,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8590,712710,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8591,720629,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8592,728548,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8593,736467,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8594,744386,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8595,752305,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8596,760224,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8597,768143,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8598,776062,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8599,783981,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8600,791900,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8601,799819,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8602,807738,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8603,815657,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8604,823576,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8605,831495,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8606,839414,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8607,847333,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8608,855252,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8609,863171,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8610,871090,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8611,879009,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8612,886928,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8613,894847,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8614,902766,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8615,910685,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8616,918604,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8617,926523,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8618,934442,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8619,942361,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8620,950280,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8621,958199,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8622,966118,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8623,974037,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8624,981956,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8625,989875,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8626,997794,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8627,1005713,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8628,1013632,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8629,1021551,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8630,1029470,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8631,1037389,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8632,1045308,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8633,1053227,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8634,1061146,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
8635,1069065,tuple_of_unions,48,48,48.00,48.00,0.00,true,0,0.000000
