scenario,pass_rate,true_size,estimated_size,ci_lower,ci_upper,ci_width,covered,relative_error
sum_correlated,0.1,200,198,162,242,80,true,0.01
sum_correlated,0.1,200,172,140,212,72,true,0.14
sum_correlated,0.1,200,214,174,262,88,true,0.07
sum_correlated,0.1,200,218,178,268,90,true,0.09
sum_correlated,0.1,200,208,170,254,84,true,0.04
sum_correlated,0.1,200,274,224,334,110,false,0.37
sum_correlated,0.1,200,208,170,254,84,true,0.04
sum_correlated,0.1,200,216,176,264,88,true,0.08
sum_correlated,0.1,200,194,158,238,80,true,0.03
sum_correlated,0.1,200,220,180,268,88,true,0.1
sum_correlated,0.1,200,190,154,232,78,true,0.05
sum_correlated,0.1,200,212,174,260,86,true,0.06
sum_correlated,0.1,200,228,186,278,92,true,0.14
sum_correlated,0.1,200,220,180,270,90,true,0.1
sum_correlated,0.1,200,230,188,282,94,true,0.15
sum_correlated,0.1,200,186,150,228,78,true,0.07
sum_correlated,0.1,200,206,168,252,84,true,0.03
sum_correlated,0.1,200,192,158,236,78,true,0.04
sum_correlated,0.1,200,202,164,246,82,true,0.01
sum_correlated,0.1,200,188,152,230,78,true,0.06
sum_correlated,0.1,200,174,142,214,72,true,0.13
sum_correlated,0.1,200,194,158,236,78,true,0.03
sum_correlated,0.1,200,174,140,212,72,true,0.13
sum_correlated,0.1,200,186,152,228,76,true,0.07
sum_correlated,0.1,200,192,156,236,80,true,0.04
sum_correlated,0.1,200,226,184,276,92,true,0.13
sum_correlated,0.1,200,208,170,254,84,true,0.04
sum_correlated,0.1,200,212,174,260,86,true,0.06
sum_correlated,0.1,200,168,138,208,70,true,0.16
sum_correlated,0.1,200,210,172,258,86,true,0.05
sum_correlated,0.1,200,198,162,242,80,true,0.01
sum_correlated,0.1,200,184,150,226,76,true,0.08
sum_correlated,0.1,200,184,150,226,76,true,0.08
sum_correlated,0.1,200,192,156,234,78,true,0.04
sum_correlated,0.1,200,218,178,266,88,true,0.09
sum_correlated,0.1,200,204,166,250,84,true,0.02
sum_correlated,0.1,200,222,180,270,90,true,0.11
sum_correlated,0.1,200,216,176,264,88,true,0.08
sum_correlated,0.1,200,218,178,266,88,true,0.09
sum_correlated,0.1,200,176,144,216,72,true,0.12
sum_correlated,0.1,200,190,154,234,80,true,0.05
sum_correlated,0.1,200,252,206,306,100,false,0.26
sum_correlated,0.1,200,198,162,242,80,true,0.01
sum_correlated,0.1,200,244,200,298,98,true,0.22
sum_correlated,0.1,200,246,200,300,100,true,0.23
sum_correlated,0.1,200,190,154,232,78,true,0.05
sum_correlated,0.1,200,226,184,276,92,true,0.13
sum_correlated,0.1,200,222,180,270,90,true,0.11
sum_correlated,0.1,200,200,164,246,82,true,0
sum_correlated,0.1,200,200,164,246,82,true,0
sum_correlated,0.1,200,186,152,230,78,true,0.07
sum_correlated,0.1,200,182,148,224,76,true,0.09
sum_correlated,0.1,200,192,156,236,80,true,0.04
sum_correlated,0.1,200,254,208,310,102,false,0.27
sum_correlated,0.1,200,168,138,208,70,true,0.16
sum_correlated,0.1,200,170,138,210,72,true,0.15
sum_correlated,0.1,200,182,148,224,76,true,0.09
sum_correlated,0.1,200,194,158,238,80,true,0.03
sum_correlated,0.1,200,244,198,296,98,true,0.22
sum_correlated,0.1,200,196,160,240,80,true,0.02
sum_correlated,0.1,200,194,158,238,80,true,0.03
sum_correlated,0.1,200,194,158,238,80,true,0.03
sum_correlated,0.1,200,262,214,318,104,false,0.31
sum_correlated,0.1,200,204,166,250,84,true,0.02
sum_correlated,0.1,200,220,180,270,90,true,0.1
sum_correlated,0.1,200,190,154,232,78,true,0.05
sum_correlated,0.1,200,196,160,240,80,true,0.02
sum_correlated,0.1,200,164,134,202,68,true,0.18
sum_correlated,0.1,200,180,146,220,74,true,0.1
sum_correlated,0.1,200,228,186,278,92,true,0.14
sum_correlated,0.1,200,160,130,198,68,false,0.2
sum_correlated,0.1,200,200,162,244,82,true,0
sum_correlated,0.1,200,200,164,246,82,true,0
sum_correlated,0.1,200,214,176,262,86,true,0.07
sum_correlated,0.1,200,170,138,210,72,true,0.15
sum_correlated,0.1,200,186,152,228,76,true,0.07
sum_correlated,0.1,200,178,144,218,74,true,0.11
sum_correlated,0.1,200,214,174,262,88,true,0.07
sum_correlated,0.1,200,202,166,248,82,true,0.01
sum_correlated,0.1,200,174,142,214,72,true,0.13
sum_correlated,0.1,200,198,162,242,80,true,0.01
sum_correlated,0.1,200,184,150,226,76,true,0.08
sum_correlated,0.1,200,180,146,222,76,true,0.1
sum_correlated,0.1,200,148,120,182,62,false,0.26
sum_correlated,0.1,200,212,172,258,86,true,0.06
sum_correlated,0.1,200,186,150,228,78,true,0.07
sum_correlated,0.1,200,208,170,254,84,true,0.04
sum_correlated,0.1,200,178,146,220,74,true,0.11
sum_correlated,0.1,200,196,160,240,80,true,0.02
sum_correlated,0.1,200,214,174,262,88,true,0.07
sum_correlated,0.1,200,210,172,258,86,true,0.05
sum_correlated,0.1,200,190,154,232,78,true,0.05
sum_correlated,0.1,200,186,150,228,78,true,0.07
sum_correlated,0.1,200,232,188,282,94,true,0.16
sum_correlated,0.1,200,196,160,240,80,true,0.02
sum_correlated,0.1,200,200,162,244,82,true,0
sum_correlated,0.1,200,216,176,264,88,true,0.08
sum_correlated,0.1,200,216,176,264,88,true,0.08
sum_correlated,0.1,200,224,184,274,90,true,0.12
sum_correlated,0.1,200,218,178,266,88,true,0.09
sum_correlated,0.1,200,220,180,270,90,true,0.1
sum_correlated,0.1,200,192,156,234,78,true,0.04
sum_correlated,0.1,200,246,202,300,98,false,0.23
sum_correlated,0.1,200,218,178,266,88,true,0.09
sum_correlated,0.1,200,206,168,252,84,true,0.03
sum_correlated,0.1,200,228,186,280,94,true,0.14
sum_correlated,0.1,200,148,120,182,62,false,0.26
sum_correlated,0.1,200,192,156,236,80,true,0.04
sum_correlated,0.1,200,214,174,262,88,true,0.07
sum_correlated,0.1,200,188,154,230,76,true,0.06
sum_correlated,0.1,200,242,198,294,96,true,0.21
sum_correlated,0.1,200,210,172,258,86,true,0.05
sum_correlated,0.1,200,202,166,248,82,true,0.01
sum_correlated,0.1,200,232,188,282,94,true,0.16
sum_correlated,0.1,200,164,134,202,68,true,0.18
sum_correlated,0.1,200,226,186,278,92,true,0.13
sum_correlated,0.1,200,206,168,252,84,true,0.03
sum_correlated,0.1,200,176,144,218,74,true,0.12
sum_correlated,0.1,200,176,142,216,74,true,0.12
sum_correlated,0.1,200,210,172,258,86,true,0.05
sum_correlated,0.1,200,192,156,234,78,true,0.04
sum_correlated,0.1,200,206,168,254,86,true,0.03
sum_correlated,0.1,200,194,158,238,80,true,0.03
sum_correlated,0.1,200,232,188,282,94,true,0.16
sum_correlated,0.1,200,212,174,260,86,true,0.06
sum_correlated,0.1,200,218,178,268,90,true,0.09
sum_correlated,0.1,200,226,186,278,92,true,0.13
sum_correlated,0.1,200,184,150,226,76,true,0.08
sum_correlated,0.1,200,178,144,218,74,true,0.11
sum_correlated,0.1,200,220,180,268,88,true,0.1
sum_correlated,0.1,200,244,200,298,98,true,0.22
sum_correlated,0.1,200,222,180,270,90,true,0.11
sum_correlated,0.1,200,212,172,260,88,true,0.06
sum_correlated,0.1,200,192,156,236,80,true,0.04
sum_correlated,0.1,200,176,144,216,72,true,0.12
sum_correlated,0.1,200,180,146,220,74,true,0.1
sum_correlated,0.1,200,190,154,232,78,true,0.05
sum_correlated,0.1,200,206,168,252,84,true,0.03
sum_correlated,0.1,200,246,202,302,100,false,0.23
sum_correlated,0.1,200,192,156,236,80,true,0.04
sum_correlated,0.1,200,182,148,224,76,true,0.09
sum_correlated,0.1,200,204,166,250,84,true,0.02
sum_correlated,0.1,200,168,136,206,70,true,0.16
sum_correlated,0.1,200,194,158,238,80,true,0.03
sum_correlated,0.1,200,200,162,244,82,true,0
sum_correlated,0.1,200,182,148,224,76,true,0.09
sum_correlated,0.1,200,250,204,304,100,false,0.25
sum_correlated,0.1,200,190,154,232,78,true,0.05
sum_correlated,0.1,200,186,152,230,78,true,0.07
sum_correlated,0.1,200,186,152,228,76,true,0.07
sum_correlated,0.1,200,188,154,230,76,true,0.06
sum_correlated,0.1,200,222,182,272,90,true,0.11
sum_correlated,0.1,200,242,198,296,98,true,0.21
sum_correlated,0.1,200,210,172,258,86,true,0.05
sum_correlated,0.1,200,186,152,228,76,true,0.07
sum_correlated,0.1,200,180,146,222,76,true,0.1
sum_correlated,0.1,200,178,144,218,74,true,0.11
sum_correlated,0.1,200,216,176,264,88,true,0.08
sum_correlated,0.1,200,184,150,226,76,true,0.08
sum_correlated,0.1,200,158,128,194,66,false,0.21
sum_correlated,0.1,200,206,168,252,84,true,0.03
sum_correlated,0.1,200,198,162,242,80,true,0.01
sum_correlated,0.1,200,240,196,292,96,true,0.2
sum_correlated,0.1,200,182,148,224,76,true,0.09
sum_correlated,0.1,200,208,168,254,86,true,0.04
sum_correlated,0.1,200,210,172,258,86,true,0.05
sum_correlated,0.1,200,194,158,236,78,true,0.03
sum_correlated,0.1,200,180,146,222,76,true,0.1
sum_correlated,0.1,200,218,178,266,88,true,0.09
sum_correlated,0.1,200,190,154,232,78,true,0.05
sum_correlated,0.1,200,200,164,246,82,true,0
sum_correlated,0.1,200,178,144,218,74,true,0.11
sum_correlated,0.1,200,200,164,246,82,true,0
sum_correlated,0.1,200,190,154,232,78,true,0.05
sum_correlated,0.1,200,240,196,294,98,true,0.2
sum_correlated,0.1,200,206,168,254,86,true,0.03
sum_correlated,0.1,200,188,154,232,78,true,0.06
sum_correlated,0.1,200,212,174,260,86,true,0.06
sum_correlated,0.1,200,236,192,288,96,true,0.18
sum_correlated,0.1,200,214,174,262,88,true,0.07
sum_correlated,0.1,200,192,156,234,78,true,0.04
sum_correlated,0.1,200,238,194,290,96,true,0.19
sum_correlated,0.1,200,180,146,220,74,true,0.1
sum_correlated,0.1,200,188,154,230,76,true,0.06
sum_correlated,0.1,200,194,158,238,80,true,0.03
sum_correlated,0.1,200,242,198,296,98,true,0.21
sum_correlated,0.1,200,222,182,272,90,true,0.11
sum_correlated,0.1,200,202,164,248,84,true,0.01
sum_correlated,0.1,200,272,222,332,110,false,0.36
sum_correlated,0.1,200,174,142,214,72,true,0.13
sum_correlated,0.1,200,176,144,216,72,true,0.12
nested_dependent,0.5,250,267,205,337,132,true,0.068
nested_dependent,0.5,250,284,217,357,140,true,0.136
nested_dependent,0.5,250,260,199,328,129,true,0.04
nested_dependent,0.5,250,295,226,370,144,true,0.18
nested_dependent,0.5,250,304,234,380,146,true,0.216
nested_dependent,0.5,250,257,197,325,128,true,0.028
nested_dependent,0.5,250,308,238,385,147,true,0.232
nested_dependent,0.5,250,304,235,381,146,true,0.216
nested_dependent,0.5,250,257,196,325,129,true,0.028
nested_dependent,0.5,250,284,218,356,138,true,0.136
nested_dependent,0.5,250,278,213,350,137,true,0.112
nested_dependent,0.5,250,288,221,361,140,true,0.152
nested_dependent,0.5,250,325,250,405,155,true,0.3
nested_dependent,0.5,250,289,222,363,141,true,0.156
nested_dependent,0.5,250,328,253,409,156,false,0.312
nested_dependent,0.5,250,272,209,342,133,true,0.088
nested_dependent,0.5,250,311,239,388,149,true,0.244
nested_dependent,0.5,250,328,252,407,155,false,0.312
nested_dependent,0.5,250,368,286,454,168,false,0.472
nested_dependent,0.5,250,291,223,365,142,true,0.164
nested_dependent,0.5,250,300,231,376,145,true,0.2
nested_dependent,0.5,250,265,202,334,132,true,0.06
nested_dependent,0.5,250,272,208,342,134,true,0.088
nested_dependent,0.5,250,255,196,323,127,true,0.02
nested_dependent,0.5,250,253,193,321,128,true,0.012
nested_dependent,0.5,250,245,188,310,122,true,0.02
nested_dependent,0.5,250,238,181,302,121,true,0.048
nested_dependent,0.5,250,266,204,335,131,true,0.064
nested_dependent,0.5,250,328,253,408,155,false,0.312
nested_dependent,0.5,250,330,254,410,156,false,0.32
nested_dependent,0.5,250,285,219,358,139,true,0.14
nested_dependent,0.5,250,259,198,326,128,true,0.036
nested_dependent,0.5,250,253,193,320,127,true,0.012
nested_dependent,0.5,250,264,203,334,131,true,0.056
nested_dependent,0.5,250,259,198,327,129,true,0.036
nested_dependent,0.5,250,243,186,308,122,true,0.028
nested_dependent,0.5,250,239,182,303,121,true,0.044
nested_dependent,0.5,250,282,216,354,138,true,0.128
nested_dependent,0.5,250,263,203,331,128,true,0.052
nested_dependent,0.5,250,242,185,307,122,true,0.032
nested_dependent,0.5,250,222,169,283,114,true,0.112
nested_dependent,0.5,250,235,180,298,118,true,0.06
nested_dependent,0.5,250,259,198,327,129,true,0.036
nested_dependent,0.5,250,275,211,346,135,true,0.1
nested_dependent,0.5,250,238,182,303,121,true,0.048
nested_dependent,0.5,250,267,204,336,132,true,0.068
nested_dependent,0.5,250,245,187,310,123,true,0.02
nested_dependent,0.5,250,241,184,305,121,true,0.036
nested_dependent,0.5,250,258,197,326,129,true,0.032
nested_dependent,0.5,250,299,230,374,144,true,0.196
nested_dependent,0.5,250,280,214,352,138,true,0.12
nested_dependent,0.5,250,244,186,309,123,true,0.024
nested_dependent,0.5,250,243,185,308,123,true,0.028
nested_dependent,0.5,250,287,220,360,140,true,0.148
nested_dependent,0.5,250,278,213,350,137,true,0.112
nested_dependent,0.5,250,267,205,337,132,true,0.068
nested_dependent,0.5,250,224,171,285,114,true,0.104
nested_dependent,0.5,250,249,191,314,123,true,0.004
nested_dependent,0.5,250,328,253,407,154,false,0.312
nested_dependent,0.5,250,298,230,374,144,true,0.192
nested_dependent,0.5,250,247,189,313,124,true,0.012
nested_dependent,0.5,250,242,185,306,121,true,0.032
nested_dependent,0.5,250,268,206,338,132,true,0.072
nested_dependent,0.5,250,279,214,352,138,true,0.116
nested_dependent,0.5,250,260,199,328,129,true,0.04
nested_dependent,0.5,250,248,189,314,125,true,0.008
nested_dependent,0.5,250,300,230,375,145,true,0.2
nested_dependent,0.5,250,296,227,371,144,true,0.184
nested_dependent,0.5,250,284,217,357,140,true,0.136
nested_dependent,0.5,250,298,228,373,145,true,0.192
nested_dependent,0.5,250,228,174,290,116,true,0.088
nested_dependent,0.5,250,269,206,340,134,true,0.076
nested_dependent,0.5,250,237,180,301,121,true,0.052
nested_dependent,0.5,250,243,186,308,122,true,0.028
nested_dependent,0.5,250,307,236,384,148,true,0.228
nested_dependent,0.5,250,273,210,343,133,true,0.092
nested_dependent,0.5,250,289,222,362,140,true,0.156
nested_dependent,0.5,250,297,228,372,144,true,0.188
nested_dependent,0.5,250,271,208,342,134,true,0.084
nested_dependent,0.5,250,227,173,288,115,true,0.092
nested_dependent,0.5,250,267,205,337,132,true,0.068
nested_dependent,0.5,250,301,231,377,146,true,0.204
nested_dependent,0.5,250,307,236,383,147,true,0.228
nested_dependent,0.5,250,276,212,348,136,true,0.104
nested_dependent,0.5,250,390,303,479,176,false,0.56
nested_dependent,0.5,250,264,202,333,131,true,0.056
nested_dependent,0.5,250,317,243,396,153,true,0.268
nested_dependent,0.5,250,267,205,336,131,true,0.068
nested_dependent,0.5,250,214,162,273,111,true,0.144
nested_dependent,0.5,250,207,158,264,106,true,0.172
nested_dependent,0.5,250,278,213,350,137,true,0.112
nested_dependent,0.5,250,306,235,383,148,true,0.224
nested_dependent,0.5,250,338,261,420,159,false,0.352
nested_dependent,0.5,250,288,221,362,141,true,0.152
nested_dependent,0.5,250,285,219,358,139,true,0.14
nested_dependent,0.5,250,234,178,297,119,true,0.064
nested_dependent,0.5,250,286,219,358,139,true,0.144
nested_dependent,0.5,250,295,226,370,144,true,0.18
nested_dependent,0.5,250,251,193,317,124,true,0.004
nested_dependent,0.5,250,240,183,304,121,true,0.04
nested_dependent,0.5,250,252,193,319,126,true,0.008
nested_dependent,0.5,250,315,243,394,151,true,0.26
nested_dependent,0.5,250,236,180,299,119,true,0.056
nested_dependent,0.5,250,249,191,314,123,true,0.004
nested_dependent,0.5,250,289,222,363,141,true,0.156
nested_dependent,0.5,250,265,204,335,131,true,0.06
nested_dependent,0.5,250,234,178,297,119,true,0.064
nested_dependent,0.5,250,254,194,321,127,true,0.016
nested_dependent,0.5,250,313,241,391,150,true,0.252
nested_dependent,0.5,250,258,197,326,129,true,0.032
nested_dependent,0.5,250,247,189,313,124,true,0.012
nested_dependent,0.5,250,273,209,345,136,true,0.092
nested_dependent,0.5,250,249,190,315,125,true,0.004
nested_dependent,0.5,250,312,240,390,150,true,0.248
nested_dependent,0.5,250,293,225,367,142,true,0.172
nested_dependent,0.5,250,299,230,375,145,true,0.196
nested_dependent,0.5,250,311,239,388,149,true,0.244
nested_dependent,0.5,250,253,193,321,128,true,0.012
nested_dependent,0.5,250,273,209,343,134,true,0.092
nested_dependent,0.5,250,284,218,356,138,true,0.136
nested_dependent,0.5,250,282,216,354,138,true,0.128
nested_dependent,0.5,250,246,188,312,124,true,0.016
nested_dependent,0.5,250,246,188,312,124,true,0.016
nested_dependent,0.5,250,265,203,335,132,true,0.06
nested_dependent,0.5,250,249,190,315,125,true,0.004
nested_dependent,0.5,250,240,184,304,120,true,0.04
nested_dependent,0.5,250,259,198,327,129,true,0.036
nested_dependent,0.5,250,280,215,352,137,true,0.12
nested_dependent,0.5,250,310,238,387,149,true,0.24
nested_dependent,0.5,250,324,250,404,154,true,0.296
nested_dependent,0.5,250,346,267,429,162,false,0.384
nested_dependent,0.5,250,233,178,295,117,true,0.068
nested_dependent,0.5,250,254,194,321,127,true,0.016
nested_dependent,0.5,250,309,238,386,148,true,0.236
nested_dependent,0.5,250,267,205,336,131,true,0.068
nested_dependent,0.5,250,320,246,399,153,true,0.28
nested_dependent,0.5,250,302,232,378,146,true,0.208
nested_dependent,0.5,250,295,227,369,142,true,0.18
nested_dependent,0.5,250,222,169,282,113,true,0.112
nested_dependent,0.5,250,281,215,354,139,true,0.124
nested_dependent,0.5,250,255,195,322,127,true,0.02
nested_dependent,0.5,250,285,219,358,139,true,0.14
nested_dependent,0.5,250,266,203,336,133,true,0.064
nested_dependent,0.5,250,258,198,325,127,true,0.032
nested_dependent,0.5,250,260,199,328,129,true,0.04
nested_dependent,0.5,250,239,183,303,120,true,0.044
nested_dependent,0.5,250,283,217,355,138,true,0.132
nested_dependent,0.5,250,241,184,305,121,true,0.036
nested_dependent,0.5,250,282,216,354,138,true,0.128
nested_dependent,0.5,250,308,238,384,146,true,0.232
nested_dependent,0.5,250,318,246,397,151,true,0.272
nested_dependent,0.5,250,310,238,387,149,true,0.24
nested_dependent,0.5,250,235,179,299,120,true,0.06
nested_dependent,0.5,250,322,248,401,153,true,0.288
nested_dependent,0.5,250,251,192,318,126,true,0.004
nested_dependent,0.5,250,302,233,378,145,true,0.208
nested_dependent,0.5,250,295,226,370,144,true,0.18
nested_dependent,0.5,250,311,239,389,150,true,0.244
nested_dependent,0.5,250,265,202,335,133,true,0.06
nested_dependent,0.5,250,279,214,351,137,true,0.116
nested_dependent,0.5,250,272,208,343,135,true,0.088
nested_dependent,0.5,250,246,188,312,124,true,0.016
nested_dependent,0.5,250,274,209,345,136,true,0.096
nested_dependent,0.5,250,326,250,405,155,true,0.304
nested_dependent,0.5,250,281,215,353,138,true,0.124
nested_dependent,0.5,250,316,243,395,152,true,0.264
nested_dependent,0.5,250,295,227,370,143,true,0.18
nested_dependent,0.5,250,277,212,348,136,true,0.108
nested_dependent,0.5,250,313,241,390,149,true,0.252
nested_dependent,0.5,250,311,240,389,149,true,0.244
nested_dependent,0.5,250,296,228,371,143,true,0.184
nested_dependent,0.5,250,238,182,302,120,true,0.048
nested_dependent,0.5,250,243,185,308,123,true,0.028
nested_dependent,0.5,250,265,203,335,132,true,0.06
nested_dependent,0.5,250,256,196,325,129,true,0.024
nested_dependent,0.5,250,268,205,338,133,true,0.072
nested_dependent,0.5,250,306,235,382,147,true,0.224
nested_dependent,0.5,250,281,216,353,137,true,0.124
nested_dependent,0.5,250,238,181,302,121,true,0.048
nested_dependent,0.5,250,272,208,343,135,true,0.088
nested_dependent,0.5,250,304,234,379,145,true,0.216
nested_dependent,0.5,250,275,211,347,136,true,0.1
nested_dependent,0.5,250,284,218,357,139,true,0.136
nested_dependent,0.5,250,269,206,339,133,true,0.076
nested_dependent,0.5,250,268,205,337,132,true,0.072
nested_dependent,0.5,250,235,179,298,119,true,0.06
nested_dependent,0.5,250,254,194,321,127,true,0.016
nested_dependent,0.5,250,280,214,352,138,true,0.12
nested_dependent,0.5,250,357,276,441,165,false,0.428
nested_dependent,0.5,250,271,208,341,133,true,0.084
nested_dependent,0.5,250,280,215,352,137,true,0.12
nested_dependent,0.5,250,302,232,378,146,true,0.208
nested_dependent,0.5,250,282,216,354,138,true,0.128
nested_dependent,0.5,250,221,169,281,112,true,0.116
nested_dependent,0.5,250,311,240,388,148,true,0.244
nested_dependent,0.5,250,299,230,374,144,true,0.196
nested_dependent,0.5,250,238,181,302,121,true,0.048
nested_dependent,0.5,250,301,231,377,146,true,0.204
nested_dependent,0.5,250,317,244,396,152,true,0.268
nested_dependent,0.5,250,297,227,372,145,true,0.188
nested_dependent,0.5,250,287,220,360,140,true,0.148
nested_dependent,0.5,250,319,245,397,152,true,0.276
nested_dependent,0.5,250,272,209,343,134,true,0.088
nested_dependent,0.5,250,262,201,331,130,true,0.048
nested_dependent,0.5,250,314,241,391,150,true,0.256
nested_dependent,0.5,250,304,234,381,147,true,0.216
nested_dependent,0.5,250,341,264,424,160,false,0.364
nested_dependent,0.5,250,303,233,380,147,true,0.212
nested_dependent,0.5,250,268,204,338,134,true,0.072
nested_dependent,0.5,250,300,231,375,144,true,0.2
nested_dependent,0.5,250,326,252,407,155,false,0.304
nested_dependent,0.5,250,300,230,376,146,true,0.2
nested_dependent,0.5,250,284,218,358,140,true,0.136
nested_dependent,0.5,250,253,194,319,125,true,0.012
nested_dependent,0.5,250,300,230,376,146,true,0.2
nested_dependent,0.5,250,293,224,367,143,true,0.172
nested_dependent,0.5,250,272,208,342,134,true,0.088
nested_dependent,0.5,250,223,170,284,114,true,0.108
nested_dependent,0.5,250,268,205,338,133,true,0.072
nested_dependent,0.5,250,298,229,374,145,true,0.192
nested_dependent,0.5,250,308,237,385,148,true,0.232
nested_dependent,0.5,250,279,214,350,136,true,0.116
nested_dependent,0.5,250,230,175,292,117,true,0.08
nested_dependent,0.5,250,281,215,353,138,true,0.124
nested_dependent,0.5,250,293,224,367,143,true,0.172
nested_dependent,0.5,250,284,218,356,138,true,0.136
nested_dependent,0.5,250,243,185,307,122,true,0.028
nested_dependent,0.5,250,260,199,328,129,true,0.04
nested_dependent,0.5,250,298,229,374,145,true,0.192
nested_dependent,0.5,250,320,247,398,151,true,0.28
nested_dependent,0.5,250,274,210,345,135,true,0.096
nested_dependent,0.5,250,276,211,346,135,true,0.104
nested_dependent,0.5,250,284,218,358,140,true,0.136
nested_dependent,0.5,250,246,188,311,123,true,0.016
nested_dependent,0.5,250,312,240,390,150,true,0.248
nested_dependent,0.5,250,275,210,346,136,true,0.1
nested_dependent,0.5,250,292,224,367,143,true,0.168
nested_dependent,0.5,250,259,198,328,130,true,0.036
nested_dependent,0.5,250,269,206,340,134,true,0.076
nested_dependent,0.5,250,235,180,298,118,true,0.06
nested_dependent,0.5,250,313,241,390,149,true,0.252
nested_dependent,0.5,250,280,215,352,137,true,0.12
nested_dependent,0.5,250,286,219,359,140,true,0.144
nested_dependent,0.5,250,250,190,317,127,true,0
nested_dependent,0.5,250,233,178,296,118,true,0.068
nested_dependent,0.5,250,250,191,316,125,true,0
nested_dependent,0.5,250,241,184,305,121,true,0.036
nested_dependent,0.5,250,296,228,370,142,true,0.184
nested_dependent,0.5,250,275,210,346,136,true,0.1
nested_dependent,0.5,250,250,192,317,125,true,0
nested_dependent,0.5,250,339,261,421,160,false,0.356
nested_dependent,0.5,250,265,203,335,132,true,0.06
nested_dependent,0.5,250,320,247,399,152,true,0.28
nested_dependent,0.5,250,236,180,299,119,true,0.056
nested_dependent,0.5,250,263,201,332,131,true,0.052
nested_dependent,0.5,250,316,243,394,151,true,0.264
nested_dependent,0.5,250,235,180,299,119,true,0.06
nested_dependent,0.5,250,270,206,339,133,true,0.08
nested_dependent,0.5,250,263,201,332,131,true,0.052
nested_dependent,0.5,250,245,188,311,123,true,0.02
nested_dependent,0.5,250,299,229,374,145,true,0.196
nested_dependent,0.5,250,271,208,341,133,true,0.084
nested_dependent,0.5,250,280,215,352,137,true,0.12
nested_dependent,0.5,250,216,165,275,110,true,0.136
nested_dependent,0.5,250,278,213,350,137,true,0.112
nested_dependent,0.5,250,274,209,345,136,true,0.096
nested_dependent,0.5,250,295,227,370,143,true,0.18
nested_dependent,0.5,250,251,192,319,127,true,0.004
nested_dependent,0.5,250,305,234,382,148,true,0.22
nested_dependent,0.5,250,316,243,394,151,true,0.264
nested_dependent,0.5,250,306,235,383,148,true,0.224
nested_dependent,0.5,250,304,234,380,146,true,0.216
nested_dependent,0.5,250,273,208,344,136,true,0.092
nested_dependent,0.5,250,286,218,359,141,true,0.144
nested_dependent,0.5,250,320,247,399,152,true,0.28
nested_dependent,0.5,250,293,224,367,143,true,0.172
nested_dependent,0.5,250,237,181,301,120,true,0.052
nested_dependent,0.5,250,259,198,327,129,true,0.036
nested_dependent,0.5,250,265,202,334,132,true,0.06
nested_dependent,0.5,250,269,206,339,133,true,0.076
nested_dependent,0.5,250,216,165,275,110,true,0.136
nested_dependent,0.5,250,279,214,351,137,true,0.116
nested_dependent,0.5,250,260,199,328,129,true,0.04
nested_dependent,0.5,250,319,246,398,152,true,0.276
nested_dependent,0.5,250,277,212,348,136,true,0.108
nested_dependent,0.5,250,290,223,365,142,true,0.16
nested_dependent,0.5,250,252,193,318,125,true,0.008
nested_dependent,0.5,250,285,219,357,138,true,0.14
nested_dependent,0.5,250,329,254,410,156,false,0.316
nested_dependent,0.5,250,301,232,377,145,true,0.204
nested_dependent,0.5,250,309,238,385,147,true,0.236
nested_dependent,0.5,250,240,184,305,121,true,0.04
nested_dependent,0.5,250,284,218,356,138,true,0.136
nested_dependent,0.5,250,277,212,349,137,true,0.108
nested_dependent,0.5,250,284,218,357,139,true,0.136
nested_dependent,0.5,250,288,221,362,141,true,0.152
nested_dependent,0.5,250,328,252,407,155,false,0.312
nested_dependent,0.5,250,217,165,276,111,true,0.132
nested_dependent,0.5,250,239,183,304,121,true,0.044
nested_dependent,0.5,250,257,197,325,128,true,0.028
nested_dependent,0.5,250,295,226,370,144,true,0.18
nested_dependent,0.5,250,281,216,353,137,true,0.124
nested_dependent,0.5,250,277,212,348,136,true,0.108
nested_dependent,0.5,250,254,194,321,127,true,0.016
nested_dependent,0.5,250,251,191,317,126,true,0.004
nested_dependent,0.5,250,338,260,419,159,false,0.352
nested_dependent,0.5,250,310,239,388,149,true,0.24
nested_dependent,0.5,250,246,188,311,123,true,0.016
nested_dependent,0.5,250,265,203,335,132,true,0.06
nested_dependent,0.5,250,273,209,344,135,true,0.092
nested_dependent,0.5,250,279,215,351,136,true,0.116
nested_dependent,0.5,250,255,196,323,127,true,0.02
nested_dependent,0.5,250,322,248,401,153,true,0.288
nested_dependent,0.5,250,236,180,300,120,true,0.056
nested_dependent,0.5,250,277,212,349,137,true,0.108
nested_dependent,0.5,250,235,180,298,118,true,0.06
nested_dependent,0.5,250,306,236,382,146,true,0.224
nested_dependent,0.5,250,299,229,374,145,true,0.196
nested_dependent,0.5,250,296,227,371,144,true,0.184
nested_dependent,0.5,250,265,203,334,131,true,0.06
nested_dependent,0.5,250,243,186,309,123,true,0.028
nested_dependent,0.5,250,259,198,327,129,true,0.036
nested_dependent,0.5,250,250,192,316,124,true,0
nested_dependent,0.5,250,298,229,374,145,true,0.192
nested_dependent,0.5,250,260,199,328,129,true,0.04
nested_dependent,0.5,250,312,240,390,150,true,0.248
