trial_id,seed,strategy,quantifier_order,budget,final_pos1,distance_pos1,optimal_pos1,final_pos2,distance_pos2,optimal_pos2,final_pos3,distance_pos3,optimal_pos3,final_pos4,distance_pos4,optimal_pos4,final_pos5,distance_pos5,optimal_pos5,variance,mean_distance,total_distance,attempts,rounds,elapsed_micros
141,1116579,sequential-exhaustive,abcde,2000,10,0,1,10,0,1,1263436,1263426,0,8889771,8889761,0,3856983,3856973,0,11248683994441.2,2802032,14010160,0,0,106386
142,1124498,sequential-exhaustive,abcde,2000,10,0,1,10,0,1,36,26,0,3328103,3328093,0,438945,438935,0,1686145556753.36,753410.8,3767054,0,0,106979
143,1132417,sequential-exhaustive,abcde,2000,10,0,1,10,0,1,21,11,0,5367715,5367705,0,3846150,3846140,0,5325204277799.76,1842771.2,9213856,0,0,109175
144,1140336,sequential-exhaustive,abcde,2000,10,0,1,10,0,1,464534,464524,0,3385896,3385886,0,3654850,3654840,0,2754421292934.4,1501050,7505250,0,0,106940
145,1148255,sequential-exhaustive,abcde,2000,10,0,1,10,0,1,2238179,2238169,0,6186652,6186642,0,4801697,4801687,0,6270417577178.639,2645299.6,13226498,0,0,107410
146,1156174,sequential-exhaustive,abcde,2000,10,0,1,10,0,1,719854,719844,0,1418051,1418041,0,4681965,4681955,0,3029534951784.4,1363968,6819840,0,0,111195
147,1164093,sequential-exhaustive,abcde,2000,10,0,1,10,0,1,149520,149510,0,7624910,7624900,0,2009389,2009379,0,8610910355287.361,1956757.8,9783789,0,0,106874
148,1172012,sequential-exhaustive,abcde,2000,10,0,1,10,0,1,253215,253205,0,5270346,5270336,0,6624095,6624085,0,8441218584994.159,2429525.2,12147626,0,0,107005
149,1179931,sequential-exhaustive,abcde,2000,10,0,1,10,0,1,622,612,0,7150396,7150386,0,5041099,5041089,0,9362240309269.441,2438417.4,12192087,0,0,106020
150,1187850,sequential-exhaustive,edcba,100,10,0,1,751303,751293,0,5551332,5551322,0,7172518,7172508,0,7485440,7485430,0,10197838800267.041,4192110.6,20960553,0,0,4246
151,1195769,sequential-exhaustive,edcba,100,10,0,1,4059931,4059921,0,932980,932970,0,3641878,3641868,0,7325889,7325879,0,6667340825159.44,3192127.6,15960638,0,0,3916
152,1203688,sequential-exhaustive,edcba,100,10,0,1,9088913,9088903,0,9467002,9466992,0,5667222,5667212,0,5859967,5859957,0,11538067048129.36,6016612.8,30083064,0,0,3474
153,1211607,sequential-exhaustive,edcba,100,10,0,1,8805663,8805653,0,7357074,7357064,0,6191552,6191542,0,4940425,4940415,0,9081792482647.762,5458934.8,27294674,0,0,3593
154,1219526,sequential-exhaustive,edcba,100,10,0,1,5643015,5643005,0,8067729,8067719,0,3207417,3207407,0,354449,354439,0,9535269416075.2,3454514,17272570,0,0,3670
155,1227445,sequential-exhaustive,edcba,100,10,0,1,8058925,8058915,0,863935,863925,0,435118,435108,0,3971449,3971439,0,9223922505216.238,2665877.4,13329387,0,0,3714
156,1235364,sequential-exhaustive,edcba,100,10,0,1,7972293,7972283,0,431348,431338,0,5522674,5522664,0,600470,600460,0,10479690902364.8,2905349,14526745,0,0,3738
157,1243283,sequential-exhaustive,edcba,100,10,0,1,1701529,1701519,0,620651,620641,0,1235280,1235270,0,192761,192751,0,406127114518.16003,750036.2,3750181,0,0,3742
158,1251202,sequential-exhaustive,edcba,100,10,0,1,341196,341186,0,6149602,6149592,0,1951025,1951015,0,2361346,2361336,0,4794947530010.561,2160625.8,10803129,0,0,3444
159,1259121,sequential-exhaustive,edcba,100,10,0,1,4524877,4524867,0,6569048,6569038,0,8390127,8390117,0,5919037,5919027,0,7998529162854.161,5080609.8,25403049,0,0,4084
160,1267040,sequential-exhaustive,edcba,100,10,0,1,7995984,7995974,0,753691,753681,0,584512,584502,0,8286157,8286147,0,14282097468313.36,3524060.8,17620304,0,0,3690
161,1274959,sequential-exhaustive,edcba,100,10,0,1,9137702,9137692,0,8328598,8328588,0,4142825,4142815,0,9653405,9653395,0,13549017622167.6,6252498,31262490,0,0,3913
162,1282878,sequential-exhaustive,edcba,100,10,0,1,1091071,1091061,0,7249951,7249941,0,3598287,3598277,0,3264523,3264513,0,6225128573849.439,3040758.4,15203792,0,0,3738
163,1290797,sequential-exhaustive,edcba,100,10,0,1,3223020,3223010,0,3291104,3291094,0,3470669,3470659,0,6604774,6604764,0,4368998670033.4404,3317905.4,16589527,0,0,3718
164,1298716,sequential-exhaustive,edcba,100,10,0,1,8507685,8507675,0,1346310,1346300,0,1734663,1734653,0,4149144,4149134,0,8976392204452.238,3147552.4,15737762,0,0,3487
165,1306635,sequential-exhaustive,edcba,100,10,0,1,353008,352998,0,2927370,2927360,0,7511200,7511190,0,6962843,6962833,0,10109890764192.16,3550876.2,17754381,0,0,3570
166,1314554,sequential-exhaustive,edcba,100,10,0,1,9814092,9814082,0,8556555,8556545,0,2751850,2751840,0,3675336,3675326,0,13525040979491.04,4959558.6,24797793,0,0,3604
167,1322473,sequential-exhaustive,edcba,100,10,0,1,7980074,7980064,0,807391,807381,0,327278,327268,0,2985885,2985875,0,8814198678711.441,2420117.6,12100588,0,0,3611
168,1330392,sequential-exhaustive,edcba,100,10,0,1,3280808,3280798,0,2171692,2171682,0,5726569,5726559,0,9351144,9351134,0,10283884522075.84,4106034.6,20530173,0,0,3720
169,1338311,sequential-exhaustive,edcba,100,10,0,1,9957678,9957668,0,860424,860414,0,7477473,7477463,0,6552688,6552678,0,15051733777225.441,4969644.6,24848223,0,0,3765
170,1346230,sequential-exhaustive,edcba,100,10,0,1,6228519,6228509,0,2849899,2849889,0,4356054,4356044,0,1963787,1963777,0,4465340287334.959,3079643.8,15398219,0,0,3713
171,1354149,sequential-exhaustive,edcba,100,10,0,1,831318,831308,0,9144414,9144404,0,2030662,2030652,0,6341461,6341451,0,12264056556348,3669563,18347815,0,0,3511
172,1362068,sequential-exhaustive,edcba,100,10,0,1,967863,967853,0,6726479,6726469,0,230449,230439,0,1842108,1842098,0,6110048973343.76,1953371.8,9766859,0,0,3871
173,1369987,sequential-exhaustive,edcba,100,10,0,1,7075537,7075527,0,7647889,7647879,0,693439,693429,0,5596588,5596578,0,10408591886556.242,4202682.6,21013413,0,0,3513
174,1377906,sequential-exhaustive,edcba,100,10,0,1,8984070,8984060,0,3295453,3295443,0,512180,512170,0,7903560,7903550,0,13728649671460.64,4139044.6,20695223,0,0,3562
175,1385825,sequential-exhaustive,edcba,100,10,0,1,3205680,3205670,0,3518727,3518717,0,515886,515876,0,794264,794254,0,2128792850844.64,1606903.4,8034517,0,0,3779
176,1393744,sequential-exhaustive,edcba,100,10,0,1,441244,441234,0,6001641,6001631,0,5622186,5622176,0,9023504,9023494,0,12060261471336.8,4217707,21088535,0,0,3815
177,1401663,sequential-exhaustive,edcba,100,10,0,1,278704,278694,0,4016311,4016301,0,3036798,3036788,0,3813078,3813068,0,3025674447072.96,2228970.2,11144851,0,0,4209
178,1409582,sequential-exhaustive,edcba,100,10,0,1,8073500,8073490,0,3408202,3408192,0,3772045,3772035,0,8290952,8290942,0,9778957458459.361,4708931.8,23544659,0,0,3569
179,1417501,sequential-exhaustive,edcba,100,10,0,1,4621335,4621325,0,132526,132516,0,972530,972520,0,5343350,5343340,0,5272725341200.16,2213940.2,11069701,0,0,3571
180,1425420,sequential-exhaustive,edcba,100,10,0,1,8325316,8325306,0,3536904,3536894,0,1345960,1345950,0,9469065,9469055,0,14088759566798.4,4535441,22677205,0,0,4229
181,1433339,sequential-exhaustive,edcba,100,10,0,1,8204723,8204713,0,2916344,2916334,0,2282526,2282516,0,6611949,6611939,0,8925174395900.24,4003100.4,20015502,0,0,3553
182,1441258,sequential-exhaustive,edcba,100,10,0,1,5469080,5469070,0,3547307,3547297,0,9366206,9366196,0,3494167,3494157,0,9342125546098.8,4375344,21876720,0,0,3545
183,1449177,sequential-exhaustive,edcba,100,10,0,1,1671640,1671630,0,5223184,5223174,0,7200263,7200253,0,6649042,6649032,0,8013143520844.959,4148817.8,20744089,0,0,3700
184,1457096,sequential-exhaustive,edcba,100,10,0,1,6730640,6730630,0,674918,674908,0,1823120,1823110,0,9801813,9801803,0,14544868015118.559,3806090.2,19030451,0,0,3880
185,1465015,sequential-exhaustive,edcba,100,10,0,1,1203811,1203801,0,1000246,1000236,0,9933786,9933776,0,1183185,1183175,0,13407934668573.84,2664197.6,13320988,0,0,3968
186,1472934,sequential-exhaustive,edcba,100,10,0,1,4814540,4814530,0,8779398,8779388,0,431883,431873,0,784608,784598,0,11437987323782.559,2962077.8,14810389,0,0,3506
187,1480853,sequential-exhaustive,edcba,100,10,0,1,5955070,5955060,0,3925226,3925216,0,1569601,1569591,0,2330921,2330911,0,4156970758080.2397,2756155.6,13780778,0,0,3745
188,1488772,sequential-exhaustive,edcba,100,10,0,1,7841032,7841022,0,4542065,4542055,0,8036913,8036903,0,847866,847856,0,11391677926214.959,4253567.2,21267836,0,0,3797
189,1496691,sequential-exhaustive,edcba,100,10,0,1,5534941,5534931,0,8429444,8429434,0,9978979,9978969,0,2383868,2383858,0,13665842456253.84,5265438.4,26327192,0,0,3855
190,1504610,sequential-exhaustive,edcba,100,10,0,1,6143514,6143504,0,9523923,9523913,0,8649787,8649777,0,4257169,4257159,0,11618175051374.64,5714870.6,28574353,0,0,3614
191,1512529,sequential-exhaustive,edcba,100,10,0,1,8195132,8195122,0,7617892,7617882,0,9294806,9294796,0,1107640,1107630,0,15072494728468.8,5243086,26215430,0,0,3625
192,1520448,sequential-exhaustive,edcba,100,10,0,1,7888511,7888501,0,883340,883330,0,2686732,2686722,0,8927780,8927770,0,13362367820403.84,4077264.6,20386323,0,0,3697
193,1528367,sequential-exhaustive,edcba,100,10,0,1,3125816,3125806,0,5869621,5869611,0,9071010,9071000,0,3489827,3489817,0,9150123056378.96,4311246.8,21556234,0,0,3632
194,1536286,sequential-exhaustive,edcba,100,10,0,1,2789290,2789280,0,2486112,2486102,0,5666715,5666705,0,5874151,5874141,0,4804151857622.64,3363245.6,16816228,0,0,3383
195,1544205,sequential-exhaustive,edcba,100,10,0,1,6029664,6029654,0,5442336,5442326,0,8100085,8100075,0,3073495,3073485,0,7693813664504.4,4529108,22645540,0,0,3892
196,1552124,sequential-exhaustive,edcba,100,10,0,1,5234998,5234988,0,1042114,1042104,0,3736357,3736347,0,3709186,3709176,0,3709464624540,2744523,13722615,0,0,3953
197,1560043,sequential-exhaustive,edcba,100,10,0,1,3524629,3524619,0,9808779,9808769,0,5180942,5180932,0,1298980,1298970,0,11730195143045.2,3962658,19813290,0,0,3628
198,1567962,sequential-exhaustive,edcba,100,10,0,1,4206858,4206848,0,4153822,4153812,0,8797633,8797623,0,5421514,5421504,0,7954648821103.841,4515957.4,22579787,0,0,3658
199,1575881,sequential-exhaustive,edcba,100,10,0,1,2957038,2957028,0,5352952,5352942,0,9280710,9280700,0,2643443,2643433,0,9726669664143.041,4046820.6,20234103,0,0,3610
200,1583800,sequential-exhaustive,edcba,500,10,0,1,918343,918333,0,5221843,5221833,0,8351632,8351622,0,8384098,8384088,0,12698451289586.16,4575175.2,22875876,0,0,26067
201,1591719,sequential-exhaustive,edcba,500,10,0,1,1045,1035,0,7304927,7304917,0,1473484,1473474,0,6208013,6208003,0,9829526943758.16,2997485.8,14987429,0,0,25498
202,1599638,sequential-exhaustive,edcba,500,10,0,1,2624,2614,0,5120982,5120972,0,1615166,1615156,0,8294389,8294379,0,10486173511525.76,3006624.2,15033121,0,0,26157
203,1607557,sequential-exhaustive,edcba,500,10,0,1,10073,10063,0,4617778,4617768,0,3724036,3724026,0,3262614,3262604,0,3771539242236.159,2322892.2,11614461,0,0,25679
204,1615476,sequential-exhaustive,edcba,500,10,0,1,109,99,0,6343917,6343907,0,1369779,1369769,0,1054686,1054676,0,5571323604981.36,1753690.2,8768451,0,0,25569
205,1623395,sequential-exhaustive,edcba,500,10,0,1,16,6,0,400703,400693,0,5733874,5733864,0,2205101,2205091,0,4798042360223.76,1667930.8,8339654,0,0,25497
206,1631314,sequential-exhaustive,edcba,500,10,0,1,189661,189651,0,8539212,8539202,0,9482133,9482123,0,7289795,7289785,0,17189559583226.959,5100152.2,25500761,0,0,26391
207,1639233,sequential-exhaustive,edcba,500,10,0,1,144646,144636,0,4234008,4233998,0,5236394,5236384,0,6924875,6924865,0,7721517073888.641,3307976.6,16539883,0,0,25710
208,1647152,sequential-exhaustive,edcba,500,10,0,1,115,105,0,5268057,5268047,0,1404732,1404722,0,232549,232539,0,4048538349785.04,1381082.6,6905413,0,0,25719
209,1655071,sequential-exhaustive,edcba,500,10,0,1,12657,12647,0,123130,123120,0,9184815,9184805,0,6474633,6474623,0,15279813468711.6,3159039,15795195,0,0,25687
210,1662990,sequential-exhaustive,edcba,500,10,0,1,39934,39924,0,8128022,8128012,0,5774871,5774861,0,484291,484281,0,11604320946117.041,2885415.6,14427078,0,0,25791
211,1670909,sequential-exhaustive,edcba,500,10,0,1,15081,15071,0,2981048,2981038,0,8204222,8204212,0,9824580,9824570,0,16861775321190.559,4204978.2,21024891,0,0,25792
212,1678828,sequential-exhaustive,edcba,500,10,0,1,25,15,0,5744062,5744052,0,3243943,3243933,0,7403254,7403244,0,8918136087489.361,3278248.8,16391244,0,0,25687
213,1686747,sequential-exhaustive,edcba,500,10,0,1,79932,79922,0,6716999,6716989,0,2944121,2944111,0,8511332,8511322,0,11921021644268.559,3650468.8,18252344,0,0,25461
214,1694666,sequential-exhaustive,edcba,500,10,0,1,434,424,0,2941614,2941604,0,2598779,2598769,0,1199254,1199244,0,1551838044630.56,1348008.2,6740041,0,0,25579
215,1702585,sequential-exhaustive,edcba,500,10,0,1,28755,28745,0,1307552,1307542,0,9862495,9862485,0,3048486,3048476,0,13535098707977.842,2849449.6,14247248,0,0,26215
216,1710504,sequential-exhaustive,edcba,500,10,0,1,19498,19488,0,8323051,8323041,0,3302160,3302150,0,8120588,8120578,0,13597659218239.84,3953051.4,19765257,0,0,25777
217,1718423,sequential-exhaustive,edcba,500,10,0,1,16091,16081,0,5399560,5399550,0,1830486,1830476,0,6422439,6422429,0,7277572034203.76,2733707.2,13668536,0,0,25352
218,1726342,sequential-exhaustive,edcba,500,10,0,1,275119,275109,0,6387202,6387192,0,3179769,3179759,0,9989706,9989696,0,14423418173706.963,3966351.2,19831756,0,0,25816
219,1734261,sequential-exhaustive,edcba,500,10,0,1,414,404,0,4086655,4086645,0,9754260,9754250,0,6541942,6541932,0,14309542734898.559,4076646.2,20383231,0,0,25975
220,1742180,sequential-exhaustive,edcba,500,10,0,1,12694,12684,0,8942680,8942670,0,5679385,5679375,0,7357296,7357286,0,13925344107426.4,4398403,21992015,0,0,25577
221,1750099,sequential-exhaustive,edcba,500,10,0,1,49429,49419,0,7245449,7245439,0,6705427,6705417,0,8721754,8721744,0,14054446919686.959,4544403.8,22722019,0,0,25603
222,1758018,sequential-exhaustive,edcba,500,10,0,1,16820,16810,0,9569781,9569771,0,6511860,6511850,0,26351,26341,0,16396805885785.041,3224954.4,16124772,0,0,25501
223,1765937,sequential-exhaustive,edcba,500,10,0,1,2371,2361,0,1270497,1270487,0,5848173,5848163,0,1432518,1432508,0,4646938995890.16,1710703.8,8553519,0,0,25388
224,1773856,sequential-exhaustive,edcba,500,10,0,1,4368,4358,0,1387497,1387487,0,3834614,3834604,0,5073057,5073047,0,4229841859510.96,2059899.2,10299496,0,0,25867
225,1781775,sequential-exhaustive,edcba,500,10,0,1,16490,16480,0,2744199,2744189,0,8938338,8938328,0,8870838,8870828,0,16298520318632.8,4113965,20569825,0,0,25605
226,1789694,sequential-exhaustive,edcba,500,10,0,1,20137,20127,0,360870,360860,0,7905464,7905454,0,5846580,5846570,0,11372161752304.16,2826602.2,14133011,0,0,25590
227,1797613,sequential-exhaustive,edcba,500,10,0,1,6327,6317,0,2104852,2104842,0,586993,586983,0,467490,467480,0,597850762553.04,633124.4,3165622,0,0,25661
228,1805532,sequential-exhaustive,edcba,500,10,0,1,15538,15528,0,4680748,4680738,0,5194730,5194720,0,3970443,3970433,0,5246243218120.96,2772283.8,13861419,0,0,25749
229,1813451,sequential-exhaustive,edcba,500,10,0,1,3375,3365,0,7287302,7287292,0,7131601,7131591,0,9377638,9377628,0,15723462718215.762,4759975.2,23799876,0,0,25453
230,1821370,sequential-exhaustive,edcba,500,10,0,1,117,107,0,7025726,7025716,0,7642560,7642550,0,3527873,3527863,0,10798894451966.959,3639247.2,18196236,0,0,25464
231,1829289,sequential-exhaustive,edcba,500,10,0,1,35819,35809,0,8135672,8135662,0,6384250,6384240,0,8602855,8602845,0,14738799546664.559,4631711.2,23158556,0,0,26051
232,1837208,sequential-exhaustive,edcba,500,10,0,1,156012,156002,0,2664129,2664119,0,6473776,6473766,0,3553983,3553973,0,5729747132346,2569572,12847860,0,0,25529
233,1845127,sequential-exhaustive,edcba,500,10,0,1,7589,7579,0,2841811,2841801,0,749432,749422,0,2831978,2831968,0,1677321178674,1286154,6430770,0,0,25984
234,1853046,sequential-exhaustive,edcba,500,10,0,1,25543,25533,0,8438657,8438647,0,7021410,7021400,0,3229449,3229439,0,12178072421069.361,3743003.8,18715019,0,0,25937
235,1860965,sequential-exhaustive,edcba,500,10,0,1,2979,2969,0,4979476,4979466,0,8374378,8374368,0,1013494,1013484,0,10930249997064.64,2874057.4,14370287,0,0,25201
236,1868884,sequential-exhaustive,edcba,500,10,0,1,227658,227648,0,7303072,7303062,0,800091,800081,0,3304933,3304923,0,7574243154455.76,2327142.8,11635714,0,0,25273
237,1876803,sequential-exhaustive,edcba,500,10,0,1,14844,14834,0,3137055,3137045,0,1830850,1830840,0,7163779,7163769,0,7001079724742.642,2429297.6,12146488,0,0,25401
238,1884722,sequential-exhaustive,edcba,500,10,0,1,24725,24715,0,1419270,1419260,0,4412822,4412812,0,7329792,7329782,0,8087280659068.159,2637313.8,13186569,0,0,26055
239,1892641,sequential-exhaustive,edcba,500,10,0,1,27587,27577,0,5043662,5043652,0,7183116,7183106,0,3036174,3036164,0,7898923539272.959,3058099.8,15290499,0,0,25577
240,1900560,sequential-exhaustive,edcba,500,10,0,1,1579,1569,0,657650,657640,0,6715239,6715229,0,2567498,2567488,0,6470081893210.159,1988385.2,9941926,0,0,25831
241,1908479,sequential-exhaustive,edcba,500,10,0,1,167678,167668,0,6599037,6599027,0,894182,894172,0,5103574,5103564,0,7567007844376.159,2552886.2,12764431,0,0,25485
242,1916398,sequential-exhaustive,edcba,500,10,0,1,347,337,0,4860339,4860329,0,7562405,7562395,0,7100244,7100234,0,10998825912237.2,3904659,19523295,0,0,25698
243,1924317,sequential-exhaustive,edcba,500,10,0,1,34285,34275,0,6648023,6648013,0,7955047,7955037,0,139770,139760,0,12765389986663.6,2955417,14777085,0,0,25485
244,1932236,sequential-exhaustive,edcba,500,10,0,1,482694,482684,0,2324726,2324716,0,3145070,3145060,0,2251071,2251061,0,1427282998868.9602,1640704.2,8203521,0,0,25612
245,1940155,sequential-exhaustive,edcba,500,10,0,1,3505,3495,0,2219460,2219450,0,2643276,2643266,0,7588246,7588236,0,7694300248163.039,2490889.4,12454447,0,0,25518
246,1948074,sequential-exhaustive,edcba,500,10,0,1,221301,221291,0,6996618,6996608,0,9425431,9425421,0,5706932,5706922,0,14100469892391.441,4470048.4,22350242,0,0,25406
247,1955993,sequential-exhaustive,edcba,500,10,0,1,53009,52999,0,8524099,8524089,0,9334724,9334714,0,1927642,1927632,0,16958984895014.162,3967886.8,19839434,0,0,25616
248,1963912,sequential-exhaustive,edcba,500,10,0,1,4548,4538,0,4103362,4103352,0,6932623,6932613,0,7017720,7017710,0,9785416706108.639,3611642.6,18058213,0,0,25705
249,1971831,sequential-exhaustive,edcba,500,10,0,1,107,97,0,7987265,7987255,0,4347021,4347011,0,495993,495983,0,10003038103780.16,2566069.2,12830346,0,0,25132
250,1979750,sequential-exhaustive,edcba,2000,10,0,1,10,0,1,257251,257241,0,8081224,8081214,0,7533264,7533254,0,14347975831651.36,3174341.8,15871709,0,0,108215
251,1987669,sequential-exhaustive,edcba,2000,10,0,1,10,0,1,1013,1003,0,1292757,1292747,0,4999868,4999858,0,3749575100129.84,1258721.6,6293608,0,0,108013
252,1995588,sequential-exhaustive,edcba,2000,10,0,1,10,0,1,11498,11488,0,6131496,6131486,0,7161112,7161102,0,10695389350797.76,2660815.2,13304076,0,0,108080
253,2003507,sequential-exhaustive,edcba,2000,10,0,1,10,0,1,85010,85000,0,5546208,5546198,0,6112699,6112689,0,8109745538434.24,2348777.4,11743887,0,0,106921
254,2011426,sequential-exhaustive,edcba,2000,10,0,1,10,0,1,1776787,1776777,0,2673830,2673820,0,8069874,8069864,0,8815313229624.16,2504092.2,12520461,0,0,107803
255,2019345,sequential-exhaustive,edcba,2000,10,0,1,10,0,1,301661,301651,0,9844291,9844281,0,2176623,2176613,0,14273896565825.2,2464509,12322545,0,0,108216
256,2027264,sequential-exhaustive,edcba,2000,10,0,1,10,0,1,781077,781067,0,5243106,5243096,0,926356,926346,0,3859264632720.96,1390101.8,6950509,0,0,107264
257,2035183,sequential-exhaustive,edcba,2000,10,0,1,10,0,1,4185,4175,0,7281438,7281428,0,130151,130141,0,8407499202996.561,1483148.8,7415744,0,0,108092
258,2043102,sequential-exhaustive,edcba,2000,10,0,1,10,0,1,237940,237930,0,7766850,7766840,0,3740061,3740051,0,9356046337738.56,2348964.2,11744821,0,0,108717
259,2051021,sequential-exhaustive,edcba,2000,10,0,1,10,0,1,372,362,0,4725900,4725890,0,4467454,4467444,0,5077456617639.359,1838739.2,9193696,0,0,108210
260,2058940,sequential-exhaustive,edcba,2000,10,0,1,10,0,1,24,14,0,3263717,3263707,0,8671632,8671622,0,11471665797479.84,2387068.6,11935343,0,0,107888
261,2066859,sequential-exhaustive,edcba,2000,10,0,1,10,0,1,1764676,1764666,0,2144078,2144068,0,9413647,9413637,0,12166104287124.16,2664474.2,13322371,0,0,107894
262,2074778,sequential-exhaustive,edcba,2000,10,0,1,10,0,1,343355,343345,0,2884523,2884513,0,5323733,5323723,0,4430884019402.159,1710316.2,8551581,0,0,107940
263,2082697,sequential-exhaustive,edcba,2000,10,0,1,10,0,1,2139,2129,0,5882266,5882256,0,2780567,2780557,0,5463238687950.641,1732988.4,8664942,0,0,106660
264,2090616,sequential-exhaustive,edcba,2000,10,0,1,10,0,1,48328,48318,0,9795975,9795965,0,2027577,2027567,0,14377225673067.6,2374370,11871850,0,0,107619
265,2098535,sequential-exhaustive,edcba,2000,10,0,1,10,0,1,16386,16376,0,1035454,1035444,0,4683549,4683539,0,3285816288651.3604,1147071.8,5735359,0,0,108579
266,2106454,sequential-exhaustive,edcba,2000,10,0,1,10,0,1,2272,2262,0,1909654,1909644,0,8662386,8662376,0,11264083065130.238,2114856.4,10574282,0,0,108452
267,2114373,sequential-exhaustive,edcba,2000,10,0,1,10,0,1,50082,50072,0,3094744,3094734,0,1193845,1193835,0,1448073319557.76,867728.2,4338641,0,0,108371
268,2122292,sequential-exhaustive,edcba,2000,10,0,1,10,0,1,75036,75026,0,3322042,3322032,0,4943955,4943945,0,4313930292704.6396,1668200.6,8341003,0,0,108550
269,2130211,sequential-exhaustive,edcba,2000,10,0,1,10,0,1,923,913,0,199135,199125,0,5838063,5838053,0,5366161169029.359,1207618.2,6038091,0,0,108218
270,2138130,sequential-exhaustive,edcba,2000,10,0,1,10,0,1,1183352,1183342,0,2074985,2074975,0,1209143,1209133,0,635240050155.6,893490,4467450,0,0,108391
271,2146049,sequential-exhaustive,edcba,2000,10,0,1,10,0,1,128,118,0,363503,363493,0,427931,427921,0,37987795161.840004,158306.4,791532,0,0,108510
272,2153968,sequential-exhaustive,edcba,2000,10,0,1,10,0,1,1227,1217,0,7245526,7245516,0,9390126,9390116,0,17062966630208.162,3327369.8,16636849,0,0,108156
273,2161887,sequential-exhaustive,edcba,2000,10,0,1,10,0,1,492214,492204,0,9819690,9819680,0,1250992,1250982,0,14298672403509.76,2312573.2,11562866,0,0,106959
274,2169806,sequential-exhaustive,edcba,2000,10,0,1,10,0,1,276259,276249,0,4294133,4294123,0,2945869,2945859,0,3179029081587.76,1503246.2,7516231,0,0,108087
275,2177725,sequential-exhaustive,edcba,2000,10,0,1,10,0,1,314930,314920,0,5188871,5188861,0,2798011,2798001,0,4213669160923.44,1660356.4,8301782,0,0,107522
276,2185644,sequential-exhaustive,edcba,2000,10,0,1,10,0,1,11605,11595,0,2539655,2539645,0,8388038,8388028,0,10575085604733.84,2187853.6,10939268,0,0,107867
