trial_id,seed,scenario,parent_base_max,parent_true_size,parent_pass_rate,parent_est_size,parent_ci_lower,parent_ci_upper,parent_true_in_ci,parent_ci_width,shrink_value,shrunk_true_size,shrunk_pass_rate,warmup0_est_size,warmup0_ci_lower,warmup0_ci_upper,warmup0_true_in_ci,warmup0_ci_width,warmup10_est_size,warmup10_ci_lower,warmup10_ci_upper,warmup10_true_in_ci,warmup10_ci_width,warmup50_est_size,warmup50_ci_lower,warmup50_ci_upper,warmup50_true_in_ci,warmup50_ci_width,warmup100_est_size,warmup100_ci_lower,warmup100_ci_upper,warmup100_true_in_ci,warmup100_ci_width
744,1932236,higher_pass_rate_threshold,999,500,0.5000,472,419.00,526.00,true,107.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
745,1940155,higher_pass_rate_threshold,999,500,0.5000,498,443.00,553.00,true,110.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
746,1948074,higher_pass_rate_threshold,999,500,0.5000,463,410.00,516.00,true,106.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
747,1955993,higher_pass_rate_threshold,999,500,0.5000,539,481.00,595.00,true,114.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
748,1963912,higher_pass_rate_threshold,999,500,0.5000,524,467.00,580.00,true,113.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
749,1971831,higher_pass_rate_threshold,999,500,0.5000,524,467.00,580.00,true,113.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
750,1979750,higher_pass_rate_threshold,999,500,0.5000,512,455.00,567.00,true,112.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
751,1987669,higher_pass_rate_threshold,999,500,0.5000,502,447.00,558.00,true,111.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
752,1995588,higher_pass_rate_threshold,999,500,0.5000,550,491.00,606.00,true,115.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
753,2003507,higher_pass_rate_threshold,999,500,0.5000,496,440.00,551.00,true,111.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
754,2011426,higher_pass_rate_threshold,999,500,0.5000,516,460.00,572.00,true,112.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
755,2019345,higher_pass_rate_threshold,999,500,0.5000,521,464.00,577.00,true,113.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
756,2027264,higher_pass_rate_threshold,999,500,0.5000,498,443.00,553.00,true,110.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
757,2035183,higher_pass_rate_threshold,999,500,0.5000,507,451.00,562.00,true,111.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
758,2043102,higher_pass_rate_threshold,999,500,0.5000,526,469.00,582.00,true,113.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
759,2051021,higher_pass_rate_threshold,999,500,0.5000,581,521.00,639.00,false,118.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
760,2058940,higher_pass_rate_threshold,999,500,0.5000,572,513.00,630.00,false,117.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
761,2066859,higher_pass_rate_threshold,999,500,0.5000,491,436.00,546.00,true,110.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
762,2074778,higher_pass_rate_threshold,999,500,0.5000,547,489.00,604.00,true,115.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
763,2082697,higher_pass_rate_threshold,999,500,0.5000,531,474.00,588.00,true,114.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
764,2090616,higher_pass_rate_threshold,999,500,0.5000,536,479.00,593.00,true,114.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
765,2098535,higher_pass_rate_threshold,999,500,0.5000,468,415.00,522.00,true,107.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
766,2106454,higher_pass_rate_threshold,999,500,0.5000,566,507.00,624.00,false,117.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
767,2114373,higher_pass_rate_threshold,999,500,0.5000,507,451.00,562.00,true,111.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
768,2122292,higher_pass_rate_threshold,999,500,0.5000,539,481.00,595.00,true,114.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
769,2130211,higher_pass_rate_threshold,999,500,0.5000,536,479.00,593.00,true,114.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
770,2138130,higher_pass_rate_threshold,999,500,0.5000,493,438.00,548.00,true,110.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
771,2146049,higher_pass_rate_threshold,999,500,0.5000,500,445.00,555.00,true,110.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
772,2153968,higher_pass_rate_threshold,999,500,0.5000,534,476.00,590.00,true,114.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
773,2161887,higher_pass_rate_threshold,999,500,0.5000,505,449.00,560.00,true,111.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
774,2169806,higher_pass_rate_threshold,999,500,0.5000,498,443.00,553.00,true,110.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
775,2177725,higher_pass_rate_threshold,999,500,0.5000,509,453.00,565.00,true,112.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
776,2185644,higher_pass_rate_threshold,999,500,0.5000,534,476.00,590.00,true,114.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
777,2193563,higher_pass_rate_threshold,999,500,0.5000,534,476.00,590.00,true,114.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
778,2201482,higher_pass_rate_threshold,999,500,0.5000,607,545.00,664.00,false,119.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
779,2209401,higher_pass_rate_threshold,999,500,0.5000,536,479.00,593.00,true,114.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
780,2217320,higher_pass_rate_threshold,999,500,0.5000,489,434.00,544.00,true,110.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
781,2225239,higher_pass_rate_threshold,999,500,0.5000,487,432.00,542.00,true,110.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
782,2233158,higher_pass_rate_threshold,999,500,0.5000,478,425.00,533.00,true,108.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
783,2241077,higher_pass_rate_threshold,999,500,0.5000,498,443.00,553.00,true,110.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
784,2248996,higher_pass_rate_threshold,999,500,0.5000,539,481.00,595.00,true,114.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
785,2256915,higher_pass_rate_threshold,999,500,0.5000,514,458.00,570.00,true,112.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
786,2264834,higher_pass_rate_threshold,999,500,0.5000,470,417.00,524.00,true,107.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
787,2272753,higher_pass_rate_threshold,999,500,0.5000,485,430.00,539.00,true,109.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
788,2280672,higher_pass_rate_threshold,999,500,0.5000,561,502.00,618.00,false,116.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
789,2288591,higher_pass_rate_threshold,999,500,0.5000,478,425.00,533.00,true,108.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
790,2296510,higher_pass_rate_threshold,999,500,0.5000,529,471.00,585.00,true,114.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
791,2304429,higher_pass_rate_threshold,999,500,0.5000,509,453.00,565.00,true,112.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
792,2312348,higher_pass_rate_threshold,999,500,0.5000,536,479.00,593.00,true,114.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
793,2320267,higher_pass_rate_threshold,999,500,0.5000,487,432.00,542.00,true,110.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
794,2328186,higher_pass_rate_threshold,999,500,0.5000,539,481.00,595.00,true,114.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
795,2336105,higher_pass_rate_threshold,999,500,0.5000,534,476.00,590.00,true,114.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
796,2344024,higher_pass_rate_threshold,999,500,0.5000,478,425.00,533.00,true,108.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
797,2351943,higher_pass_rate_threshold,999,500,0.5000,536,479.00,593.00,true,114.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
798,2359862,higher_pass_rate_threshold,999,500,0.5000,425,376.00,477.00,false,101.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
799,2367781,higher_pass_rate_threshold,999,500,0.5000,493,438.00,548.00,true,110.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
800,2375700,higher_pass_rate_threshold,999,500,0.5000,448,396.00,500.00,true,104.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
801,2383619,higher_pass_rate_threshold,999,500,0.5000,505,449.00,560.00,true,111.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
802,2391538,higher_pass_rate_threshold,999,500,0.5000,468,415.00,522.00,true,107.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
803,2399457,higher_pass_rate_threshold,999,500,0.5000,519,462.00,575.00,true,113.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
804,2407376,higher_pass_rate_threshold,999,500,0.5000,526,469.00,582.00,true,113.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
805,2415295,higher_pass_rate_threshold,999,500,0.5000,552,494.00,609.00,true,115.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
806,2423214,higher_pass_rate_threshold,999,500,0.5000,514,458.00,570.00,true,112.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
807,2431133,higher_pass_rate_threshold,999,500,0.5000,552,494.00,609.00,true,115.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
808,2439052,higher_pass_rate_threshold,999,500,0.5000,500,445.00,555.00,true,110.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
809,2446971,higher_pass_rate_threshold,999,500,0.5000,526,469.00,582.00,true,113.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
810,2454890,higher_pass_rate_threshold,999,500,0.5000,468,415.00,522.00,true,107.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
811,2462809,higher_pass_rate_threshold,999,500,0.5000,594,533.00,651.00,false,118.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
812,2470728,higher_pass_rate_threshold,999,500,0.5000,566,507.00,624.00,false,117.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
813,2478647,higher_pass_rate_threshold,999,500,0.5000,550,491.00,606.00,true,115.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
814,2486566,higher_pass_rate_threshold,999,500,0.5000,489,434.00,544.00,true,110.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
815,2494485,higher_pass_rate_threshold,999,500,0.5000,500,445.00,555.00,true,110.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
816,2502404,higher_pass_rate_threshold,999,500,0.5000,461,408.00,514.00,true,106.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
817,2510323,higher_pass_rate_threshold,999,500,0.5000,521,464.00,577.00,true,113.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
818,2518242,higher_pass_rate_threshold,999,500,0.5000,500,445.00,555.00,true,110.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
819,2526161,higher_pass_rate_threshold,999,500,0.5000,529,471.00,585.00,true,114.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
820,2534080,higher_pass_rate_threshold,999,500,0.5000,516,460.00,572.00,true,112.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
821,2541999,higher_pass_rate_threshold,999,500,0.5000,566,507.00,624.00,false,117.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
822,2549918,higher_pass_rate_threshold,999,500,0.5000,498,443.00,553.00,true,110.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
823,2557837,higher_pass_rate_threshold,999,500,0.5000,526,469.00,582.00,true,113.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
824,2565756,higher_pass_rate_threshold,999,500,0.5000,569,510.00,627.00,false,117.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
825,2573675,higher_pass_rate_threshold,999,500,0.5000,514,458.00,570.00,true,112.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
826,2581594,higher_pass_rate_threshold,999,500,0.5000,555,496.00,612.00,true,116.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
827,2589513,higher_pass_rate_threshold,999,500,0.5000,502,447.00,558.00,true,111.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
828,2597432,higher_pass_rate_threshold,999,500,0.5000,474,421.00,529.00,true,108.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
829,2605351,higher_pass_rate_threshold,999,500,0.5000,505,449.00,560.00,true,111.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
830,2613270,higher_pass_rate_threshold,999,500,0.5000,526,469.00,582.00,true,113.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
831,2621189,higher_pass_rate_threshold,999,500,0.5000,464,412.00,518.00,true,106.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
832,2629108,higher_pass_rate_threshold,999,500,0.5000,493,438.00,548.00,true,110.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
833,2637027,higher_pass_rate_threshold,999,500,0.5000,485,430.00,539.00,true,109.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
834,2644946,higher_pass_rate_threshold,999,500,0.5000,505,449.00,560.00,true,111.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
835,2652865,higher_pass_rate_threshold,999,500,0.5000,561,502.00,618.00,false,116.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
836,2660784,higher_pass_rate_threshold,999,500,0.5000,550,491.00,606.00,true,115.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
837,2668703,higher_pass_rate_threshold,999,500,0.5000,539,481.00,595.00,true,114.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
838,2676622,higher_pass_rate_threshold,999,500,0.5000,498,443.00,553.00,true,110.00,200,200,1.0000,200,155.00,200.00,true,45.00,200,174.00,200.00,true,26.00,200,190.00,200.00,true,10.00,200,194.00,200.00,true,6.00
