trial_id,seed,algorithm,start_value,target_value,budget,final_value,distance,attempts_used,converged,convergence_attempt
3669,29054811,binary-search,10000,10,50,10,0,14,1,14
3670,29062730,binary-search,10000,10,50,10,0,14,1,14
3671,29070649,binary-search,10000,10,50,10,0,14,1,14
3672,29078568,binary-search,10000,10,50,10,0,14,1,14
3673,29086487,binary-search,10000,10,50,10,0,14,1,14
3674,29094406,binary-search,10000,10,50,10,0,14,1,14
3675,29102325,binary-search,10000,10,50,10,0,14,1,14
3676,29110244,binary-search,10000,10,50,10,0,14,1,14
3677,29118163,binary-search,10000,10,50,10,0,14,1,14
3678,29126082,binary-search,10000,10,50,10,0,14,1,14
3679,29134001,binary-search,10000,10,50,10,0,14,1,14
3680,29141920,binary-search,10000,10,50,10,0,14,1,14
3681,29149839,binary-search,10000,10,50,10,0,14,1,14
3682,29157758,binary-search,10000,10,50,10,0,14,1,14
3683,29165677,binary-search,10000,10,50,10,0,14,1,14
3684,29173596,binary-search,10000,10,50,10,0,14,1,14
3685,29181515,binary-search,10000,10,50,10,0,14,1,14
3686,29189434,binary-search,10000,10,50,10,0,14,1,14
3687,29197353,binary-search,10000,10,50,10,0,14,1,14
3688,29205272,binary-search,10000,10,50,10,0,14,1,14
3689,29213191,binary-search,10000,10,50,10,0,14,1,14
3690,29221110,binary-search,10000,10,50,10,0,14,1,14
3691,29229029,binary-search,10000,10,50,10,0,14,1,14
3692,29236948,binary-search,10000,10,50,10,0,14,1,14
3693,29244867,binary-search,10000,10,50,10,0,14,1,14
3694,29252786,binary-search,10000,10,50,10,0,14,1,14
3695,29260705,binary-search,10000,10,50,10,0,14,1,14
3696,29268624,binary-search,10000,10,50,10,0,14,1,14
3697,29276543,binary-search,10000,10,50,10,0,14,1,14
3698,29284462,binary-search,10000,10,50,10,0,14,1,14
3699,29292381,binary-search,10000,10,50,10,0,14,1,14
3700,29300300,binary-search,10000,10,100,10,0,14,1,14
3701,29308219,binary-search,10000,10,100,10,0,14,1,14
3702,29316138,binary-search,10000,10,100,10,0,14,1,14
3703,29324057,binary-search,10000,10,100,10,0,14,1,14
3704,29331976,binary-search,10000,10,100,10,0,14,1,14
3705,29339895,binary-search,10000,10,100,10,0,14,1,14
3706,29347814,binary-search,10000,10,100,10,0,14,1,14
3707,29355733,binary-search,10000,10,100,10,0,14,1,14
3708,29363652,binary-search,10000,10,100,10,0,14,1,14
3709,29371571,binary-search,10000,10,100,10,0,14,1,14
3710,29379490,binary-search,10000,10,100,10,0,14,1,14
3711,29387409,binary-search,10000,10,100,10,0,14,1,14
3712,29395328,binary-search,10000,10,100,10,0,14,1,14
3713,29403247,binary-search,10000,10,100,10,0,14,1,14
3714,29411166,binary-search,10000,10,100,10,0,14,1,14
3715,29419085,binary-search,10000,10,100,10,0,14,1,14
3716,29427004,binary-search,10000,10,100,10,0,14,1,14
3717,29434923,binary-search,10000,10,100,10,0,14,1,14
3718,29442842,binary-search,10000,10,100,10,0,14,1,14
3719,29450761,binary-search,10000,10,100,10,0,14,1,14
3720,29458680,binary-search,10000,10,100,10,0,14,1,14
3721,29466599,binary-search,10000,10,100,10,0,14,1,14
3722,29474518,binary-search,10000,10,100,10,0,14,1,14
3723,29482437,binary-search,10000,10,100,10,0,14,1,14
3724,29490356,binary-search,10000,10,100,10,0,14,1,14
3725,29498275,binary-search,10000,10,100,10,0,14,1,14
3726,29506194,binary-search,10000,10,100,10,0,14,1,14
3727,29514113,binary-search,10000,10,100,10,0,14,1,14
3728,29522032,binary-search,10000,10,100,10,0,14,1,14
3729,29529951,binary-search,10000,10,100,10,0,14,1,14
3730,29537870,binary-search,10000,10,100,10,0,14,1,14
3731,29545789,binary-search,10000,10,100,10,0,14,1,14
3732,29553708,binary-search,10000,10,100,10,0,14,1,14
3733,29561627,binary-search,10000,10,100,10,0,14,1,14
3734,29569546,binary-search,10000,10,100,10,0,14,1,14
3735,29577465,binary-search,10000,10,100,10,0,14,1,14
3736,29585384,binary-search,10000,10,100,10,0,14,1,14
3737,29593303,binary-search,10000,10,100,10,0,14,1,14
3738,29601222,binary-search,10000,10,100,10,0,14,1,14
3739,29609141,binary-search,10000,10,100,10,0,14,1,14
3740,29617060,binary-search,10000,10,100,10,0,14,1,14
3741,29624979,binary-search,10000,10,100,10,0,14,1,14
3742,29632898,binary-search,10000,10,100,10,0,14,1,14
3743,29640817,binary-search,10000,10,100,10,0,14,1,14
3744,29648736,binary-search,10000,10,100,10,0,14,1,14
3745,29656655,binary-search,10000,10,100,10,0,14,1,14
3746,29664574,binary-search,10000,10,100,10,0,14,1,14
3747,29672493,binary-search,10000,10,100,10,0,14,1,14
3748,29680412,binary-search,10000,10,100,10,0,14,1,14
3749,29688331,binary-search,10000,10,100,10,0,14,1,14
3750,29696250,binary-search,10000,10,100,10,0,14,1,14
3751,29704169,binary-search,10000,10,100,10,0,14,1,14
3752,29712088,binary-search,10000,10,100,10,0,14,1,14
3753,29720007,binary-search,10000,10,100,10,0,14,1,14
3754,29727926,binary-search,10000,10,100,10,0,14,1,14
3755,29735845,binary-search,10000,10,100,10,0,14,1,14
3756,29743764,binary-search,10000,10,100,10,0,14,1,14
3757,29751683,binary-search,10000,10,100,10,0,14,1,14
3758,29759602,binary-search,10000,10,100,10,0,14,1,14
3759,29767521,binary-search,10000,10,100,10,0,14,1,14
3760,29775440,binary-search,10000,10,100,10,0,14,1,14
3761,29783359,binary-search,10000,10,100,10,0,14,1,14
3762,29791278,binary-search,10000,10,100,10,0,14,1,14
3763,29799197,binary-search,10000,10,100,10,0,14,1,14
3764,29807116,binary-search,10000,10,100,10,0,14,1,14
3765,29815035,binary-search,10000,10,100,10,0,14,1,14
3766,29822954,binary-search,10000,10,100,10,0,14,1,14
3767,29830873,binary-search,10000,10,100,10,0,14,1,14
3768,29838792,binary-search,10000,10,100,10,0,14,1,14
3769,29846711,binary-search,10000,10,100,10,0,14,1,14
3770,29854630,binary-search,10000,10,100,10,0,14,1,14
3771,29862549,binary-search,10000,10,100,10,0,14,1,14
3772,29870468,binary-search,10000,10,100,10,0,14,1,14
3773,29878387,binary-search,10000,10,100,10,0,14,1,14
3774,29886306,binary-search,10000,10,100,10,0,14,1,14
3775,29894225,binary-search,10000,10,100,10,0,14,1,14
3776,29902144,binary-search,10000,10,100,10,0,14,1,14
3777,29910063,binary-search,10000,10,100,10,0,14,1,14
3778,29917982,binary-search,10000,10,100,10,0,14,1,14
3779,29925901,binary-search,10000,10,100,10,0,14,1,14
3780,29933820,binary-search,10000,10,100,10,0,14,1,14
3781,29941739,binary-search,10000,10,100,10,0,14,1,14
3782,29949658,binary-search,10000,10,100,10,0,14,1,14
3783,29957577,binary-search,10000,10,100,10,0,14,1,14
3784,29965496,binary-search,10000,10,100,10,0,14,1,14
3785,29973415,binary-search,10000,10,100,10,0,14,1,14
3786,29981334,binary-search,10000,10,100,10,0,14,1,14
3787,29989253,binary-search,10000,10,100,10,0,14,1,14
3788,29997172,binary-search,10000,10,100,10,0,14,1,14
3789,30005091,binary-search,10000,10,100,10,0,14,1,14
3790,30013010,binary-search,10000,10,100,10,0,14,1,14
3791,30020929,binary-search,10000,10,100,10,0,14,1,14
3792,30028848,binary-search,10000,10,100,10,0,14,1,14
3793,30036767,binary-search,10000,10,100,10,0,14,1,14
3794,30044686,binary-search,10000,10,100,10,0,14,1,14
3795,30052605,binary-search,10000,10,100,10,0,14,1,14
3796,30060524,binary-search,10000,10,100,10,0,14,1,14
3797,30068443,binary-search,10000,10,100,10,0,14,1,14
3798,30076362,binary-search,10000,10,100,10,0,14,1,14
3799,30084281,binary-search,10000,10,100,10,0,14,1,14
3800,30092200,binary-search,10000,10,200,10,0,14,1,14
3801,30100119,binary-search,10000,10,200,10,0,14,1,14
3802,30108038,binary-search,10000,10,200,10,0,14,1,14
3803,30115957,binary-search,10000,10,200,10,0,14,1,14
3804,30123876,binary-search,10000,10,200,10,0,14,1,14
3805,30131795,binary-search,10000,10,200,10,0,14,1,14
3806,30139714,binary-search,10000,10,200,10,0,14,1,14
3807,30147633,binary-search,10000,10,200,10,0,14,1,14
3808,30155552,binary-search,10000,10,200,10,0,14,1,14
3809,30163471,binary-search,10000,10,200,10,0,14,1,14
3810,30171390,binary-search,10000,10,200,10,0,14,1,14
3811,30179309,binary-search,10000,10,200,10,0,14,1,14
3812,30187228,binary-search,10000,10,200,10,0,14,1,14
3813,30195147,binary-search,10000,10,200,10,0,14,1,14
3814,30203066,binary-search,10000,10,200,10,0,14,1,14
3815,30210985,binary-search,10000,10,200,10,0,14,1,14
3816,30218904,binary-search,10000,10,200,10,0,14,1,14
3817,30226823,binary-search,10000,10,200,10,0,14,1,14
3818,30234742,binary-search,10000,10,200,10,0,14,1,14
3819,30242661,binary-search,10000,10,200,10,0,14,1,14
3820,30250580,binary-search,10000,10,200,10,0,14,1,14
3821,30258499,binary-search,10000,10,200,10,0,14,1,14
3822,30266418,binary-search,10000,10,200,10,0,14,1,14
3823,30274337,binary-search,10000,10,200,10,0,14,1,14
3824,30282256,binary-search,10000,10,200,10,0,14,1,14
3825,30290175,binary-search,10000,10,200,10,0,14,1,14
3826,30298094,binary-search,10000,10,200,10,0,14,1,14
3827,30306013,binary-search,10000,10,200,10,0,14,1,14
3828,30313932,binary-search,10000,10,200,10,0,14,1,14
3829,30321851,binary-search,10000,10,200,10,0,14,1,14
3830,30329770,binary-search,10000,10,200,10,0,14,1,14
3831,30337689,binary-search,10000,10,200,10,0,14,1,14
3832,30345608,binary-search,10000,10,200,10,0,14,1,14
3833,30353527,binary-search,10000,10,200,10,0,14,1,14
3834,30361446,binary-search,10000,10,200,10,0,14,1,14
3835,30369365,binary-search,10000,10,200,10,0,14,1,14
3836,30377284,binary-search,10000,10,200,10,0,14,1,14
3837,30385203,binary-search,10000,10,200,10,0,14,1,14
3838,30393122,binary-search,10000,10,200,10,0,14,1,14
3839,30401041,binary-search,10000,10,200,10,0,14,1,14
3840,30408960,binary-search,10000,10,200,10,0,14,1,14
3841,30416879,binary-search,10000,10,200,10,0,14,1,14
3842,30424798,binary-search,10000,10,200,10,0,14,1,14
3843,30432717,binary-search,10000,10,200,10,0,14,1,14
3844,30440636,binary-search,10000,10,200,10,0,14,1,14
3845,30448555,binary-search,10000,10,200,10,0,14,1,14
3846,30456474,binary-search,10000,10,200,10,0,14,1,14
3847,30464393,binary-search,10000,10,200,10,0,14,1,14
3848,30472312,binary-search,10000,10,200,10,0,14,1,14
3849,30480231,binary-search,10000,10,200,10,0,14,1,14
3850,30488150,binary-search,10000,10,200,10,0,14,1,14
3851,30496069,binary-search,10000,10,200,10,0,14,1,14
3852,30503988,binary-search,10000,10,200,10,0,14,1,14
3853,30511907,binary-search,10000,10,200,10,0,14,1,14
3854,30519826,binary-search,10000,10,200,10,0,14,1,14
3855,30527745,binary-search,10000,10,200,10,0,14,1,14
3856,30535664,binary-search,10000,10,200,10,0,14,1,14
3857,30543583,binary-search,10000,10,200,10,0,14,1,14
3858,30551502,binary-search,10000,10,200,10,0,14,1,14
3859,30559421,binary-search,10000,10,200,10,0,14,1,14
3860,30567340,binary-search,10000,10,200,10,0,14,1,14
3861,30575259,binary-search,10000,10,200,10,0,14,1,14
3862,30583178,binary-search,10000,10,200,10,0,14,1,14
3863,30591097,binary-search,10000,10,200,10,0,14,1,14
3864,30599016,binary-search,10000,10,200,10,0,14,1,14
3865,30606935,binary-search,10000,10,200,10,0,14,1,14
3866,30614854,binary-search,10000,10,200,10,0,14,1,14
3867,30622773,binary-search,10000,10,200,10,0,14,1,14
3868,30630692,binary-search,10000,10,200,10,0,14,1,14
3869,30638611,binary-search,10000,10,200,10,0,14,1,14
3870,30646530,binary-search,10000,10,200,10,0,14,1,14
3871,30654449,binary-search,10000,10,200,10,0,14,1,14
3872,30662368,binary-search,10000,10,200,10,0,14,1,14
3873,30670287,binary-search,10000,10,200,10,0,14,1,14
3874,30678206,binary-search,10000,10,200,10,0,14,1,14
3875,30686125,binary-search,10000,10,200,10,0,14,1,14
3876,30694044,binary-search,10000,10,200,10,0,14,1,14
3877,30701963,binary-search,10000,10,200,10,0,14,1,14
3878,30709882,binary-search,10000,10,200,10,0,14,1,14
3879,30717801,binary-search,10000,10,200,10,0,14,1,14
3880,30725720,binary-search,10000,10,200,10,0,14,1,14
3881,30733639,binary-search,10000,10,200,10,0,14,1,14
3882,30741558,binary-search,10000,10,200,10,0,14,1,14
3883,30749477,binary-search,10000,10,200,10,0,14,1,14
3884,30757396,binary-search,10000,10,200,10,0,14,1,14
3885,30765315,binary-search,10000,10,200,10,0,14,1,14
3886,30773234,binary-search,10000,10,200,10,0,14,1,14
3887,30781153,binary-search,10000,10,200,10,0,14,1,14
3888,30789072,binary-search,10000,10,200,10,0,14,1,14
3889,30796991,binary-search,10000,10,200,10,0,14,1,14
3890,30804910,binary-search,10000,10,200,10,0,14,1,14
3891,30812829,binary-search,10000,10,200,10,0,14,1,14
3892,30820748,binary-search,10000,10,200,10,0,14,1,14
3893,30828667,binary-search,10000,10,200,10,0,14,1,14
3894,30836586,binary-search,10000,10,200,10,0,14,1,14
3895,30844505,binary-search,10000,10,200,10,0,14,1,14
3896,30852424,binary-search,10000,10,200,10,0,14,1,14
3897,30860343,binary-search,10000,10,200,10,0,14,1,14
3898,30868262,binary-search,10000,10,200,10,0,14,1,14
3899,30876181,binary-search,10000,10,200,10,0,14,1,14
3900,30884100,binary-search,10000,10,500,10,0,14,1,14
3901,30892019,binary-search,10000,10,500,10,0,14,1,14
3902,30899938,binary-search,10000,10,500,10,0,14,1,14
3903,30907857,binary-search,10000,10,500,10,0,14,1,14
3904,30915776,binary-search,10000,10,500,10,0,14,1,14
3905,30923695,binary-search,10000,10,500,10,0,14,1,14
3906,30931614,binary-search,10000,10,500,10,0,14,1,14
3907,30939533,binary-search,10000,10,500,10,0,14,1,14
3908,30947452,binary-search,10000,10,500,10,0,14,1,14
3909,30955371,binary-search,10000,10,500,10,0,14,1,14
3910,30963290,binary-search,10000,10,500,10,0,14,1,14
3911,30971209,binary-search,10000,10,500,10,0,14,1,14
3912,30979128,binary-search,10000,10,500,10,0,14,1,14
3913,30987047,binary-search,10000,10,500,10,0,14,1,14
3914,30994966,binary-search,10000,10,500,10,0,14,1,14
3915,31002885,binary-search,10000,10,500,10,0,14,1,14
3916,31010804,binary-search,10000,10,500,10,0,14,1,14
3917,31018723,binary-search,10000,10,500,10,0,14,1,14
3918,31026642,binary-search,10000,10,500,10,0,14,1,14
3919,31034561,binary-search,10000,10,500,10,0,14,1,14
3920,31042480,binary-search,10000,10,500,10,0,14,1,14
3921,31050399,binary-search,10000,10,500,10,0,14,1,14
3922,31058318,binary-search,10000,10,500,10,0,14,1,14
3923,31066237,binary-search,10000,10,500,10,0,14,1,14
3924,31074156,binary-search,10000,10,500,10,0,14,1,14
3925,31082075,binary-search,10000,10,500,10,0,14,1,14
3926,31089994,binary-search,10000,10,500,10,0,14,1,14
3927,31097913,binary-search,10000,10,500,10,0,14,1,14
3928,31105832,binary-search,10000,10,500,10,0,14,1,14
3929,31113751,binary-search,10000,10,500,10,0,14,1,14
3930,31121670,binary-search,10000,10,500,10,0,14,1,14
3931,31129589,binary-search,10000,10,500,10,0,14,1,14
3932,31137508,binary-search,10000,10,500,10,0,14,1,14
3933,31145427,binary-search,10000,10,500,10,0,14,1,14
3934,31153346,binary-search,10000,10,500,10,0,14,1,14
3935,31161265,binary-search,10000,10,500,10,0,14,1,14
3936,31169184,binary-search,10000,10,500,10,0,14,1,14
3937,31177103,binary-search,10000,10,500,10,0,14,1,14
3938,31185022,binary-search,10000,10,500,10,0,14,1,14
3939,31192941,binary-search,10000,10,500,10,0,14,1,14
3940,31200860,binary-search,10000,10,500,10,0,14,1,14
3941,31208779,binary-search,10000,10,500,10,0,14,1,14
3942,31216698,binary-search,10000,10,500,10,0,14,1,14
3943,31224617,binary-search,10000,10,500,10,0,14,1,14
3944,31232536,binary-search,10000,10,500,10,0,14,1,14
3945,31240455,binary-search,10000,10,500,10,0,14,1,14
3946,31248374,binary-search,10000,10,500,10,0,14,1,14
3947,31256293,binary-search,10000,10,500,10,0,14,1,14
3948,31264212,binary-search,10000,10,500,10,0,14,1,14
3949,31272131,binary-search,10000,10,500,10,0,14,1,14
3950,31280050,binary-search,10000,10,500,10,0,14,1,14
3951,31287969,binary-search,10000,10,500,10,0,14,1,14
3952,31295888,binary-search,10000,10,500,10,0,14,1,14
3953,31303807,binary-search,10000,10,500,10,0,14,1,14
3954,31311726,binary-search,10000,10,500,10,0,14,1,14
3955,31319645,binary-search,10000,10,500,10,0,14,1,14
3956,31327564,binary-search,10000,10,500,10,0,14,1,14
3957,31335483,binary-search,10000,10,500,10,0,14,1,14
3958,31343402,binary-search,10000,10,500,10,0,14,1,14
3959,31351321,binary-search,10000,10,500,10,0,14,1,14
3960,31359240,binary-search,10000,10,500,10,0,14,1,14
3961,31367159,binary-search,10000,10,500,10,0,14,1,14
3962,31375078,binary-search,10000,10,500,10,0,14,1,14
3963,31382997,binary-search,10000,10,500,10,0,14,1,14
3964,31390916,binary-search,10000,10,500,10,0,14,1,14
3965,31398835,binary-search,10000,10,500,10,0,14,1,14
3966,31406754,binary-search,10000,10,500,10,0,14,1,14
3967,31414673,binary-search,10000,10,500,10,0,14,1,14
3968,31422592,binary-search,10000,10,500,10,0,14,1,14
3969,31430511,binary-search,10000,10,500,10,0,14,1,14
3970,31438430,binary-search,10000,10,500,10,0,14,1,14
3971,31446349,binary-search,10000,10,500,10,0,14,1,14
3972,31454268,binary-search,10000,10,500,10,0,14,1,14
3973,31462187,binary-search,10000,10,500,10,0,14,1,14
3974,31470106,binary-search,10000,10,500,10,0,14,1,14
3975,31478025,binary-search,10000,10,500,10,0,14,1,14
3976,31485944,binary-search,10000,10,500,10,0,14,1,14
3977,31493863,binary-search,10000,10,500,10,0,14,1,14
3978,31501782,binary-search,10000,10,500,10,0,14,1,14
3979,31509701,binary-search,10000,10,500,10,0,14,1,14
3980,31517620,binary-search,10000,10,500,10,0,14,1,14
3981,31525539,binary-search,10000,10,500,10,0,14,1,14
3982,31533458,binary-search,10000,10,500,10,0,14,1,14
3983,31541377,binary-search,10000,10,500,10,0,14,1,14
3984,31549296,binary-search,10000,10,500,10,0,14,1,14
3985,31557215,binary-search,10000,10,500,10,0,14,1,14
3986,31565134,binary-search,10000,10,500,10,0,14,1,14
3987,31573053,binary-search,10000,10,500,10,0,14,1,14
3988,31580972,binary-search,10000,10,500,10,0,14,1,14
3989,31588891,binary-search,10000,10,500,10,0,14,1,14
3990,31596810,binary-search,10000,10,500,10,0,14,1,14
3991,31604729,binary-search,10000,10,500,10,0,14,1,14
3992,31612648,binary-search,10000,10,500,10,0,14,1,14
3993,31620567,binary-search,10000,10,500,10,0,14,1,14
3994,31628486,binary-search,10000,10,500,10,0,14,1,14
3995,31636405,binary-search,10000,10,500,10,0,14,1,14
3996,31644324,binary-search,10000,10,500,10,0,14,1,14
3997,31652243,binary-search,10000,10,500,10,0,14,1,14
3998,31660162,binary-search,10000,10,500,10,0,14,1,14
3999,31668081,binary-search,10000,10,500,10,0,14,1,14
4000,31676000,binary-search,10000000,10,20,19,9,20,0,
4001,31683919,binary-search,10000000,10,20,19,9,20,0,
4002,31691838,binary-search,10000000,10,20,19,9,20,0,
4003,31699757,binary-search,10000000,10,20,19,9,20,0,
4004,31707676,binary-search,10000000,10,20,19,9,20,0,
4005,31715595,binary-search,10000000,10,20,19,9,20,0,
4006,31723514,binary-search,10000000,10,20,19,9,20,0,
4007,31731433,binary-search,10000000,10,20,19,9,20,0,
4008,31739352,binary-search,10000000,10,20,19,9,20,0,
4009,31747271,binary-search,10000000,10,20,19,9,20,0,
4010,31755190,binary-search,10000000,10,20,19,9,20,0,
4011,31763109,binary-search,10000000,10,20,19,9,20,0,
4012,31771028,binary-search,10000000,10,20,19,9,20,0,
4013,31778947,binary-search,10000000,10,20,19,9,20,0,
4014,31786866,binary-search,10000000,10,20,19,9,20,0,
4015,31794785,binary-search,10000000,10,20,19,9,20,0,
4016,31802704,binary-search,10000000,10,20,19,9,20,0,
4017,31810623,binary-search,10000000,10,20,19,9,20,0,
4018,31818542,binary-search,10000000,10,20,19,9,20,0,
4019,31826461,binary-search,10000000,10,20,19,9,20,0,
4020,31834380,binary-search,10000000,10,20,19,9,20,0,
4021,31842299,binary-search,10000000,10,20,19,9,20,0,
4022,31850218,binary-search,10000000,10,20,19,9,20,0,
4023,31858137,binary-search,10000000,10,20,19,9,20,0,
4024,31866056,binary-search,10000000,10,20,19,9,20,0,
4025,31873975,binary-search,10000000,10,20,19,9,20,0,
4026,31881894,binary-search,10000000,10,20,19,9,20,0,
4027,31889813,binary-search,10000000,10,20,19,9,20,0,
4028,31897732,binary-search,10000000,10,20,19,9,20,0,
4029,31905651,binary-search,10000000,10,20,19,9,20,0,
4030,31913570,binary-search,10000000,10,20,19,9,20,0,
4031,31921489,binary-search,10000000,10,20,19,9,20,0,
4032,31929408,binary-search,10000000,10,20,19,9,20,0,
4033,31937327,binary-search,10000000,10,20,19,9,20,0,
4034,31945246,binary-search,10000000,10,20,19,9,20,0,
4035,31953165,binary-search,10000000,10,20,19,9,20,0,
4036,31961084,binary-search,10000000,10,20,19,9,20,0,
4037,31969003,binary-search,10000000,10,20,19,9,20,0,
4038,31976922,binary-search,10000000,10,20,19,9,20,0,
4039,31984841,binary-search,10000000,10,20,19,9,20,0,
4040,31992760,binary-search,10000000,10,20,19,9,20,0,
4041,32000679,binary-search,10000000,10,20,19,9,20,0,
4042,32008598,binary-search,10000000,10,20,19,9,20,0,
4043,32016517,binary-search,10000000,10,20,19,9,20,0,
4044,32024436,binary-search,10000000,10,20,19,9,20,0,
4045,32032355,binary-search,10000000,10,20,19,9,20,0,
4046,32040274,binary-search,10000000,10,20,19,9,20,0,
4047,32048193,binary-search,10000000,10,20,19,9,20,0,
4048,32056112,binary-search,10000000,10,20,19,9,20,0,
4049,32064031,binary-search,10000000,10,20,19,9,20,0,
4050,32071950,binary-search,10000000,10,20,19,9,20,0,
4051,32079869,binary-search,10000000,10,20,19,9,20,0,
4052,32087788,binary-search,10000000,10,20,19,9,20,0,
4053,32095707,binary-search,10000000,10,20,19,9,20,0,
4054,32103626,binary-search,10000000,10,20,19,9,20,0,
4055,32111545,binary-search,10000000,10,20,19,9,20,0,
4056,32119464,binary-search,10000000,10,20,19,9,20,0,
4057,32127383,binary-search,10000000,10,20,19,9,20,0,
4058,32135302,binary-search,10000000,10,20,19,9,20,0,
4059,32143221,binary-search,10000000,10,20,19,9,20,0,
4060,32151140,binary-search,10000000,10,20,19,9,20,0,
4061,32159059,binary-search,10000000,10,20,19,9,20,0,
4062,32166978,binary-search,10000000,10,20,19,9,20,0,
4063,32174897,binary-search,10000000,10,20,19,9,20,0,
4064,32182816,binary-search,10000000,10,20,19,9,20,0,
4065,32190735,binary-search,10000000,10,20,19,9,20,0,
4066,32198654,binary-search,10000000,10,20,19,9,20,0,
4067,32206573,binary-search,10000000,10,20,19,9,20,0,
4068,32214492,binary-search,10000000,10,20,19,9,20,0,
4069,32222411,binary-search,10000000,10,20,19,9,20,0,
4070,32230330,binary-search,10000000,10,20,19,9,20,0,
4071,32238249,binary-search,10000000,10,20,19,9,20,0,
4072,32246168,binary-search,10000000,10,20,19,9,20,0,
4073,32254087,binary-search,10000000,10,20,19,9,20,0,
4074,32262006,binary-search,10000000,10,20,19,9,20,0,
4075,32269925,binary-search,10000000,10,20,19,9,20,0,
4076,32277844,binary-search,10000000,10,20,19,9,20,0,
4077,32285763,binary-search,10000000,10,20,19,9,20,0,
4078,32293682,binary-search,10000000,10,20,19,9,20,0,
4079,32301601,binary-search,10000000,10,20,19,9,20,0,
4080,32309520,binary-search,10000000,10,20,19,9,20,0,
4081,32317439,binary-search,10000000,10,20,19,9,20,0,
4082,32325358,binary-search,10000000,10,20,19,9,20,0,
4083,32333277,binary-search,10000000,10,20,19,9,20,0,
4084,32341196,binary-search,10000000,10,20,19,9,20,0,
4085,32349115,binary-search,10000000,10,20,19,9,20,0,
4086,32357034,binary-search,10000000,10,20,19,9,20,0,
4087,32364953,binary-search,10000000,10,20,19,9,20,0,
4088,32372872,binary-search,10000000,10,20,19,9,20,0,
4089,32380791,binary-search,10000000,10,20,19,9,20,0,
4090,32388710,binary-search,10000000,10,20,19,9,20,0,
4091,32396629,binary-search,10000000,10,20,19,9,20,0,
4092,32404548,binary-search,10000000,10,20,19,9,20,0,
4093,32412467,binary-search,10000000,10,20,19,9,20,0,
4094,32420386,binary-search,10000000,10,20,19,9,20,0,
4095,32428305,binary-search,10000000,10,20,19,9,20,0,
4096,32436224,binary-search,10000000,10,20,19,9,20,0,
4097,32444143,binary-search,10000000,10,20,19,9,20,0,
4098,32452062,binary-search,10000000,10,20,19,9,20,0,
4099,32459981,binary-search,10000000,10,20,19,9,20,0,
4100,32467900,binary-search,10000000,10,50,10,0,24,1,24
4101,32475819,binary-search,10000000,10,50,10,0,24,1,24
4102,32483738,binary-search,10000000,10,50,10,0,24,1,24
4103,32491657,binary-search,10000000,10,50,10,0,24,1,24
4104,32499576,binary-search,10000000,10,50,10,0,24,1,24
4105,32507495,binary-search,10000000,10,50,10,0,24,1,24
4106,32515414,binary-search,10000000,10,50,10,0,24,1,24
4107,32523333,binary-search,10000000,10,50,10,0,24,1,24
4108,32531252,binary-search,10000000,10,50,10,0,24,1,24
4109,32539171,binary-search,10000000,10,50,10,0,24,1,24
4110,32547090,binary-search,10000000,10,50,10,0,24,1,24
4111,32555009,binary-search,10000000,10,50,10,0,24,1,24
4112,32562928,binary-search,10000000,10,50,10,0,24,1,24
4113,32570847,binary-search,10000000,10,50,10,0,24,1,24
4114,32578766,binary-search,10000000,10,50,10,0,24,1,24
4115,32586685,binary-search,10000000,10,50,10,0,24,1,24
4116,32594604,binary-search,10000000,10,50,10,0,24,1,24
4117,32602523,binary-search,10000000,10,50,10,0,24,1,24
4118,32610442,binary-search,10000000,10,50,10,0,24,1,24
4119,32618361,binary-search,10000000,10,50,10,0,24,1,24
4120,32626280,binary-search,10000000,10,50,10,0,24,1,24
4121,32634199,binary-search,10000000,10,50,10,0,24,1,24
4122,32642118,binary-search,10000000,10,50,10,0,24,1,24
4123,32650037,binary-search,10000000,10,50,10,0,24,1,24
4124,32657956,binary-search,10000000,10,50,10,0,24,1,24
4125,32665875,binary-search,10000000,10,50,10,0,24,1,24
4126,32673794,binary-search,10000000,10,50,10,0,24,1,24
4127,32681713,binary-search,10000000,10,50,10,0,24,1,24
4128,32689632,binary-search,10000000,10,50,10,0,24,1,24
4129,32697551,binary-search,10000000,10,50,10,0,24,1,24
4130,32705470,binary-search,10000000,10,50,10,0,24,1,24
4131,32713389,binary-search,10000000,10,50,10,0,24,1,24
4132,32721308,binary-search,10000000,10,50,10,0,24,1,24
4133,32729227,binary-search,10000000,10,50,10,0,24,1,24
4134,32737146,binary-search,10000000,10,50,10,0,24,1,24
4135,32745065,binary-search,10000000,10,50,10,0,24,1,24
4136,32752984,binary-search,10000000,10,50,10,0,24,1,24
4137,32760903,binary-search,10000000,10,50,10,0,24,1,24
4138,32768822,binary-search,10000000,10,50,10,0,24,1,24
4139,32776741,binary-search,10000000,10,50,10,0,24,1,24
4140,32784660,binary-search,10000000,10,50,10,0,24,1,24
4141,32792579,binary-search,10000000,10,50,10,0,24,1,24
4142,32800498,binary-search,10000000,10,50,10,0,24,1,24
4143,32808417,binary-search,10000000,10,50,10,0,24,1,24
4144,32816336,binary-search,10000000,10,50,10,0,24,1,24
4145,32824255,binary-search,10000000,10,50,10,0,24,1,24
4146,32832174,binary-search,10000000,10,50,10,0,24,1,24
4147,32840093,binary-search,10000000,10,50,10,0,24,1,24
