trial_id,seed,tests_run,bug_found,claimed_confidence,true_pass_rate,threshold,target_confidence,threshold_actually_met,termination_reason,elapsed_micros,outcome
1083,8576277,2,true,0.007250,0.8,0.95,0.9,false,bugFound,21,TN
1084,8584196,1,true,0.002500,0.8,0.95,0.9,false,bugFound,21,TN
1085,8592115,2,true,0.007250,0.8,0.95,0.9,false,bugFound,21,TN
1086,8600034,2,true,0.007250,0.8,0.95,0.9,false,bugFound,21,TN
1087,8607953,3,true,0.014019,0.8,0.95,0.9,false,bugFound,25,TN
1088,8615872,6,true,0.044381,0.8,0.95,0.9,false,bugFound,27,TN
1089,8623791,2,true,0.007250,0.8,0.95,0.9,false,bugFound,22,TN
1090,8631710,3,true,0.014019,0.8,0.95,0.9,false,bugFound,34,TN
1091,8639629,8,true,0.071211,0.8,0.95,0.9,false,bugFound,28,TN
1092,8647548,15,true,0.189240,0.8,0.95,0.9,false,bugFound,32,TN
1093,8655467,5,true,0.032774,0.8,0.95,0.9,false,bugFound,25,TN
1094,8663386,3,true,0.014019,0.8,0.95,0.9,false,bugFound,27,TN
1095,8671305,2,true,0.007250,0.8,0.95,0.9,false,bugFound,23,TN
1096,8679224,3,true,0.014019,0.8,0.95,0.9,false,bugFound,99,TN
1097,8687143,11,true,0.118360,0.8,0.95,0.9,false,bugFound,29,TN
1098,8695062,2,true,0.007250,0.8,0.95,0.9,false,bugFound,21,TN
1099,8702981,1,true,0.002500,0.8,0.95,0.9,false,bugFound,21,TN
1100,8710900,1,true,0.002500,0.8,0.95,0.95,false,bugFound,21,TN
1101,8718819,9,true,0.086138,0.8,0.95,0.95,false,bugFound,26,TN
1102,8726738,3,true,0.014019,0.8,0.95,0.95,false,bugFound,22,TN
1103,8734657,2,true,0.007250,0.8,0.95,0.95,false,bugFound,21,TN
1104,8742576,1,true,0.002500,0.8,0.95,0.95,false,bugFound,21,TN
1105,8750495,2,true,0.007250,0.8,0.95,0.95,false,bugFound,21,TN
1106,8758414,9,true,0.086138,0.8,0.95,0.95,false,bugFound,26,TN
1107,8766333,4,true,0.022593,0.8,0.95,0.95,false,bugFound,23,TN
1108,8774252,3,true,0.014019,0.8,0.95,0.95,false,bugFound,22,TN
1109,8782171,1,true,0.002500,0.8,0.95,0.95,false,bugFound,21,TN
1110,8790090,14,true,0.170953,0.8,0.95,0.95,false,bugFound,29,TN
1111,8798009,4,true,0.022593,0.8,0.95,0.95,false,bugFound,23,TN
1112,8805928,13,true,0.152986,0.8,0.95,0.95,false,bugFound,29,TN
1113,8813847,1,true,0.002500,0.8,0.95,0.95,false,bugFound,21,TN
1114,8821766,2,true,0.007250,0.8,0.95,0.95,false,bugFound,21,TN
1115,8829685,2,true,0.007250,0.8,0.95,0.95,false,bugFound,21,TN
1116,8837604,3,true,0.014019,0.8,0.95,0.95,false,bugFound,22,TN
1117,8845523,11,true,0.118360,0.8,0.95,0.95,false,bugFound,27,TN
1118,8853442,1,true,0.002500,0.8,0.95,0.95,false,bugFound,21,TN
1119,8861361,4,true,0.022593,0.8,0.95,0.95,false,bugFound,22,TN
1120,8869280,10,true,0.101895,0.8,0.95,0.95,false,bugFound,30,TN
1121,8877199,3,true,0.014019,0.8,0.95,0.95,false,bugFound,22,TN
1122,8885118,7,true,0.057245,0.8,0.95,0.95,false,bugFound,25,TN
1123,8893037,4,true,0.022593,0.8,0.95,0.95,false,bugFound,23,TN
1124,8900956,3,true,0.014019,0.8,0.95,0.95,false,bugFound,22,TN
1125,8908875,3,true,0.014019,0.8,0.95,0.95,false,bugFound,102,TN
1126,8916794,3,true,0.014019,0.8,0.95,0.95,false,bugFound,23,TN
1127,8924713,7,true,0.057245,0.8,0.95,0.95,false,bugFound,25,TN
1128,8932632,14,true,0.170953,0.8,0.95,0.95,false,bugFound,29,TN
1129,8940551,1,true,0.002500,0.8,0.95,0.95,false,bugFound,21,TN
1130,8948470,9,true,0.086138,0.8,0.95,0.95,false,bugFound,26,TN
1131,8956389,1,true,0.002500,0.8,0.95,0.95,false,bugFound,21,TN
1132,8964308,12,true,0.135424,0.8,0.95,0.95,false,bugFound,28,TN
1133,8972227,12,true,0.135424,0.8,0.95,0.95,false,bugFound,28,TN
1134,8980146,8,true,0.071211,0.8,0.95,0.95,false,bugFound,26,TN
1135,8988065,3,true,0.014019,0.8,0.95,0.95,false,bugFound,22,TN
1136,8995984,2,true,0.007250,0.8,0.95,0.95,false,bugFound,21,TN
1137,9003903,3,true,0.014019,0.8,0.95,0.95,false,bugFound,22,TN
1138,9011822,2,true,0.007250,0.8,0.95,0.95,false,bugFound,21,TN
1139,9019741,1,true,0.002500,0.8,0.95,0.95,false,bugFound,21,TN
1140,9027660,5,true,0.032774,0.8,0.95,0.95,false,bugFound,23,TN
1141,9035579,2,true,0.007250,0.8,0.95,0.95,false,bugFound,22,TN
1142,9043498,4,true,0.022593,0.8,0.95,0.95,false,bugFound,22,TN
1143,9051417,5,true,0.032774,0.8,0.95,0.95,false,bugFound,24,TN
1144,9059336,1,true,0.002500,0.8,0.95,0.95,false,bugFound,20,TN
1145,9067255,9,true,0.086138,0.8,0.95,0.95,false,bugFound,26,TN
1146,9075174,10,true,0.101895,0.8,0.95,0.95,false,bugFound,26,TN
1147,9083093,1,true,0.002500,0.8,0.95,0.95,false,bugFound,21,TN
1148,9091012,5,true,0.032774,0.8,0.95,0.95,false,bugFound,27,TN
1149,9098931,9,true,0.086138,0.8,0.95,0.95,false,bugFound,26,TN
1150,9106850,7,true,0.057245,0.8,0.95,0.99,false,bugFound,25,TN
1151,9114769,3,true,0.014019,0.8,0.95,0.99,false,bugFound,22,TN
1152,9122688,1,true,0.002500,0.8,0.95,0.99,false,bugFound,21,TN
1153,9130607,3,true,0.014019,0.8,0.95,0.99,false,bugFound,22,TN
1154,9138526,5,true,0.032774,0.8,0.95,0.99,false,bugFound,93,TN
1155,9146445,20,true,0.283028,0.8,0.95,0.99,false,bugFound,35,TN
1156,9154364,4,true,0.022593,0.8,0.95,0.99,false,bugFound,22,TN
1157,9162283,18,true,0.245293,0.8,0.95,0.99,false,bugFound,32,TN
1158,9170202,13,true,0.152986,0.8,0.95,0.99,false,bugFound,29,TN
1159,9178121,3,true,0.014019,0.8,0.95,0.99,false,bugFound,22,TN
1160,9186040,7,true,0.057245,0.8,0.95,0.99,false,bugFound,25,TN
1161,9193959,3,true,0.014019,0.8,0.95,0.99,false,bugFound,22,TN
1162,9201878,9,true,0.086138,0.8,0.95,0.99,false,bugFound,26,TN
1163,9209797,10,true,0.101895,0.8,0.95,0.99,false,bugFound,26,TN
1164,9217716,8,true,0.071211,0.8,0.95,0.99,false,bugFound,25,TN
1165,9225635,1,true,0.002500,0.8,0.95,0.99,false,bugFound,21,TN
1166,9233554,5,true,0.032774,0.8,0.95,0.99,false,bugFound,23,TN
1167,9241473,4,true,0.022593,0.8,0.95,0.99,false,bugFound,22,TN
1168,9249392,1,true,0.002500,0.8,0.95,0.99,false,bugFound,21,TN
1169,9257311,1,true,0.002500,0.8,0.95,0.99,false,bugFound,21,TN
1170,9265230,3,true,0.014019,0.8,0.95,0.99,false,bugFound,22,TN
1171,9273149,4,true,0.022593,0.8,0.95,0.99,false,bugFound,23,TN
1172,9281068,5,true,0.032774,0.8,0.95,0.99,false,bugFound,23,TN
1173,9288987,1,true,0.002500,0.8,0.95,0.99,false,bugFound,21,TN
1174,9296906,6,true,0.044381,0.8,0.95,0.99,false,bugFound,24,TN
1175,9304825,2,true,0.007250,0.8,0.95,0.99,false,bugFound,21,TN
1176,9312744,2,true,0.007250,0.8,0.95,0.99,false,bugFound,21,TN
1177,9320663,13,true,0.152986,0.8,0.95,0.99,false,bugFound,30,TN
1178,9328582,5,true,0.032774,0.8,0.95,0.99,false,bugFound,23,TN
1179,9336501,2,true,0.007250,0.8,0.95,0.99,false,bugFound,21,TN
1180,9344420,9,true,0.086138,0.8,0.95,0.99,false,bugFound,26,TN
1181,9352339,8,true,0.071211,0.8,0.95,0.99,false,bugFound,25,TN
1182,9360258,2,true,0.007250,0.8,0.95,0.99,false,bugFound,21,TN
1183,9368177,2,true,0.007250,0.8,0.95,0.99,false,bugFound,84,TN
1184,9376096,1,true,0.002500,0.8,0.95,0.99,false,bugFound,23,TN
1185,9384015,4,true,0.022593,0.8,0.95,0.99,false,bugFound,22,TN
1186,9391934,2,true,0.007250,0.8,0.95,0.99,false,bugFound,22,TN
1187,9399853,8,true,0.071211,0.8,0.95,0.99,false,bugFound,26,TN
1188,9407772,10,true,0.101895,0.8,0.95,0.99,false,bugFound,28,TN
1189,9415691,4,true,0.022593,0.8,0.95,0.99,false,bugFound,23,TN
1190,9423610,4,true,0.022593,0.8,0.95,0.99,false,bugFound,24,TN
1191,9431529,2,true,0.007250,0.8,0.95,0.99,false,bugFound,22,TN
1192,9439448,7,true,0.057245,0.8,0.95,0.99,false,bugFound,26,TN
1193,9447367,6,true,0.044381,0.8,0.95,0.99,false,bugFound,24,TN
1194,9455286,2,true,0.007250,0.8,0.95,0.99,false,bugFound,21,TN
1195,9463205,10,true,0.101895,0.8,0.95,0.99,false,bugFound,27,TN
1196,9471124,6,true,0.044381,0.8,0.95,0.99,false,bugFound,24,TN
1197,9479043,3,true,0.014019,0.8,0.95,0.99,false,bugFound,22,TN
1198,9486962,3,true,0.014019,0.8,0.95,0.99,false,bugFound,22,TN
1199,9494881,3,true,0.014019,0.8,0.95,0.99,false,bugFound,22,TN
