trial_id,seed,pass_rate,sample_count,true_size,estimated_size,ci_lower,ci_upper,ci_width,true_in_ci,relative_error
686,681034,0.9,200,900,883,843.00,913.00,70.00,true,0.018889
686,681034,0.9,500,900,881,856.00,902.00,46.00,true,0.021111
687,688953,0.9,1,900,923,703.00,975.00,272.00,true,0.025556
687,688953,0.9,5,900,842,656.00,929.00,273.00,true,0.064444
687,688953,0.9,10,900,875,718.00,944.00,226.00,true,0.027778
687,688953,0.9,25,900,923,817.00,966.00,149.00,true,0.025556
687,688953,0.9,50,900,910,833.00,951.00,118.00,true,0.011111
687,688953,0.9,100,900,902,847.00,937.00,90.00,true,0.002222
687,688953,0.9,200,900,898,859.00,926.00,67.00,true,0.002222
687,688953,0.9,500,900,896,873.00,916.00,43.00,true,0.004444
688,696872,0.9,1,900,1000,794.00,997.00,203.00,true,0.111111
688,696872,0.9,5,900,1000,838.00,997.00,159.00,true,0.111111
688,696872,0.9,10,900,1000,872.00,998.00,126.00,true,0.111111
688,696872,0.9,25,900,947,847.00,979.00,132.00,true,0.052222
688,696872,0.9,50,900,910,833.00,951.00,118.00,true,0.011111
688,696872,0.9,100,900,910,856.00,943.00,87.00,true,0.011111
688,696872,0.9,200,900,934,900.00,956.00,56.00,true,0.037778
688,696872,0.9,500,900,917,895.00,935.00,40.00,true,0.018889
689,704791,0.9,1,900,923,703.00,975.00,272.00,true,0.025556
689,704791,0.9,5,900,889,704.00,956.00,252.00,true,0.012222
689,704791,0.9,10,900,840,681.00,922.00,241.00,true,0.066667
689,704791,0.9,25,900,818,702.00,892.00,190.00,false,0.091111
689,704791,0.9,50,900,847,762.00,903.00,141.00,true,0.058889
689,704791,0.9,100,900,867,808.00,908.00,100.00,true,0.036667
689,704791,0.9,200,900,898,859.00,926.00,67.00,true,0.002222
689,704791,0.9,500,900,898,874.00,917.00,43.00,true,0.002222
690,712710,0.9,1,900,1000,794.00,997.00,203.00,true,0.111111
690,712710,0.9,5,900,1000,838.00,997.00,159.00,true,0.111111
690,712710,0.9,10,900,1000,872.00,998.00,126.00,true,0.111111
690,712710,0.9,25,900,973,881.00,991.00,110.00,true,0.081111
690,712710,0.9,50,900,910,833.00,951.00,118.00,true,0.011111
690,712710,0.9,100,900,917,864.00,949.00,85.00,true,0.018889
690,712710,0.9,200,900,921,886.00,946.00,60.00,true,0.023333
690,712710,0.9,500,900,908,885.00,926.00,41.00,true,0.008889
691,720629,0.9,1,900,923,703.00,975.00,272.00,true,0.025556
691,720629,0.9,5,900,889,704.00,956.00,252.00,true,0.012222
691,720629,0.9,10,900,875,718.00,944.00,226.00,true,0.027778
691,720629,0.9,25,900,900,790.00,951.00,161.00,true,0.000000
691,720629,0.9,50,900,910,833.00,951.00,118.00,true,0.011111
691,720629,0.9,100,900,925,873.00,955.00,82.00,true,0.027778
691,720629,0.9,200,900,909,872.00,936.00,64.00,true,0.010000
691,720629,0.9,500,900,900,876.00,919.00,43.00,true,0.000000
692,728548,0.9,1,900,1000,794.00,997.00,203.00,true,0.111111
692,728548,0.9,5,900,1000,838.00,997.00,159.00,true,0.111111
692,728548,0.9,10,900,1000,872.00,998.00,126.00,true,0.111111
692,728548,0.9,25,900,973,881.00,991.00,110.00,true,0.081111
692,728548,0.9,50,900,910,833.00,951.00,118.00,true,0.011111
692,728548,0.9,100,900,895,839.00,932.00,93.00,true,0.005556
692,728548,0.9,200,900,906,868.00,932.00,64.00,true,0.006667
692,728548,0.9,500,900,913,890.00,930.00,40.00,true,0.014444
693,736467,0.9,1,900,1000,794.00,997.00,203.00,true,0.111111
693,736467,0.9,5,900,889,704.00,956.00,252.00,true,0.012222
693,736467,0.9,10,900,913,760.00,966.00,206.00,true,0.014444
693,736467,0.9,25,900,923,817.00,966.00,149.00,true,0.025556
693,736467,0.9,50,900,897,817.00,941.00,124.00,true,0.003333
693,736467,0.9,100,900,925,873.00,955.00,82.00,true,0.027778
693,736467,0.9,200,900,898,859.00,926.00,67.00,true,0.002222
693,736467,0.9,500,900,895,871.00,914.00,43.00,true,0.005556
694,744386,0.9,1,900,1000,794.00,997.00,203.00,true,0.111111
694,744386,0.9,5,900,889,704.00,956.00,252.00,true,0.012222
694,744386,0.9,10,900,875,718.00,944.00,226.00,true,0.027778
694,744386,0.9,25,900,900,790.00,951.00,161.00,true,0.000000
694,744386,0.9,50,900,897,817.00,941.00,124.00,true,0.003333
694,744386,0.9,100,900,925,873.00,955.00,82.00,true,0.027778
694,744386,0.9,200,900,930,895.00,952.00,57.00,true,0.033333
694,744386,0.9,500,900,892,868.00,912.00,44.00,true,0.008889
695,752305,0.9,1,900,1000,794.00,997.00,203.00,true,0.111111
695,752305,0.9,5,900,941,762.00,980.00,218.00,true,0.045556
695,752305,0.9,10,900,955,809.00,985.00,176.00,true,0.061111
695,752305,0.9,25,900,947,847.00,979.00,132.00,true,0.052222
695,752305,0.9,50,900,910,833.00,951.00,118.00,true,0.011111
695,752305,0.9,100,900,910,856.00,943.00,87.00,true,0.011111
695,752305,0.9,200,900,913,877.00,939.00,62.00,true,0.014444
695,752305,0.9,500,900,904,881.00,923.00,42.00,true,0.004444
696,760224,0.9,1,900,1000,794.00,997.00,203.00,true,0.111111
696,760224,0.9,5,900,941,762.00,980.00,218.00,true,0.045556
696,760224,0.9,10,900,955,809.00,985.00,176.00,true,0.061111
696,760224,0.9,25,900,900,790.00,951.00,161.00,true,0.000000
696,760224,0.9,50,900,910,833.00,951.00,118.00,true,0.011111
696,760224,0.9,100,900,881,823.00,920.00,97.00,true,0.021111
696,760224,0.9,200,900,876,835.00,906.00,71.00,true,0.026667
696,760224,0.9,500,900,892,868.00,912.00,44.00,true,0.008889
697,768143,0.9,1,900,1000,794.00,997.00,203.00,true,0.111111
697,768143,0.9,5,900,1000,838.00,997.00,159.00,true,0.111111
697,768143,0.9,10,900,913,760.00,966.00,206.00,true,0.014444
697,768143,0.9,25,900,900,790.00,951.00,161.00,true,0.000000
697,768143,0.9,50,900,910,833.00,951.00,118.00,true,0.011111
697,768143,0.9,100,900,895,839.00,932.00,93.00,true,0.005556
697,768143,0.9,200,900,898,859.00,926.00,67.00,true,0.002222
697,768143,0.9,500,900,881,856.00,902.00,46.00,true,0.021111
698,776062,0.9,1,900,1000,794.00,997.00,203.00,true,0.111111
698,776062,0.9,5,900,941,762.00,980.00,218.00,true,0.045556
698,776062,0.9,10,900,955,809.00,985.00,176.00,true,0.061111
698,776062,0.9,25,900,923,817.00,966.00,149.00,true,0.025556
698,776062,0.9,50,900,859,775.00,912.00,137.00,true,0.045556
698,776062,0.9,100,900,874,816.00,914.00,98.00,true,0.028889
698,776062,0.9,200,900,902,864.00,929.00,65.00,true,0.002222
698,776062,0.9,500,900,887,863.00,907.00,44.00,true,0.014444
699,783981,0.9,1,900,1000,794.00,997.00,203.00,true,0.111111
699,783981,0.9,5,900,1000,838.00,997.00,159.00,true,0.111111
699,783981,0.9,10,900,1000,872.00,998.00,126.00,true,0.111111
699,783981,0.9,25,900,1000,922.00,999.00,77.00,false,0.111111
699,783981,0.9,50,900,968,904.00,988.00,84.00,false,0.075556
699,783981,0.9,100,900,917,864.00,949.00,85.00,true,0.018889
699,783981,0.9,200,900,909,872.00,936.00,64.00,true,0.010000
699,783981,0.9,500,900,922,901.00,939.00,38.00,false,0.024444
700,0,0.99,1,990,1000,794.00,997.00,203.00,true,0.010101
700,0,0.99,5,990,1000,838.00,997.00,159.00,true,0.010101
700,0,0.99,10,990,1000,872.00,998.00,126.00,true,0.010101
700,0,0.99,25,990,1000,922.00,999.00,77.00,true,0.010101
700,0,0.99,50,990,1000,952.00,1000.00,48.00,true,0.010101
700,0,0.99,100,990,991,958.00,997.00,39.00,true,0.001010
700,0,0.99,200,990,995,977.00,999.00,22.00,true,0.005051
700,0,0.99,500,990,994,985.00,998.00,13.00,true,0.004040
701,7919,0.99,1,990,1000,794.00,997.00,203.00,true,0.010101
701,7919,0.99,5,990,1000,838.00,997.00,159.00,true,0.010101
701,7919,0.99,10,990,1000,872.00,998.00,126.00,true,0.010101
701,7919,0.99,25,990,1000,922.00,999.00,77.00,true,0.010101
701,7919,0.99,50,990,1000,952.00,1000.00,48.00,true,0.010101
701,7919,0.99,100,990,1000,973.00,1000.00,27.00,true,0.010101
701,7919,0.99,200,990,991,970.00,997.00,27.00,true,0.001010
701,7919,0.99,500,990,988,977.00,994.00,17.00,true,0.002020
702,15838,0.99,1,990,1000,794.00,997.00,203.00,true,0.010101
702,15838,0.99,5,990,1000,838.00,997.00,159.00,true,0.010101
702,15838,0.99,10,990,1000,872.00,998.00,126.00,true,0.010101
702,15838,0.99,25,990,973,881.00,991.00,110.00,true,0.017172
702,15838,0.99,50,990,968,904.00,988.00,84.00,false,0.022222
702,15838,0.99,100,990,982,945.00,993.00,48.00,true,0.008081
702,15838,0.99,200,990,986,964.00,994.00,30.00,true,0.004040
702,15838,0.99,500,990,977,963.00,986.00,23.00,false,0.013131
703,23757,0.99,1,990,1000,794.00,997.00,203.00,true,0.010101
703,23757,0.99,5,990,1000,838.00,997.00,159.00,true,0.010101
703,23757,0.99,10,990,1000,872.00,998.00,126.00,true,0.010101
703,23757,0.99,25,990,1000,922.00,999.00,77.00,true,0.010101
703,23757,0.99,50,990,1000,952.00,1000.00,48.00,true,0.010101
703,23757,0.99,100,990,1000,973.00,1000.00,27.00,true,0.010101
703,23757,0.99,200,990,1000,985.00,1000.00,15.00,true,0.010101
703,23757,0.99,500,990,996,987.00,999.00,12.00,true,0.006061
704,31676,0.99,1,990,1000,794.00,997.00,203.00,true,0.010101
704,31676,0.99,5,990,1000,838.00,997.00,159.00,true,0.010101
704,31676,0.99,10,990,1000,872.00,998.00,126.00,true,0.010101
704,31676,0.99,25,990,1000,922.00,999.00,77.00,true,0.010101
704,31676,0.99,50,990,968,904.00,988.00,84.00,false,0.022222
704,31676,0.99,100,990,982,945.00,993.00,48.00,true,0.008081
704,31676,0.99,200,990,981,958.00,991.00,33.00,true,0.009091
704,31676,0.99,500,990,986,974.00,993.00,19.00,true,0.004040
705,39595,0.99,1,990,1000,794.00,997.00,203.00,true,0.010101
705,39595,0.99,5,990,1000,838.00,997.00,159.00,true,0.010101
705,39595,0.99,10,990,1000,872.00,998.00,126.00,true,0.010101
705,39595,0.99,25,990,1000,922.00,999.00,77.00,true,0.010101
705,39595,0.99,50,990,1000,952.00,1000.00,48.00,true,0.010101
705,39595,0.99,100,990,1000,973.00,1000.00,27.00,true,0.010101
705,39595,0.99,200,990,991,970.00,997.00,27.00,true,0.001010
705,39595,0.99,500,990,996,987.00,999.00,12.00,true,0.006061
706,47514,0.99,1,990,1000,794.00,997.00,203.00,true,0.010101
706,47514,0.99,5,990,1000,838.00,997.00,159.00,true,0.010101
706,47514,0.99,10,990,1000,872.00,998.00,126.00,true,0.010101
706,47514,0.99,25,990,1000,922.00,999.00,77.00,true,0.010101
706,47514,0.99,50,990,1000,952.00,1000.00,48.00,true,0.010101
706,47514,0.99,100,990,991,958.00,997.00,39.00,true,0.001010
706,47514,0.99,200,990,995,977.00,999.00,22.00,true,0.005051
706,47514,0.99,500,990,994,985.00,998.00,13.00,true,0.004040
707,55433,0.99,1,990,1000,794.00,997.00,203.00,true,0.010101
707,55433,0.99,5,990,1000,838.00,997.00,159.00,true,0.010101
707,55433,0.99,10,990,1000,872.00,998.00,126.00,true,0.010101
707,55433,0.99,25,990,1000,922.00,999.00,77.00,true,0.010101
707,55433,0.99,50,990,984,926.00,995.00,69.00,true,0.006061
707,55433,0.99,100,990,982,945.00,993.00,48.00,true,0.008081
707,55433,0.99,200,990,986,964.00,994.00,30.00,true,0.004040
707,55433,0.99,500,990,985,972.00,991.00,19.00,true,0.005051
708,63352,0.99,1,990,1000,794.00,997.00,203.00,true,0.010101
708,63352,0.99,5,990,1000,838.00,997.00,159.00,true,0.010101
708,63352,0.99,10,990,1000,872.00,998.00,126.00,true,0.010101
708,63352,0.99,25,990,973,881.00,991.00,110.00,true,0.017172
708,63352,0.99,50,990,984,926.00,995.00,69.00,true,0.006061
708,63352,0.99,100,990,991,958.00,997.00,39.00,true,0.001010
708,63352,0.99,200,990,991,970.00,997.00,27.00,true,0.001010
708,63352,0.99,500,990,992,982.00,997.00,15.00,true,0.002020
709,71271,0.99,1,990,1000,794.00,997.00,203.00,true,0.010101
709,71271,0.99,5,990,1000,838.00,997.00,159.00,true,0.010101
709,71271,0.99,10,990,1000,872.00,998.00,126.00,true,0.010101
709,71271,0.99,25,990,1000,922.00,999.00,77.00,true,0.010101
709,71271,0.99,50,990,1000,952.00,1000.00,48.00,true,0.010101
709,71271,0.99,100,990,1000,973.00,1000.00,27.00,true,0.010101
709,71271,0.99,200,990,1000,985.00,1000.00,15.00,true,0.010101
709,71271,0.99,500,990,998,990.00,1000.00,10.00,true,0.008081
710,79190,0.99,1,990,1000,794.00,997.00,203.00,true,0.010101
710,79190,0.99,5,990,1000,838.00,997.00,159.00,true,0.010101
710,79190,0.99,10,990,1000,872.00,998.00,126.00,true,0.010101
710,79190,0.99,25,990,1000,922.00,999.00,77.00,true,0.010101
710,79190,0.99,50,990,1000,952.00,1000.00,48.00,true,0.010101
710,79190,0.99,100,990,1000,973.00,1000.00,27.00,true,0.010101
710,79190,0.99,200,990,1000,985.00,1000.00,15.00,true,0.010101
710,79190,0.99,500,990,994,985.00,998.00,13.00,true,0.004040
711,87109,0.99,1,990,1000,794.00,997.00,203.00,true,0.010101
711,87109,0.99,5,990,1000,838.00,997.00,159.00,true,0.010101
711,87109,0.99,10,990,1000,872.00,998.00,126.00,true,0.010101
711,87109,0.99,25,990,1000,922.00,999.00,77.00,true,0.010101
711,87109,0.99,50,990,1000,952.00,1000.00,48.00,true,0.010101
711,87109,0.99,100,990,1000,973.00,1000.00,27.00,true,0.010101
711,87109,0.99,200,990,991,970.00,997.00,27.00,true,0.001010
711,87109,0.99,500,990,992,982.00,997.00,15.00,true,0.002020
712,95028,0.99,1,990,1000,794.00,997.00,203.00,true,0.010101
712,95028,0.99,5,990,1000,838.00,997.00,159.00,true,0.010101
712,95028,0.99,10,990,1000,872.00,998.00,126.00,true,0.010101
712,95028,0.99,25,990,1000,922.00,999.00,77.00,true,0.010101
712,95028,0.99,50,990,1000,952.00,1000.00,48.00,true,0.010101
712,95028,0.99,100,990,1000,973.00,1000.00,27.00,true,0.010101
712,95028,0.99,200,990,995,977.00,999.00,22.00,true,0.005051
712,95028,0.99,500,990,990,979.00,995.00,16.00,true,0.000000
713,102947,0.99,1,990,1000,794.00,997.00,203.00,true,0.010101
713,102947,0.99,5,990,1000,838.00,997.00,159.00,true,0.010101
713,102947,0.99,10,990,1000,872.00,998.00,126.00,true,0.010101
713,102947,0.99,25,990,1000,922.00,999.00,77.00,true,0.010101
713,102947,0.99,50,990,1000,952.00,1000.00,48.00,true,0.010101
713,102947,0.99,100,990,1000,973.00,1000.00,27.00,true,0.010101
713,102947,0.99,200,990,995,977.00,999.00,22.00,true,0.005051
713,102947,0.99,500,990,988,977.00,994.00,17.00,true,0.002020
714,110866,0.99,1,990,1000,794.00,997.00,203.00,true,0.010101
714,110866,0.99,5,990,1000,838.00,997.00,159.00,true,0.010101
714,110866,0.99,10,990,1000,872.00,998.00,126.00,true,0.010101
714,110866,0.99,25,990,1000,922.00,999.00,77.00,true,0.010101
714,110866,0.99,50,990,1000,952.00,1000.00,48.00,true,0.010101
714,110866,0.99,100,990,991,958.00,997.00,39.00,true,0.001010
714,110866,0.99,200,990,986,964.00,994.00,30.00,true,0.004040
714,110866,0.99,500,990,979,965.00,987.00,22.00,false,0.011111
715,118785,0.99,1,990,1000,794.00,997.00,203.00,true,0.010101
715,118785,0.99,5,990,1000,838.00,997.00,159.00,true,0.010101
715,118785,0.99,10,990,1000,872.00,998.00,126.00,true,0.010101
715,118785,0.99,25,990,1000,922.00,999.00,77.00,true,0.010101
715,118785,0.99,50,990,1000,952.00,1000.00,48.00,true,0.010101
715,118785,0.99,100,990,991,958.00,997.00,39.00,true,0.001010
715,118785,0.99,200,990,995,977.00,999.00,22.00,true,0.005051
715,118785,0.99,500,990,992,982.00,997.00,15.00,true,0.002020
716,126704,0.99,1,990,1000,794.00,997.00,203.00,true,0.010101
716,126704,0.99,5,990,1000,838.00,997.00,159.00,true,0.010101
716,126704,0.99,10,990,1000,872.00,998.00,126.00,true,0.010101
716,126704,0.99,25,990,1000,922.00,999.00,77.00,true,0.010101
716,126704,0.99,50,990,1000,952.00,1000.00,48.00,true,0.010101
716,126704,0.99,100,990,1000,973.00,1000.00,27.00,true,0.010101
716,126704,0.99,200,990,995,977.00,999.00,22.00,true,0.005051
716,126704,0.99,500,990,996,987.00,999.00,12.00,true,0.006061
717,134623,0.99,1,990,1000,794.00,997.00,203.00,true,0.010101
717,134623,0.99,5,990,1000,838.00,997.00,159.00,true,0.010101
717,134623,0.99,10,990,1000,872.00,998.00,126.00,true,0.010101
717,134623,0.99,25,990,1000,922.00,999.00,77.00,true,0.010101
717,134623,0.99,50,990,1000,952.00,1000.00,48.00,true,0.010101
717,134623,0.99,100,990,1000,973.00,1000.00,27.00,true,0.010101
717,134623,0.99,200,990,995,977.00,999.00,22.00,true,0.005051
717,134623,0.99,500,990,994,985.00,998.00,13.00,true,0.004040
718,142542,0.99,1,990,1000,794.00,997.00,203.00,true,0.010101
718,142542,0.99,5,990,1000,838.00,997.00,159.00,true,0.010101
718,142542,0.99,10,990,1000,872.00,998.00,126.00,true,0.010101
718,142542,0.99,25,990,1000,922.00,999.00,77.00,true,0.010101
718,142542,0.99,50,990,1000,952.00,1000.00,48.00,true,0.010101
718,142542,0.99,100,990,1000,973.00,1000.00,27.00,true,0.010101
718,142542,0.99,200,990,995,977.00,999.00,22.00,true,0.005051
718,142542,0.99,500,990,992,982.00,997.00,15.00,true,0.002020
719,150461,0.99,1,990,1000,794.00,997.00,203.00,true,0.010101
719,150461,0.99,5,990,1000,838.00,997.00,159.00,true,0.010101
719,150461,0.99,10,990,1000,872.00,998.00,126.00,true,0.010101
719,150461,0.99,25,990,1000,922.00,999.00,77.00,true,0.010101
719,150461,0.99,50,990,1000,952.00,1000.00,48.00,true,0.010101
719,150461,0.99,100,990,982,945.00,993.00,48.00,true,0.008081
719,150461,0.99,200,990,986,964.00,994.00,30.00,true,0.004040
719,150461,0.99,500,990,992,982.00,997.00,15.00,true,0.002020
720,158380,0.99,1,990,1000,794.00,997.00,203.00,true,0.010101
720,158380,0.99,5,990,1000,838.00,997.00,159.00,true,0.010101
720,158380,0.99,10,990,1000,872.00,998.00,126.00,true,0.010101
720,158380,0.99,25,990,1000,922.00,999.00,77.00,true,0.010101
720,158380,0.99,50,990,1000,952.00,1000.00,48.00,true,0.010101
720,158380,0.99,100,990,991,958.00,997.00,39.00,true,0.001010
720,158380,0.99,200,990,991,970.00,997.00,27.00,true,0.001010
720,158380,0.99,500,990,992,982.00,997.00,15.00,true,0.002020
721,166299,0.99,1,990,1000,794.00,997.00,203.00,true,0.010101
721,166299,0.99,5,990,1000,838.00,997.00,159.00,true,0.010101
721,166299,0.99,10,990,1000,872.00,998.00,126.00,true,0.010101
721,166299,0.99,25,990,973,881.00,991.00,110.00,true,0.017172
721,166299,0.99,50,990,984,926.00,995.00,69.00,true,0.006061
721,166299,0.99,100,990,991,958.00,997.00,39.00,true,0.001010
721,166299,0.99,200,990,991,970.00,997.00,27.00,true,0.001010
721,166299,0.99,500,990,990,979.00,995.00,16.00,true,0.000000
722,174218,0.99,1,990,1000,794.00,997.00,203.00,true,0.010101
722,174218,0.99,5,990,1000,838.00,997.00,159.00,true,0.010101
722,174218,0.99,10,990,1000,872.00,998.00,126.00,true,0.010101
722,174218,0.99,25,990,1000,922.00,999.00,77.00,true,0.010101
722,174218,0.99,50,990,1000,952.00,1000.00,48.00,true,0.010101
722,174218,0.99,100,990,1000,973.00,1000.00,27.00,true,0.010101
722,174218,0.99,200,990,995,977.00,999.00,22.00,true,0.005051
722,174218,0.99,500,990,996,987.00,999.00,12.00,true,0.006061
723,182137,0.99,1,990,1000,794.00,997.00,203.00,true,0.010101
723,182137,0.99,5,990,1000,838.00,997.00,159.00,true,0.010101
723,182137,0.99,10,990,1000,872.00,998.00,126.00,true,0.010101
723,182137,0.99,25,990,1000,922.00,999.00,77.00,true,0.010101
723,182137,0.99,50,990,1000,952.00,1000.00,48.00,true,0.010101
723,182137,0.99,100,990,1000,973.00,1000.00,27.00,true,0.010101
723,182137,0.99,200,990,1000,985.00,1000.00,15.00,true,0.010101
723,182137,0.99,500,990,986,974.00,993.00,19.00,true,0.004040
724,190056,0.99,1,990,1000,794.00,997.00,203.00,true,0.010101
724,190056,0.99,5,990,1000,838.00,997.00,159.00,true,0.010101
724,190056,0.99,10,990,1000,872.00,998.00,126.00,true,0.010101
724,190056,0.99,25,990,973,881.00,991.00,110.00,true,0.017172
724,190056,0.99,50,990,984,926.00,995.00,69.00,true,0.006061
724,190056,0.99,100,990,982,945.00,993.00,48.00,true,0.008081
724,190056,0.99,200,990,991,970.00,997.00,27.00,true,0.001010
724,190056,0.99,500,990,992,982.00,997.00,15.00,true,0.002020
725,197975,0.99,1,990,1000,794.00,997.00,203.00,true,0.010101
725,197975,0.99,5,990,1000,838.00,997.00,159.00,true,0.010101
725,197975,0.99,10,990,1000,872.00,998.00,126.00,true,0.010101
725,197975,0.99,25,990,973,881.00,991.00,110.00,true,0.017172
725,197975,0.99,50,990,968,904.00,988.00,84.00,false,0.022222
725,197975,0.99,100,990,982,945.00,993.00,48.00,true,0.008081
725,197975,0.99,200,990,981,958.00,991.00,33.00,true,0.009091
725,197975,0.99,500,990,988,977.00,994.00,17.00,true,0.002020
726,205894,0.99,1,990,1000,794.00,997.00,203.00,true,0.010101
726,205894,0.99,5,990,1000,838.00,997.00,159.00,true,0.010101
726,205894,0.99,10,990,1000,872.00,998.00,126.00,true,0.010101
726,205894,0.99,25,990,1000,922.00,999.00,77.00,true,0.010101
726,205894,0.99,50,990,1000,952.00,1000.00,48.00,true,0.010101
726,205894,0.99,100,990,1000,973.00,1000.00,27.00,true,0.010101
726,205894,0.99,200,990,995,977.00,999.00,22.00,true,0.005051
726,205894,0.99,500,990,986,974.00,993.00,19.00,true,0.004040
727,213813,0.99,1,990,1000,794.00,997.00,203.00,true,0.010101
727,213813,0.99,5,990,1000,838.00,997.00,159.00,true,0.010101
727,213813,0.99,10,990,1000,872.00,998.00,126.00,true,0.010101
727,213813,0.99,25,990,973,881.00,991.00,110.00,true,0.017172
727,213813,0.99,50,990,984,926.00,995.00,69.00,true,0.006061
727,213813,0.99,100,990,991,958.00,997.00,39.00,true,0.001010
727,213813,0.99,200,990,991,970.00,997.00,27.00,true,0.001010
727,213813,0.99,500,990,992,982.00,997.00,15.00,true,0.002020
728,221732,0.99,1,990,1000,794.00,997.00,203.00,true,0.010101
728,221732,0.99,5,990,1000,838.00,997.00,159.00,true,0.010101
728,221732,0.99,10,990,1000,872.00,998.00,126.00,true,0.010101
728,221732,0.99,25,990,1000,922.00,999.00,77.00,true,0.010101
728,221732,0.99,50,990,1000,952.00,1000.00,48.00,true,0.010101
728,221732,0.99,100,990,1000,973.00,1000.00,27.00,true,0.010101
728,221732,0.99,200,990,991,970.00,997.00,27.00,true,0.001010
728,221732,0.99,500,990,990,979.00,995.00,16.00,true,0.000000
729,229651,0.99,1,990,1000,794.00,997.00,203.00,true,0.010101
729,229651,0.99,5,990,1000,838.00,997.00,159.00,true,0.010101
729,229651,0.99,10,990,1000,872.00,998.00,126.00,true,0.010101
729,229651,0.99,25,990,1000,922.00,999.00,77.00,true,0.010101
729,229651,0.99,50,990,984,926.00,995.00,69.00,true,0.006061
729,229651,0.99,100,990,991,958.00,997.00,39.00,true,0.001010
729,229651,0.99,200,990,991,970.00,997.00,27.00,true,0.001010
729,229651,0.99,500,990,992,982.00,997.00,15.00,true,0.002020
730,237570,0.99,1,990,1000,794.00,997.00,203.00,true,0.010101
730,237570,0.99,5,990,1000,838.00,997.00,159.00,true,0.010101
730,237570,0.99,10,990,1000,872.00,998.00,126.00,true,0.010101
730,237570,0.99,25,990,1000,922.00,999.00,77.00,true,0.010101
730,237570,0.99,50,990,1000,952.00,1000.00,48.00,true,0.010101
730,237570,0.99,100,990,1000,973.00,1000.00,27.00,true,0.010101
730,237570,0.99,200,990,991,970.00,997.00,27.00,true,0.001010
730,237570,0.99,500,990,990,979.00,995.00,16.00,true,0.000000
731,245489,0.99,1,990,1000,794.00,997.00,203.00,true,0.010101
731,245489,0.99,5,990,1000,838.00,997.00,159.00,true,0.010101
731,245489,0.99,10,990,1000,872.00,998.00,126.00,true,0.010101
731,245489,0.99,25,990,1000,922.00,999.00,77.00,true,0.010101
731,245489,0.99,50,990,1000,952.00,1000.00,48.00,true,0.010101
731,245489,0.99,100,990,1000,973.00,1000.00,27.00,true,0.010101
731,245489,0.99,200,990,991,970.00,997.00,27.00,true,0.001010
731,245489,0.99,500,990,990,979.00,995.00,16.00,true,0.000000
732,253408,0.99,1,990,1000,794.00,997.00,203.00,true,0.010101
732,253408,0.99,5,990,1000,838.00,997.00,159.00,true,0.010101
732,253408,0.99,10,990,1000,872.00,998.00,126.00,true,0.010101
732,253408,0.99,25,990,1000,922.00,999.00,77.00,true,0.010101
732,253408,0.99,50,990,1000,952.00,1000.00,48.00,true,0.010101
732,253408,0.99,100,990,1000,973.00,1000.00,27.00,true,0.010101
732,253408,0.99,200,990,995,977.00,999.00,22.00,true,0.005051
732,253408,0.99,500,990,994,985.00,998.00,13.00,true,0.004040
733,261327,0.99,1,990,1000,794.00,997.00,203.00,true,0.010101
733,261327,0.99,5,990,1000,838.00,997.00,159.00,true,0.010101
733,261327,0.99,10,990,1000,872.00,998.00,126.00,true,0.010101
733,261327,0.99,25,990,973,881.00,991.00,110.00,true,0.017172
733,261327,0.99,50,990,984,926.00,995.00,69.00,true,0.006061
733,261327,0.99,100,990,982,945.00,993.00,48.00,true,0.008081
733,261327,0.99,200,990,981,958.00,991.00,33.00,true,0.009091
733,261327,0.99,500,990,985,972.00,991.00,19.00,true,0.005051
734,269246,0.99,1,990,1000,794.00,997.00,203.00,true,0.010101
734,269246,0.99,5,990,1000,838.00,997.00,159.00,true,0.010101
734,269246,0.99,10,990,1000,872.00,998.00,126.00,true,0.010101
734,269246,0.99,25,990,1000,922.00,999.00,77.00,true,0.010101
734,269246,0.99,50,990,1000,952.00,1000.00,48.00,true,0.010101
734,269246,0.99,100,990,1000,973.00,1000.00,27.00,true,0.010101
734,269246,0.99,200,990,991,970.00,997.00,27.00,true,0.001010
734,269246,0.99,500,990,992,982.00,997.00,15.00,true,0.002020
735,277165,0.99,1,990,1000,794.00,997.00,203.00,true,0.010101
735,277165,0.99,5,990,1000,838.00,997.00,159.00,true,0.010101
735,277165,0.99,10,990,1000,872.00,998.00,126.00,true,0.010101
735,277165,0.99,25,990,1000,922.00,999.00,77.00,true,0.010101
735,277165,0.99,50,990,1000,952.00,1000.00,48.00,true,0.010101
735,277165,0.99,100,990,1000,973.00,1000.00,27.00,true,0.010101
735,277165,0.99,200,990,1000,985.00,1000.00,15.00,true,0.010101
735,277165,0.99,500,990,996,987.00,999.00,12.00,true,0.006061
736,285084,0.99,1,990,1000,794.00,997.00,203.00,true,0.010101
736,285084,0.99,5,990,1000,838.00,997.00,159.00,true,0.010101
736,285084,0.99,10,990,1000,872.00,998.00,126.00,true,0.010101
736,285084,0.99,25,990,1000,922.00,999.00,77.00,true,0.010101
736,285084,0.99,50,990,1000,952.00,1000.00,48.00,true,0.010101
736,285084,0.99,100,990,1000,973.00,1000.00,27.00,true,0.010101
736,285084,0.99,200,990,995,977.00,999.00,22.00,true,0.005051
736,285084,0.99,500,990,994,985.00,998.00,13.00,true,0.004040
