trial_id,seed,scenario,pass_rate,base_size,true_size,samples_taken,terminated,termination_reason,estimated_size,ci_lower,ci_upper,inv95_at_termination,base_size_used,termination_condition_value,false_termination
235,1860965,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
236,1868884,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
237,1876803,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
238,1884722,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
239,1892641,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
240,1900560,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
241,1908479,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
242,1916398,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
243,1924317,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
244,1932236,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
245,1940155,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
246,1948074,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
247,1955993,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
248,1963912,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
249,1971831,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
250,1979750,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
251,1987669,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
252,1995588,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
253,2003507,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
254,2011426,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
255,2019345,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
256,2027264,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
257,2035183,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
258,2043102,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
259,2051021,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
260,2058940,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
261,2066859,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
262,2074778,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
263,2082697,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
264,2090616,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
265,2098535,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
266,2106454,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
267,2114373,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
268,2122292,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
269,2130211,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
270,2138130,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
271,2146049,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
272,2153968,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
273,2161887,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
274,2169806,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
275,2177725,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
276,2185644,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
277,2193563,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
278,2201482,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
279,2209401,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
280,2217320,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
281,2225239,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
282,2233158,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
283,2241077,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
284,2248996,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
285,2256915,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
286,2264834,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
287,2272753,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
288,2280672,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
289,2288591,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
290,2296510,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
291,2304429,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
292,2312348,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
293,2320267,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
294,2328186,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
295,2336105,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
296,2344024,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
297,2351943,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
298,2359862,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
299,2367781,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
300,2375700,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
301,2383619,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
302,2391538,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
303,2399457,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
304,2407376,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
305,2415295,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
306,2423214,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
307,2431133,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
308,2439052,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
309,2446971,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
310,2454890,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
311,2462809,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
312,2470728,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
313,2478647,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
314,2486566,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
315,2494485,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
316,2502404,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
317,2510323,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
318,2518242,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
319,2526161,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
320,2534080,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
321,2541999,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
322,2549918,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
323,2557837,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
324,2565756,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
325,2573675,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
326,2581594,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
327,2589513,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
328,2597432,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
329,2605351,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
330,2613270,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
331,2621189,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
332,2629108,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
333,2637027,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
334,2644946,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
335,2652865,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
336,2660784,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
337,2668703,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
338,2676622,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
339,2684541,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
340,2692460,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
341,2700379,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
342,2708298,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
343,2716217,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
344,2724136,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
345,2732055,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
346,2739974,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
347,2747893,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
348,2755812,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
349,2763731,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
350,2771650,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
351,2779569,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
352,2787488,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
353,2795407,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
354,2803326,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
355,2811245,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
356,2819164,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
357,2827083,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
358,2835002,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
359,2842921,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
360,2850840,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
361,2858759,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
362,2866678,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
363,2874597,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
364,2882516,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
365,2890435,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
366,2898354,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
367,2906273,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
368,2914192,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
369,2922111,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
370,2930030,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
371,2937949,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
372,2945868,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
373,2953787,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
374,2961706,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
375,2969625,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
376,2977544,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
377,2985463,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
378,2993382,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
379,3001301,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
380,3009220,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
381,3017139,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
382,3025058,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
383,3032977,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
384,3040896,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
385,3048815,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
386,3056734,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
387,3064653,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
388,3072572,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
389,3080491,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
390,3088410,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
391,3096329,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
392,3104248,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
393,3112167,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
394,3120086,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
395,3128005,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
396,3135924,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
397,3143843,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
398,3151762,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
399,3159681,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
400,3167600,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
401,3175519,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
402,3183438,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
403,3191357,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
404,3199276,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
405,3207195,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
406,3215114,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
407,3223033,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
408,3230952,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
409,3238871,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
410,3246790,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
411,3254709,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
412,3262628,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
413,3270547,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
414,3278466,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
415,3286385,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
416,3294304,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
417,3302223,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
418,3310142,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
419,3318061,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
420,3325980,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
421,3333899,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
422,3341818,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
423,3349737,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
424,3357656,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
425,3365575,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
426,3373494,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
427,3381413,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
428,3389332,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
429,3397251,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
430,3405170,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
431,3413089,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
432,3421008,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
433,3428927,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
434,3436846,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
435,3444765,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
436,3452684,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
437,3460603,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
438,3468522,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
439,3476441,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
440,3484360,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
441,3492279,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
442,3500198,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
443,3508117,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
444,3516036,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
445,3523955,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
446,3531874,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
447,3539793,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
448,3547712,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
449,3555631,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
450,3563550,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
451,3571469,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
452,3579388,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
453,3587307,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
454,3595226,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
455,3603145,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
456,3611064,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
457,3618983,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
458,3626902,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
459,3634821,true_size_0,0,100,0,0,true,ci_upper_below_1,0,0.0000,1.0000,0.010000,100,1.0000,false
