trial_id,implementation,seed,chain_depth,filter_pass_rate,composite_pass_rate,estimated_size,actual_distinct_values,credible_interval_lower,credible_interval_upper,true_value_in_ci,relative_error,elapsed_micros
3783,fixed,29957577,3,0.50,0.1250,124,116,124,124,false,0.068966,163353
3784,fixed,29965496,3,0.50,0.1250,124,116,124,124,false,0.068966,162880
3785,fixed,29973415,3,0.50,0.1250,124,116,124,124,false,0.068966,162479
3786,fixed,29981334,3,0.50,0.1250,124,116,124,124,false,0.068966,164025
3787,fixed,29989253,3,0.50,0.1250,124,116,124,124,false,0.068966,162878
3788,fixed,29997172,3,0.50,0.1250,124,116,124,124,false,0.068966,163050
3789,fixed,30005091,3,0.50,0.1250,124,116,124,124,false,0.068966,162767
3790,fixed,30013010,3,0.50,0.1250,124,116,124,124,false,0.068966,163957
3791,fixed,30020929,3,0.50,0.1250,124,116,124,124,false,0.068966,163584
3792,fixed,30028848,3,0.50,0.1250,124,116,124,124,false,0.068966,162582
3793,fixed,30036767,3,0.50,0.1250,124,116,124,124,false,0.068966,162848
3794,fixed,30044686,3,0.50,0.1250,124,116,124,124,false,0.068966,163541
3795,fixed,30052605,3,0.50,0.1250,124,116,124,124,false,0.068966,165566
3796,fixed,30060524,3,0.50,0.1250,124,116,124,124,false,0.068966,162776
3797,fixed,30068443,3,0.50,0.1250,124,116,124,124,false,0.068966,164101
3798,fixed,30076362,3,0.50,0.1250,124,116,124,124,false,0.068966,163224
3799,fixed,30084281,3,0.50,0.1250,124,116,124,124,false,0.068966,163403
3800,fixed,30092200,3,0.70,0.3430,344,321,344,344,false,0.071651,48994
3801,fixed,30100119,3,0.70,0.3430,344,321,344,344,false,0.071651,48696
3802,fixed,30108038,3,0.70,0.3430,344,321,344,344,false,0.071651,49869
3803,fixed,30115957,3,0.70,0.3430,344,321,344,344,false,0.071651,49388
3804,fixed,30123876,3,0.70,0.3430,344,321,344,344,false,0.071651,48858
3805,fixed,30131795,3,0.70,0.3430,344,321,344,344,false,0.071651,49236
3806,fixed,30139714,3,0.70,0.3430,344,321,344,344,false,0.071651,49468
3807,fixed,30147633,3,0.70,0.3430,344,321,344,344,false,0.071651,49622
3808,fixed,30155552,3,0.70,0.3430,344,321,344,344,false,0.071651,49942
3809,fixed,30163471,3,0.70,0.3430,344,321,344,344,false,0.071651,49339
3810,fixed,30171390,3,0.70,0.3430,344,321,344,344,false,0.071651,48954
3811,fixed,30179309,3,0.70,0.3430,344,321,344,344,false,0.071651,49458
3812,fixed,30187228,3,0.70,0.3430,344,321,344,344,false,0.071651,49704
3813,fixed,30195147,3,0.70,0.3430,344,321,344,344,false,0.071651,48876
3814,fixed,30203066,3,0.70,0.3430,344,321,344,344,false,0.071651,48955
3815,fixed,30210985,3,0.70,0.3430,344,321,344,344,false,0.071651,49286
3816,fixed,30218904,3,0.70,0.3430,344,321,344,344,false,0.071651,49108
3817,fixed,30226823,3,0.70,0.3430,344,321,344,344,false,0.071651,49336
3818,fixed,30234742,3,0.70,0.3430,344,321,344,344,false,0.071651,49185
3819,fixed,30242661,3,0.70,0.3430,344,321,344,344,false,0.071651,49138
3820,fixed,30250580,3,0.70,0.3430,344,321,344,344,false,0.071651,49176
3821,fixed,30258499,3,0.70,0.3430,344,321,344,344,false,0.071651,48737
3822,fixed,30266418,3,0.70,0.3430,344,321,344,344,false,0.071651,49567
3823,fixed,30274337,3,0.70,0.3430,344,321,344,344,false,0.071651,49675
3824,fixed,30282256,3,0.70,0.3430,344,321,344,344,false,0.071651,48849
3825,fixed,30290175,3,0.70,0.3430,344,321,344,344,false,0.071651,49437
3826,fixed,30298094,3,0.70,0.3430,344,321,344,344,false,0.071651,48628
3827,fixed,30306013,3,0.70,0.3430,344,321,344,344,false,0.071651,49656
3828,fixed,30313932,3,0.70,0.3430,344,321,344,344,false,0.071651,49489
3829,fixed,30321851,3,0.70,0.3430,344,321,344,344,false,0.071651,48629
3830,fixed,30329770,3,0.70,0.3430,344,321,344,344,false,0.071651,48859
3831,fixed,30337689,3,0.70,0.3430,344,321,344,344,false,0.071651,49278
3832,fixed,30345608,3,0.70,0.3430,344,321,344,344,false,0.071651,49557
3833,fixed,30353527,3,0.70,0.3430,344,321,344,344,false,0.071651,48978
3834,fixed,30361446,3,0.70,0.3430,344,321,344,344,false,0.071651,48939
3835,fixed,30369365,3,0.70,0.3430,344,321,344,344,false,0.071651,49389
3836,fixed,30377284,3,0.70,0.3430,344,321,344,344,false,0.071651,49729
3837,fixed,30385203,3,0.70,0.3430,344,321,344,344,false,0.071651,49473
3838,fixed,30393122,3,0.70,0.3430,344,321,344,344,false,0.071651,49278
3839,fixed,30401041,3,0.70,0.3430,344,321,344,344,false,0.071651,49785
3840,fixed,30408960,3,0.70,0.3430,344,321,344,344,false,0.071651,49063
3841,fixed,30416879,3,0.70,0.3430,344,321,344,344,false,0.071651,49552
3842,fixed,30424798,3,0.70,0.3430,344,321,344,344,false,0.071651,49407
3843,fixed,30432717,3,0.70,0.3430,344,321,344,344,false,0.071651,49295
3844,fixed,30440636,3,0.70,0.3430,344,321,344,344,false,0.071651,49559
3845,fixed,30448555,3,0.70,0.3430,344,321,344,344,false,0.071651,49519
3846,fixed,30456474,3,0.70,0.3430,344,321,344,344,false,0.071651,49948
3847,fixed,30464393,3,0.70,0.3430,344,321,344,344,false,0.071651,49464
3848,fixed,30472312,3,0.70,0.3430,344,321,344,344,false,0.071651,49528
3849,fixed,30480231,3,0.70,0.3430,344,321,344,344,false,0.071651,48906
3850,fixed,30488150,3,0.70,0.3430,344,321,344,344,false,0.071651,48956
3851,fixed,30496069,3,0.70,0.3430,344,321,344,344,false,0.071651,49581
3852,fixed,30503988,3,0.70,0.3430,344,321,344,344,false,0.071651,49009
3853,fixed,30511907,3,0.70,0.3430,344,321,344,344,false,0.071651,49542
3854,fixed,30519826,3,0.70,0.3430,344,321,344,344,false,0.071651,49257
3855,fixed,30527745,3,0.70,0.3430,344,321,344,344,false,0.071651,49529
3856,fixed,30535664,3,0.70,0.3430,344,321,344,344,false,0.071651,49384
3857,fixed,30543583,3,0.70,0.3430,344,321,344,344,false,0.071651,49566
3858,fixed,30551502,3,0.70,0.3430,344,321,344,344,false,0.071651,49216
3859,fixed,30559421,3,0.70,0.3430,344,321,344,344,false,0.071651,49607
3860,fixed,30567340,3,0.70,0.3430,344,321,344,344,false,0.071651,49490
3861,fixed,30575259,3,0.70,0.3430,344,321,344,344,false,0.071651,49017
3862,fixed,30583178,3,0.70,0.3430,344,321,344,344,false,0.071651,49032
3863,fixed,30591097,3,0.70,0.3430,344,321,344,344,false,0.071651,49405
3864,fixed,30599016,3,0.70,0.3430,344,321,344,344,false,0.071651,49263
3865,fixed,30606935,3,0.70,0.3430,344,321,344,344,false,0.071651,48936
3866,fixed,30614854,3,0.70,0.3430,344,321,344,344,false,0.071651,49011
3867,fixed,30622773,3,0.70,0.3430,344,321,344,344,false,0.071651,49345
3868,fixed,30630692,3,0.70,0.3430,344,321,344,344,false,0.071651,50123
3869,fixed,30638611,3,0.70,0.3430,344,321,344,344,false,0.071651,48675
3870,fixed,30646530,3,0.70,0.3430,344,321,344,344,false,0.071651,49899
3871,fixed,30654449,3,0.70,0.3430,344,321,344,344,false,0.071651,49172
3872,fixed,30662368,3,0.70,0.3430,344,321,344,344,false,0.071651,49695
3873,fixed,30670287,3,0.70,0.3430,344,321,344,344,false,0.071651,49468
3874,fixed,30678206,3,0.70,0.3430,344,321,344,344,false,0.071651,49032
3875,fixed,30686125,3,0.70,0.3430,344,321,344,344,false,0.071651,48899
3876,fixed,30694044,3,0.70,0.3430,344,321,344,344,false,0.071651,49236
3877,fixed,30701963,3,0.70,0.3430,344,321,344,344,false,0.071651,51350
3878,fixed,30709882,3,0.70,0.3430,344,321,344,344,false,0.071651,49752
3879,fixed,30717801,3,0.70,0.3430,344,321,344,344,false,0.071651,48990
3880,fixed,30725720,3,0.70,0.3430,344,321,344,344,false,0.071651,50228
3881,fixed,30733639,3,0.70,0.3430,344,321,344,344,false,0.071651,49002
3882,fixed,30741558,3,0.70,0.3430,344,321,344,344,false,0.071651,49645
3883,fixed,30749477,3,0.70,0.3430,344,321,344,344,false,0.071651,50171
3884,fixed,30757396,3,0.70,0.3430,344,321,344,344,false,0.071651,49814
3885,fixed,30765315,3,0.70,0.3430,344,321,344,344,false,0.071651,49071
3886,fixed,30773234,3,0.70,0.3430,344,321,344,344,false,0.071651,49423
3887,fixed,30781153,3,0.70,0.3430,344,321,344,344,false,0.071651,49620
3888,fixed,30789072,3,0.70,0.3430,344,321,344,344,false,0.071651,49299
3889,fixed,30796991,3,0.70,0.3430,344,321,344,344,false,0.071651,49091
3890,fixed,30804910,3,0.70,0.3430,344,321,344,344,false,0.071651,49178
3891,fixed,30812829,3,0.70,0.3430,344,321,344,344,false,0.071651,48751
3892,fixed,30820748,3,0.70,0.3430,344,321,344,344,false,0.071651,49185
3893,fixed,30828667,3,0.70,0.3430,344,321,344,344,false,0.071651,48915
3894,fixed,30836586,3,0.70,0.3430,344,321,344,344,false,0.071651,49464
3895,fixed,30844505,3,0.70,0.3430,344,321,344,344,false,0.071651,49203
3896,fixed,30852424,3,0.70,0.3430,344,321,344,344,false,0.071651,49334
3897,fixed,30860343,3,0.70,0.3430,344,321,344,344,false,0.071651,95949
3898,fixed,30868262,3,0.70,0.3430,344,321,344,344,false,0.071651,49472
3899,fixed,30876181,3,0.70,0.3430,344,321,344,344,false,0.071651,49655
3900,fixed,30884100,3,0.70,0.3430,344,321,344,344,false,0.071651,49102
3901,fixed,30892019,3,0.70,0.3430,344,321,344,344,false,0.071651,49121
3902,fixed,30899938,3,0.70,0.3430,344,321,344,344,false,0.071651,49154
3903,fixed,30907857,3,0.70,0.3430,344,321,344,344,false,0.071651,49241
3904,fixed,30915776,3,0.70,0.3430,344,321,344,344,false,0.071651,49013
3905,fixed,30923695,3,0.70,0.3430,344,321,344,344,false,0.071651,49073
3906,fixed,30931614,3,0.70,0.3430,344,321,344,344,false,0.071651,49308
3907,fixed,30939533,3,0.70,0.3430,344,321,344,344,false,0.071651,48686
3908,fixed,30947452,3,0.70,0.3430,344,321,344,344,false,0.071651,49786
3909,fixed,30955371,3,0.70,0.3430,344,321,344,344,false,0.071651,49017
3910,fixed,30963290,3,0.70,0.3430,344,321,344,344,false,0.071651,49117
3911,fixed,30971209,3,0.70,0.3430,344,321,344,344,false,0.071651,49122
3912,fixed,30979128,3,0.70,0.3430,344,321,344,344,false,0.071651,48588
3913,fixed,30987047,3,0.70,0.3430,344,321,344,344,false,0.071651,49026
3914,fixed,30994966,3,0.70,0.3430,344,321,344,344,false,0.071651,49118
3915,fixed,31002885,3,0.70,0.3430,344,321,344,344,false,0.071651,48982
3916,fixed,31010804,3,0.70,0.3430,344,321,344,344,false,0.071651,50305
3917,fixed,31018723,3,0.70,0.3430,344,321,344,344,false,0.071651,49761
3918,fixed,31026642,3,0.70,0.3430,344,321,344,344,false,0.071651,49325
3919,fixed,31034561,3,0.70,0.3430,344,321,344,344,false,0.071651,49412
3920,fixed,31042480,3,0.70,0.3430,344,321,344,344,false,0.071651,49805
3921,fixed,31050399,3,0.70,0.3430,344,321,344,344,false,0.071651,48856
3922,fixed,31058318,3,0.70,0.3430,344,321,344,344,false,0.071651,49229
3923,fixed,31066237,3,0.70,0.3430,344,321,344,344,false,0.071651,49633
3924,fixed,31074156,3,0.70,0.3430,344,321,344,344,false,0.071651,48884
3925,fixed,31082075,3,0.70,0.3430,344,321,344,344,false,0.071651,49064
3926,fixed,31089994,3,0.70,0.3430,344,321,344,344,false,0.071651,49784
3927,fixed,31097913,3,0.70,0.3430,344,321,344,344,false,0.071651,49289
3928,fixed,31105832,3,0.70,0.3430,344,321,344,344,false,0.071651,49887
3929,fixed,31113751,3,0.70,0.3430,344,321,344,344,false,0.071651,49552
3930,fixed,31121670,3,0.70,0.3430,344,321,344,344,false,0.071651,49003
3931,fixed,31129589,3,0.70,0.3430,344,321,344,344,false,0.071651,49081
3932,fixed,31137508,3,0.70,0.3430,344,321,344,344,false,0.071651,49299
3933,fixed,31145427,3,0.70,0.3430,344,321,344,344,false,0.071651,49030
3934,fixed,31153346,3,0.70,0.3430,344,321,344,344,false,0.071651,49596
3935,fixed,31161265,3,0.70,0.3430,344,321,344,344,false,0.071651,49728
3936,fixed,31169184,3,0.70,0.3430,344,321,344,344,false,0.071651,49573
3937,fixed,31177103,3,0.70,0.3430,344,321,344,344,false,0.071651,49359
3938,fixed,31185022,3,0.70,0.3430,344,321,344,344,false,0.071651,48893
3939,fixed,31192941,3,0.70,0.3430,344,321,344,344,false,0.071651,49453
3940,fixed,31200860,3,0.70,0.3430,344,321,344,344,false,0.071651,49349
3941,fixed,31208779,3,0.70,0.3430,344,321,344,344,false,0.071651,49026
3942,fixed,31216698,3,0.70,0.3430,344,321,344,344,false,0.071651,48876
3943,fixed,31224617,3,0.70,0.3430,344,321,344,344,false,0.071651,49559
3944,fixed,31232536,3,0.70,0.3430,344,321,344,344,false,0.071651,49642
3945,fixed,31240455,3,0.70,0.3430,344,321,344,344,false,0.071651,48969
3946,fixed,31248374,3,0.70,0.3430,344,321,344,344,false,0.071651,48993
3947,fixed,31256293,3,0.70,0.3430,344,321,344,344,false,0.071651,49343
3948,fixed,31264212,3,0.70,0.3430,344,321,344,344,false,0.071651,50053
3949,fixed,31272131,3,0.70,0.3430,344,321,344,344,false,0.071651,49406
3950,fixed,31280050,3,0.70,0.3430,344,321,344,344,false,0.071651,49305
3951,fixed,31287969,3,0.70,0.3430,344,321,344,344,false,0.071651,49061
3952,fixed,31295888,3,0.70,0.3430,344,321,344,344,false,0.071651,48974
3953,fixed,31303807,3,0.70,0.3430,344,321,344,344,false,0.071651,49510
3954,fixed,31311726,3,0.70,0.3430,344,321,344,344,false,0.071651,48865
3955,fixed,31319645,3,0.70,0.3430,344,321,344,344,false,0.071651,49162
3956,fixed,31327564,3,0.70,0.3430,344,321,344,344,false,0.071651,49016
3957,fixed,31335483,3,0.70,0.3430,344,321,344,344,false,0.071651,50168
3958,fixed,31343402,3,0.70,0.3430,344,321,344,344,false,0.071651,49639
3959,fixed,31351321,3,0.70,0.3430,344,321,344,344,false,0.071651,49352
3960,fixed,31359240,3,0.70,0.3430,344,321,344,344,false,0.071651,49602
3961,fixed,31367159,3,0.70,0.3430,344,321,344,344,false,0.071651,48788
3962,fixed,31375078,3,0.70,0.3430,344,321,344,344,false,0.071651,49712
3963,fixed,31382997,3,0.70,0.3430,344,321,344,344,false,0.071651,49140
3964,fixed,31390916,3,0.70,0.3430,344,321,344,344,false,0.071651,49408
3965,fixed,31398835,3,0.70,0.3430,344,321,344,344,false,0.071651,49448
3966,fixed,31406754,3,0.70,0.3430,344,321,344,344,false,0.071651,48875
3967,fixed,31414673,3,0.70,0.3430,344,321,344,344,false,0.071651,49004
3968,fixed,31422592,3,0.70,0.3430,344,321,344,344,false,0.071651,48732
3969,fixed,31430511,3,0.70,0.3430,344,321,344,344,false,0.071651,49392
3970,fixed,31438430,3,0.70,0.3430,344,321,344,344,false,0.071651,49418
3971,fixed,31446349,3,0.70,0.3430,344,321,344,344,false,0.071651,48763
3972,fixed,31454268,3,0.70,0.3430,344,321,344,344,false,0.071651,48749
3973,fixed,31462187,3,0.70,0.3430,344,321,344,344,false,0.071651,48958
3974,fixed,31470106,3,0.70,0.3430,344,321,344,344,false,0.071651,49484
3975,fixed,31478025,3,0.70,0.3430,344,321,344,344,false,0.071651,48997
3976,fixed,31485944,3,0.70,0.3430,344,321,344,344,false,0.071651,49427
3977,fixed,31493863,3,0.70,0.3430,344,321,344,344,false,0.071651,49530
3978,fixed,31501782,3,0.70,0.3430,344,321,344,344,false,0.071651,49103
3979,fixed,31509701,3,0.70,0.3430,344,321,344,344,false,0.071651,49633
3980,fixed,31517620,3,0.70,0.3430,344,321,344,344,false,0.071651,49961
3981,fixed,31525539,3,0.70,0.3430,344,321,344,344,false,0.071651,49896
3982,fixed,31533458,3,0.70,0.3430,344,321,344,344,false,0.071651,48584
3983,fixed,31541377,3,0.70,0.3430,344,321,344,344,false,0.071651,48823
3984,fixed,31549296,3,0.70,0.3430,344,321,344,344,false,0.071651,49220
3985,fixed,31557215,3,0.70,0.3430,344,321,344,344,false,0.071651,49417
3986,fixed,31565134,3,0.70,0.3430,344,321,344,344,false,0.071651,49434
3987,fixed,31573053,3,0.70,0.3430,344,321,344,344,false,0.071651,49377
3988,fixed,31580972,3,0.70,0.3430,344,321,344,344,false,0.071651,48775
3989,fixed,31588891,3,0.70,0.3430,344,321,344,344,false,0.071651,49600
3990,fixed,31596810,3,0.70,0.3430,344,321,344,344,false,0.071651,49670
3991,fixed,31604729,3,0.70,0.3430,344,321,344,344,false,0.071651,48531
3992,fixed,31612648,3,0.70,0.3430,344,321,344,344,false,0.071651,49346
3993,fixed,31620567,3,0.70,0.3430,344,321,344,344,false,0.071651,49571
3994,fixed,31628486,3,0.70,0.3430,344,321,344,344,false,0.071651,94585
3995,fixed,31636405,3,0.70,0.3430,344,321,344,344,false,0.071651,49039
3996,fixed,31644324,3,0.70,0.3430,344,321,344,344,false,0.071651,49368
3997,fixed,31652243,3,0.70,0.3430,344,321,344,344,false,0.071651,49295
3998,fixed,31660162,3,0.70,0.3430,344,321,344,344,false,0.071651,49186
3999,fixed,31668081,3,0.70,0.3430,344,321,344,344,false,0.071651,49150
4000,fixed,31676000,3,0.90,0.7290,766,695,766,766,false,0.102158,10440
4001,fixed,31683919,3,0.90,0.7290,766,695,766,766,false,0.102158,10240
4002,fixed,31691838,3,0.90,0.7290,766,695,766,766,false,0.102158,10431
4003,fixed,31699757,3,0.90,0.7290,766,695,766,766,false,0.102158,10572
4004,fixed,31707676,3,0.90,0.7290,766,695,766,766,false,0.102158,10499
4005,fixed,31715595,3,0.90,0.7290,766,695,766,766,false,0.102158,10466
4006,fixed,31723514,3,0.90,0.7290,766,695,766,766,false,0.102158,10703
4007,fixed,31731433,3,0.90,0.7290,766,695,766,766,false,0.102158,10201
4008,fixed,31739352,3,0.90,0.7290,766,695,766,766,false,0.102158,10144
4009,fixed,31747271,3,0.90,0.7290,766,695,766,766,false,0.102158,10205
4010,fixed,31755190,3,0.90,0.7290,766,695,766,766,false,0.102158,10429
4011,fixed,31763109,3,0.90,0.7290,766,695,766,766,false,0.102158,10272
4012,fixed,31771028,3,0.90,0.7290,766,695,766,766,false,0.102158,10158
4013,fixed,31778947,3,0.90,0.7290,766,695,766,766,false,0.102158,10516
4014,fixed,31786866,3,0.90,0.7290,766,695,766,766,false,0.102158,10260
4015,fixed,31794785,3,0.90,0.7290,766,695,766,766,false,0.102158,10286
4016,fixed,31802704,3,0.90,0.7290,766,695,766,766,false,0.102158,10438
4017,fixed,31810623,3,0.90,0.7290,766,695,766,766,false,0.102158,10280
4018,fixed,31818542,3,0.90,0.7290,766,695,766,766,false,0.102158,10631
4019,fixed,31826461,3,0.90,0.7290,766,695,766,766,false,0.102158,10413
4020,fixed,31834380,3,0.90,0.7290,766,695,766,766,false,0.102158,10526
4021,fixed,31842299,3,0.90,0.7290,766,695,766,766,false,0.102158,10251
4022,fixed,31850218,3,0.90,0.7290,766,695,766,766,false,0.102158,10289
4023,fixed,31858137,3,0.90,0.7290,766,695,766,766,false,0.102158,10562
4024,fixed,31866056,3,0.90,0.7290,766,695,766,766,false,0.102158,10287
4025,fixed,31873975,3,0.90,0.7290,766,695,766,766,false,0.102158,10670
4026,fixed,31881894,3,0.90,0.7290,766,695,766,766,false,0.102158,10457
4027,fixed,31889813,3,0.90,0.7290,766,695,766,766,false,0.102158,10279
4028,fixed,31897732,3,0.90,0.7290,766,695,766,766,false,0.102158,10321
4029,fixed,31905651,3,0.90,0.7290,766,695,766,766,false,0.102158,10422
4030,fixed,31913570,3,0.90,0.7290,766,695,766,766,false,0.102158,10477
4031,fixed,31921489,3,0.90,0.7290,766,695,766,766,false,0.102158,10314
4032,fixed,31929408,3,0.90,0.7290,766,695,766,766,false,0.102158,10287
4033,fixed,31937327,3,0.90,0.7290,766,695,766,766,false,0.102158,10334
4034,fixed,31945246,3,0.90,0.7290,766,695,766,766,false,0.102158,10365
4035,fixed,31953165,3,0.90,0.7290,766,695,766,766,false,0.102158,10427
4036,fixed,31961084,3,0.90,0.7290,766,695,766,766,false,0.102158,10568
4037,fixed,31969003,3,0.90,0.7290,766,695,766,766,false,0.102158,10575
4038,fixed,31976922,3,0.90,0.7290,766,695,766,766,false,0.102158,10378
4039,fixed,31984841,3,0.90,0.7290,766,695,766,766,false,0.102158,10258
4040,fixed,31992760,3,0.90,0.7290,766,695,766,766,false,0.102158,10426
4041,fixed,32000679,3,0.90,0.7290,766,695,766,766,false,0.102158,10377
4042,fixed,32008598,3,0.90,0.7290,766,695,766,766,false,0.102158,10329
4043,fixed,32016517,3,0.90,0.7290,766,695,766,766,false,0.102158,10427
4044,fixed,32024436,3,0.90,0.7290,766,695,766,766,false,0.102158,10526
4045,fixed,32032355,3,0.90,0.7290,766,695,766,766,false,0.102158,10251
4046,fixed,32040274,3,0.90,0.7290,766,695,766,766,false,0.102158,10463
4047,fixed,32048193,3,0.90,0.7290,766,695,766,766,false,0.102158,10644
4048,fixed,32056112,3,0.90,0.7290,766,695,766,766,false,0.102158,10304
4049,fixed,32064031,3,0.90,0.7290,766,695,766,766,false,0.102158,10433
4050,fixed,32071950,3,0.90,0.7290,766,695,766,766,false,0.102158,10511
4051,fixed,32079869,3,0.90,0.7290,766,695,766,766,false,0.102158,10399
4052,fixed,32087788,3,0.90,0.7290,766,695,766,766,false,0.102158,10519
4053,fixed,32095707,3,0.90,0.7290,766,695,766,766,false,0.102158,10572
4054,fixed,32103626,3,0.90,0.7290,766,695,766,766,false,0.102158,10321
4055,fixed,32111545,3,0.90,0.7290,766,695,766,766,false,0.102158,10387
4056,fixed,32119464,3,0.90,0.7290,766,695,766,766,false,0.102158,10351
4057,fixed,32127383,3,0.90,0.7290,766,695,766,766,false,0.102158,10313
4058,fixed,32135302,3,0.90,0.7290,766,695,766,766,false,0.102158,10180
4059,fixed,32143221,3,0.90,0.7290,766,695,766,766,false,0.102158,10349
4060,fixed,32151140,3,0.90,0.7290,766,695,766,766,false,0.102158,10720
4061,fixed,32159059,3,0.90,0.7290,766,695,766,766,false,0.102158,10310
4062,fixed,32166978,3,0.90,0.7290,766,695,766,766,false,0.102158,10366
4063,fixed,32174897,3,0.90,0.7290,766,695,766,766,false,0.102158,10561
4064,fixed,32182816,3,0.90,0.7290,766,695,766,766,false,0.102158,10329
4065,fixed,32190735,3,0.90,0.7290,766,695,766,766,false,0.102158,10353
4066,fixed,32198654,3,0.90,0.7290,766,695,766,766,false,0.102158,10412
4067,fixed,32206573,3,0.90,0.7290,766,695,766,766,false,0.102158,10301
4068,fixed,32214492,3,0.90,0.7290,766,695,766,766,false,0.102158,10238
4069,fixed,32222411,3,0.90,0.7290,766,695,766,766,false,0.102158,10234
4070,fixed,32230330,3,0.90,0.7290,766,695,766,766,false,0.102158,10354
4071,fixed,32238249,3,0.90,0.7290,766,695,766,766,false,0.102158,10407
4072,fixed,32246168,3,0.90,0.7290,766,695,766,766,false,0.102158,10218
4073,fixed,32254087,3,0.90,0.7290,766,695,766,766,false,0.102158,10600
4074,fixed,32262006,3,0.90,0.7290,766,695,766,766,false,0.102158,10256
4075,fixed,32269925,3,0.90,0.7290,766,695,766,766,false,0.102158,10344
4076,fixed,32277844,3,0.90,0.7290,766,695,766,766,false,0.102158,10595
4077,fixed,32285763,3,0.90,0.7290,766,695,766,766,false,0.102158,10390
4078,fixed,32293682,3,0.90,0.7290,766,695,766,766,false,0.102158,10347
4079,fixed,32301601,3,0.90,0.7290,766,695,766,766,false,0.102158,10406
4080,fixed,32309520,3,0.90,0.7290,766,695,766,766,false,0.102158,10213
4081,fixed,32317439,3,0.90,0.7290,766,695,766,766,false,0.102158,10410
4082,fixed,32325358,3,0.90,0.7290,766,695,766,766,false,0.102158,10312
4083,fixed,32333277,3,0.90,0.7290,766,695,766,766,false,0.102158,10967
4084,fixed,32341196,3,0.90,0.7290,766,695,766,766,false,0.102158,10253
4085,fixed,32349115,3,0.90,0.7290,766,695,766,766,false,0.102158,10410
4086,fixed,32357034,3,0.90,0.7290,766,695,766,766,false,0.102158,10529
4087,fixed,32364953,3,0.90,0.7290,766,695,766,766,false,0.102158,10337
4088,fixed,32372872,3,0.90,0.7290,766,695,766,766,false,0.102158,10249
4089,fixed,32380791,3,0.90,0.7290,766,695,766,766,false,0.102158,10646
4090,fixed,32388710,3,0.90,0.7290,766,695,766,766,false,0.102158,10542
4091,fixed,32396629,3,0.90,0.7290,766,695,766,766,false,0.102158,10539
4092,fixed,32404548,3,0.90,0.7290,766,695,766,766,false,0.102158,10348
4093,fixed,32412467,3,0.90,0.7290,766,695,766,766,false,0.102158,10409
4094,fixed,32420386,3,0.90,0.7290,766,695,766,766,false,0.102158,10452
4095,fixed,32428305,3,0.90,0.7290,766,695,766,766,false,0.102158,10246
4096,fixed,32436224,3,0.90,0.7290,766,695,766,766,false,0.102158,10492
4097,fixed,32444143,3,0.90,0.7290,766,695,766,766,false,0.102158,10455
4098,fixed,32452062,3,0.90,0.7290,766,695,766,766,false,0.102158,10425
4099,fixed,32459981,3,0.90,0.7290,766,695,766,766,false,0.102158,10491
4100,fixed,32467900,3,0.90,0.7290,766,695,766,766,false,0.102158,10214
4101,fixed,32475819,3,0.90,0.7290,766,695,766,766,false,0.102158,10268
4102,fixed,32483738,3,0.90,0.7290,766,695,766,766,false,0.102158,10432
4103,fixed,32491657,3,0.90,0.7290,766,695,766,766,false,0.102158,10526
4104,fixed,32499576,3,0.90,0.7290,766,695,766,766,false,0.102158,10207
4105,fixed,32507495,3,0.90,0.7290,766,695,766,766,false,0.102158,10243
4106,fixed,32515414,3,0.90,0.7290,766,695,766,766,false,0.102158,10489
4107,fixed,32523333,3,0.90,0.7290,766,695,766,766,false,0.102158,10417
4108,fixed,32531252,3,0.90,0.7290,766,695,766,766,false,0.102158,10460
4109,fixed,32539171,3,0.90,0.7290,766,695,766,766,false,0.102158,10579
4110,fixed,32547090,3,0.90,0.7290,766,695,766,766,false,0.102158,10244
4111,fixed,32555009,3,0.90,0.7290,766,695,766,766,false,0.102158,10197
4112,fixed,32562928,3,0.90,0.7290,766,695,766,766,false,0.102158,10210
4113,fixed,32570847,3,0.90,0.7290,766,695,766,766,false,0.102158,10433
4114,fixed,32578766,3,0.90,0.7290,766,695,766,766,false,0.102158,10420
4115,fixed,32586685,3,0.90,0.7290,766,695,766,766,false,0.102158,10413
4116,fixed,32594604,3,0.90,0.7290,766,695,766,766,false,0.102158,10470
4117,fixed,32602523,3,0.90,0.7290,766,695,766,766,false,0.102158,10239
4118,fixed,32610442,3,0.90,0.7290,766,695,766,766,false,0.102158,10544
4119,fixed,32618361,3,0.90,0.7290,766,695,766,766,false,0.102158,10763
4120,fixed,32626280,3,0.90,0.7290,766,695,766,766,false,0.102158,10466
4121,fixed,32634199,3,0.90,0.7290,766,695,766,766,false,0.102158,10271
4122,fixed,32642118,3,0.90,0.7290,766,695,766,766,false,0.102158,10521
4123,fixed,32650037,3,0.90,0.7290,766,695,766,766,false,0.102158,10602
4124,fixed,32657956,3,0.90,0.7290,766,695,766,766,false,0.102158,10452
4125,fixed,32665875,3,0.90,0.7290,766,695,766,766,false,0.102158,10399
4126,fixed,32673794,3,0.90,0.7290,766,695,766,766,false,0.102158,10395
4127,fixed,32681713,3,0.90,0.7290,766,695,766,766,false,0.102158,10322
4128,fixed,32689632,3,0.90,0.7290,766,695,766,766,false,0.102158,10277
4129,fixed,32697551,3,0.90,0.7290,766,695,766,766,false,0.102158,10385
