trial_id,seed,prior_alpha,prior_beta,prior_name,pass_rate,warmup_count,true_size,estimated_size,ci_lower,ci_upper,ci_width,true_in_ci,relative_error,bias,posterior_alpha,posterior_beta
212,95028,2,1,"Beta(2,1)_current",0.01,50,10,10,7.00,13.00,6.00,true,0.000000,0.00,52.00,5270.00
213,102947,2,1,"Beta(2,1)_current",0.01,50,10,11,8.00,14.00,6.00,true,0.100000,1.00,52.00,4741.00
214,110866,2,1,"Beta(2,1)_current",0.01,50,10,12,9.00,16.00,7.00,true,0.200000,2.00,52.00,4108.00
215,118785,2,1,"Beta(2,1)_current",0.01,50,10,10,7.00,13.00,6.00,true,0.000000,0.00,52.00,5297.00
216,126704,2,1,"Beta(2,1)_current",0.01,50,10,10,8.00,13.00,5.00,true,0.000000,0.00,52.00,5000.00
217,134623,2,1,"Beta(2,1)_current",0.01,50,10,11,8.00,14.00,6.00,true,0.100000,1.00,52.00,4681.00
218,142542,2,1,"Beta(2,1)_current",0.01,50,10,8,6.00,11.00,5.00,true,0.200000,-2.00,52.00,6031.00
219,150461,2,1,"Beta(2,1)_current",0.01,50,10,9,7.00,12.00,5.00,true,0.100000,-1.00,52.00,5436.00
220,158380,2,1,"Beta(2,1)_current",0.01,50,10,11,8.00,14.00,6.00,true,0.100000,1.00,52.00,4618.00
221,166299,2,1,"Beta(2,1)_current",0.01,50,10,11,8.00,14.00,6.00,true,0.100000,1.00,52.00,4608.00
222,174218,2,1,"Beta(2,1)_current",0.01,50,10,10,7.00,13.00,6.00,true,0.000000,0.00,52.00,5258.00
223,182137,2,1,"Beta(2,1)_current",0.01,50,10,11,8.00,14.00,6.00,true,0.100000,1.00,52.00,4643.00
224,190056,2,1,"Beta(2,1)_current",0.01,50,10,13,10.00,17.00,7.00,true,0.300000,3.00,52.00,3933.00
225,197975,2,1,"Beta(2,1)_current",0.01,50,10,13,10.00,17.00,7.00,true,0.300000,3.00,52.00,3912.00
226,205894,2,1,"Beta(2,1)_current",0.01,50,10,13,10.00,17.00,7.00,true,0.300000,3.00,52.00,3764.00
227,213813,2,1,"Beta(2,1)_current",0.01,50,10,10,8.00,13.00,5.00,true,0.000000,0.00,52.00,5031.00
228,221732,2,1,"Beta(2,1)_current",0.01,50,10,10,8.00,14.00,6.00,true,0.000000,0.00,52.00,4857.00
229,229651,2,1,"Beta(2,1)_current",0.01,50,10,11,9.00,15.00,6.00,true,0.100000,1.00,52.00,4475.00
230,237570,2,1,"Beta(2,1)_current",0.01,50,10,11,8.00,14.00,6.00,true,0.100000,1.00,52.00,4605.00
231,245489,2,1,"Beta(2,1)_current",0.01,50,10,12,9.00,15.00,6.00,true,0.200000,2.00,52.00,4383.00
232,253408,2,1,"Beta(2,1)_current",0.01,50,10,12,9.00,16.00,7.00,true,0.200000,2.00,52.00,4174.00
233,261327,2,1,"Beta(2,1)_current",0.01,50,10,12,9.00,15.00,6.00,true,0.200000,2.00,52.00,4364.00
234,269246,2,1,"Beta(2,1)_current",0.01,50,10,10,8.00,13.00,5.00,true,0.000000,0.00,52.00,4976.00
235,277165,2,1,"Beta(2,1)_current",0.01,50,10,11,9.00,15.00,6.00,true,0.100000,1.00,52.00,4457.00
236,285084,2,1,"Beta(2,1)_current",0.01,50,10,9,7.00,12.00,5.00,true,0.100000,-1.00,52.00,5409.00
237,293003,2,1,"Beta(2,1)_current",0.01,50,10,11,8.00,14.00,6.00,true,0.100000,1.00,52.00,4795.00
238,300922,2,1,"Beta(2,1)_current",0.01,50,10,8,6.00,11.00,5.00,true,0.200000,-2.00,52.00,6244.00
239,308841,2,1,"Beta(2,1)_current",0.01,50,10,12,9.00,15.00,6.00,true,0.200000,2.00,52.00,4279.00
240,316760,2,1,"Beta(2,1)_current",0.01,50,10,11,8.00,14.00,6.00,true,0.100000,1.00,52.00,4771.00
241,324679,2,1,"Beta(2,1)_current",0.01,50,10,8,6.00,11.00,5.00,true,0.200000,-2.00,52.00,6353.00
242,332598,2,1,"Beta(2,1)_current",0.01,50,10,10,7.00,13.00,6.00,true,0.000000,0.00,52.00,5171.00
243,340517,2,1,"Beta(2,1)_current",0.01,50,10,11,8.00,14.00,6.00,true,0.100000,1.00,52.00,4793.00
244,348436,2,1,"Beta(2,1)_current",0.01,50,10,8,6.00,11.00,5.00,true,0.200000,-2.00,52.00,6067.00
245,356355,2,1,"Beta(2,1)_current",0.01,50,10,11,8.00,14.00,6.00,true,0.100000,1.00,52.00,4716.00
246,364274,2,1,"Beta(2,1)_current",0.01,50,10,10,8.00,13.00,5.00,true,0.000000,0.00,52.00,4939.00
247,372193,2,1,"Beta(2,1)_current",0.01,50,10,9,7.00,12.00,5.00,true,0.100000,-1.00,52.00,5636.00
248,380112,2,1,"Beta(2,1)_current",0.01,50,10,12,9.00,15.00,6.00,true,0.200000,2.00,52.00,4250.00
249,388031,2,1,"Beta(2,1)_current",0.01,50,10,11,9.00,15.00,6.00,true,0.100000,1.00,52.00,4424.00
250,395950,2,1,"Beta(2,1)_current",0.01,50,10,12,9.00,16.00,7.00,true,0.200000,2.00,52.00,4055.00
251,403869,2,1,"Beta(2,1)_current",0.01,50,10,9,7.00,12.00,5.00,true,0.100000,-1.00,52.00,5585.00
252,411788,2,1,"Beta(2,1)_current",0.01,50,10,11,8.00,14.00,6.00,true,0.100000,1.00,52.00,4677.00
253,419707,2,1,"Beta(2,1)_current",0.01,50,10,11,9.00,15.00,6.00,true,0.100000,1.00,52.00,4448.00
254,427626,2,1,"Beta(2,1)_current",0.01,50,10,8,6.00,11.00,5.00,true,0.200000,-2.00,52.00,6079.00
255,435545,2,1,"Beta(2,1)_current",0.01,50,10,12,9.00,16.00,7.00,true,0.200000,2.00,52.00,4096.00
256,443464,2,1,"Beta(2,1)_current",0.01,50,10,10,7.00,13.00,6.00,true,0.000000,0.00,52.00,5130.00
257,451383,2,1,"Beta(2,1)_current",0.01,50,10,11,8.00,14.00,6.00,true,0.100000,1.00,52.00,4690.00
258,459302,2,1,"Beta(2,1)_current",0.01,50,10,10,7.00,13.00,6.00,true,0.000000,0.00,52.00,5050.00
259,467221,2,1,"Beta(2,1)_current",0.01,50,10,13,10.00,17.00,7.00,true,0.300000,3.00,52.00,3789.00
260,475140,2,1,"Beta(2,1)_current",0.01,50,10,11,8.00,14.00,6.00,true,0.100000,1.00,52.00,4689.00
261,483059,2,1,"Beta(2,1)_current",0.01,50,10,9,7.00,12.00,5.00,true,0.100000,-1.00,52.00,5371.00
262,490978,2,1,"Beta(2,1)_current",0.01,50,10,8,6.00,11.00,5.00,true,0.200000,-2.00,52.00,6238.00
263,498897,2,1,"Beta(2,1)_current",0.01,50,10,9,7.00,12.00,5.00,true,0.100000,-1.00,52.00,5639.00
264,506816,2,1,"Beta(2,1)_current",0.01,50,10,10,7.00,13.00,6.00,true,0.000000,0.00,52.00,5188.00
265,514735,2,1,"Beta(2,1)_current",0.01,50,10,10,7.00,13.00,6.00,true,0.000000,0.00,52.00,5180.00
266,522654,2,1,"Beta(2,1)_current",0.01,50,10,10,7.00,13.00,6.00,true,0.000000,0.00,52.00,5243.00
267,530573,2,1,"Beta(2,1)_current",0.01,50,10,9,7.00,12.00,5.00,true,0.100000,-1.00,52.00,5320.00
268,538492,2,1,"Beta(2,1)_current",0.01,50,10,8,6.00,11.00,5.00,true,0.200000,-2.00,52.00,6158.00
269,546411,2,1,"Beta(2,1)_current",0.01,50,10,10,7.00,13.00,6.00,true,0.000000,0.00,52.00,5221.00
270,554330,2,1,"Beta(2,1)_current",0.01,50,10,9,7.00,12.00,5.00,true,0.100000,-1.00,52.00,5542.00
271,562249,2,1,"Beta(2,1)_current",0.01,50,10,12,9.00,16.00,7.00,true,0.200000,2.00,52.00,4064.00
272,570168,2,1,"Beta(2,1)_current",0.01,50,10,9,7.00,12.00,5.00,true,0.100000,-1.00,52.00,5480.00
273,578087,2,1,"Beta(2,1)_current",0.01,50,10,9,7.00,12.00,5.00,true,0.100000,-1.00,52.00,5631.00
274,586006,2,1,"Beta(2,1)_current",0.01,50,10,12,9.00,15.00,6.00,true,0.200000,2.00,52.00,4258.00
275,593925,2,1,"Beta(2,1)_current",0.01,50,10,12,9.00,15.00,6.00,true,0.200000,2.00,52.00,4380.00
276,601844,2,1,"Beta(2,1)_current",0.01,50,10,9,7.00,12.00,5.00,true,0.100000,-1.00,52.00,5404.00
277,609763,2,1,"Beta(2,1)_current",0.01,50,10,11,8.00,14.00,6.00,true,0.100000,1.00,52.00,4605.00
278,617682,2,1,"Beta(2,1)_current",0.01,50,10,10,8.00,13.00,5.00,true,0.000000,0.00,52.00,4900.00
279,625601,2,1,"Beta(2,1)_current",0.01,50,10,14,11.00,18.00,7.00,false,0.400000,4.00,52.00,3601.00
280,633520,2,1,"Beta(2,1)_current",0.01,50,10,10,7.00,13.00,6.00,true,0.000000,0.00,52.00,5048.00
281,641439,2,1,"Beta(2,1)_current",0.01,50,10,10,7.00,13.00,6.00,true,0.000000,0.00,52.00,5219.00
282,649358,2,1,"Beta(2,1)_current",0.01,50,10,9,7.00,12.00,5.00,true,0.100000,-1.00,52.00,5760.00
283,657277,2,1,"Beta(2,1)_current",0.01,50,10,10,7.00,13.00,6.00,true,0.000000,0.00,52.00,5130.00
284,665196,2,1,"Beta(2,1)_current",0.01,50,10,10,8.00,13.00,5.00,true,0.000000,0.00,52.00,5018.00
285,673115,2,1,"Beta(2,1)_current",0.01,50,10,11,8.00,14.00,6.00,true,0.100000,1.00,52.00,4796.00
286,681034,2,1,"Beta(2,1)_current",0.01,50,10,15,12.00,19.00,7.00,false,0.500000,5.00,52.00,3347.00
287,688953,2,1,"Beta(2,1)_current",0.01,50,10,11,9.00,15.00,6.00,true,0.100000,1.00,52.00,4440.00
288,696872,2,1,"Beta(2,1)_current",0.01,50,10,16,12.00,20.00,8.00,false,0.600000,6.00,52.00,3225.00
289,704791,2,1,"Beta(2,1)_current",0.01,50,10,11,8.00,14.00,6.00,true,0.100000,1.00,52.00,4675.00
290,712710,2,1,"Beta(2,1)_current",0.01,50,10,9,7.00,12.00,5.00,true,0.100000,-1.00,52.00,5466.00
291,720629,2,1,"Beta(2,1)_current",0.01,50,10,10,8.00,14.00,6.00,true,0.000000,0.00,52.00,4855.00
292,728548,2,1,"Beta(2,1)_current",0.01,50,10,14,10.00,18.00,8.00,true,0.400000,4.00,52.00,3716.00
293,736467,2,1,"Beta(2,1)_current",0.01,50,10,10,7.00,13.00,6.00,true,0.000000,0.00,52.00,5170.00
294,744386,2,1,"Beta(2,1)_current",0.01,50,10,11,8.00,14.00,6.00,true,0.100000,1.00,52.00,4736.00
295,752305,2,1,"Beta(2,1)_current",0.01,50,10,11,8.00,14.00,6.00,true,0.100000,1.00,52.00,4760.00
296,760224,2,1,"Beta(2,1)_current",0.01,50,10,12,9.00,15.00,6.00,true,0.200000,2.00,52.00,4353.00
297,768143,2,1,"Beta(2,1)_current",0.01,50,10,12,9.00,16.00,7.00,true,0.200000,2.00,52.00,4096.00
298,776062,2,1,"Beta(2,1)_current",0.01,50,10,9,7.00,12.00,5.00,true,0.100000,-1.00,52.00,5371.00
299,783981,2,1,"Beta(2,1)_current",0.01,50,10,11,8.00,14.00,6.00,true,0.100000,1.00,52.00,4683.00
300,0,2,1,"Beta(2,1)_current",0.01,100,10,11,9.00,13.00,4.00,true,0.100000,1.00,102.00,9248.00
301,7919,2,1,"Beta(2,1)_current",0.01,100,10,10,8.00,12.00,4.00,true,0.000000,0.00,102.00,10408.00
302,15838,2,1,"Beta(2,1)_current",0.01,100,10,10,8.00,12.00,4.00,true,0.000000,0.00,102.00,10136.00
303,23757,2,1,"Beta(2,1)_current",0.01,100,10,9,8.00,12.00,4.00,true,0.100000,-1.00,102.00,10581.00
304,31676,2,1,"Beta(2,1)_current",0.01,100,10,9,8.00,12.00,4.00,true,0.100000,-1.00,102.00,10558.00
305,39595,2,1,"Beta(2,1)_current",0.01,100,10,10,8.00,12.00,4.00,true,0.000000,0.00,102.00,10080.00
306,47514,2,1,"Beta(2,1)_current",0.01,100,10,10,8.00,12.00,4.00,true,0.000000,0.00,102.00,9881.00
307,55433,2,1,"Beta(2,1)_current",0.01,100,10,8,7.00,10.00,3.00,true,0.200000,-2.00,102.00,11865.00
308,63352,2,1,"Beta(2,1)_current",0.01,100,10,9,7.00,11.00,4.00,true,0.100000,-1.00,102.00,11227.00
309,71271,2,1,"Beta(2,1)_current",0.01,100,10,9,7.00,11.00,4.00,true,0.100000,-1.00,102.00,11047.00
310,79190,2,1,"Beta(2,1)_current",0.01,100,10,10,8.00,12.00,4.00,true,0.000000,0.00,102.00,9858.00
311,87109,2,1,"Beta(2,1)_current",0.01,100,10,10,8.00,13.00,5.00,true,0.000000,0.00,102.00,9668.00
312,95028,2,1,"Beta(2,1)_current",0.01,100,10,10,8.00,12.00,4.00,true,0.000000,0.00,102.00,9877.00
313,102947,2,1,"Beta(2,1)_current",0.01,100,10,11,9.00,14.00,5.00,true,0.100000,1.00,102.00,9039.00
314,110866,2,1,"Beta(2,1)_current",0.01,100,10,12,9.00,14.00,5.00,true,0.200000,2.00,102.00,8543.00
315,118785,2,1,"Beta(2,1)_current",0.01,100,10,9,7.00,11.00,4.00,true,0.100000,-1.00,102.00,10950.00
316,126704,2,1,"Beta(2,1)_current",0.01,100,10,9,7.00,11.00,4.00,true,0.100000,-1.00,102.00,10724.00
317,134623,2,1,"Beta(2,1)_current",0.01,100,10,11,8.00,13.00,5.00,true,0.100000,1.00,102.00,9516.00
318,142542,2,1,"Beta(2,1)_current",0.01,100,10,9,7.00,11.00,4.00,true,0.100000,-1.00,102.00,11334.00
319,150461,2,1,"Beta(2,1)_current",0.01,100,10,10,8.00,12.00,4.00,true,0.000000,0.00,102.00,10428.00
320,158380,2,1,"Beta(2,1)_current",0.01,100,10,11,9.00,13.00,4.00,true,0.100000,1.00,102.00,9248.00
321,166299,2,1,"Beta(2,1)_current",0.01,100,10,12,10.00,15.00,5.00,true,0.200000,2.00,102.00,8353.00
322,174218,2,1,"Beta(2,1)_current",0.01,100,10,10,8.00,12.00,4.00,true,0.000000,0.00,102.00,10376.00
323,182137,2,1,"Beta(2,1)_current",0.01,100,10,10,8.00,13.00,5.00,true,0.000000,0.00,102.00,9748.00
324,190056,2,1,"Beta(2,1)_current",0.01,100,10,11,9.00,13.00,4.00,true,0.100000,1.00,102.00,9226.00
325,197975,2,1,"Beta(2,1)_current",0.01,100,10,11,8.00,13.00,5.00,true,0.100000,1.00,102.00,9515.00
326,205894,2,1,"Beta(2,1)_current",0.01,100,10,10,8.00,13.00,5.00,true,0.000000,0.00,102.00,9548.00
327,213813,2,1,"Beta(2,1)_current",0.01,100,10,11,9.00,14.00,5.00,true,0.100000,1.00,102.00,9046.00
328,221732,2,1,"Beta(2,1)_current",0.01,100,10,10,8.00,13.00,5.00,true,0.000000,0.00,102.00,9647.00
329,229651,2,1,"Beta(2,1)_current",0.01,100,10,11,9.00,13.00,4.00,true,0.100000,1.00,102.00,9363.00
330,237570,2,1,"Beta(2,1)_current",0.01,100,10,12,9.00,14.00,5.00,true,0.200000,2.00,102.00,8554.00
331,245489,2,1,"Beta(2,1)_current",0.01,100,10,10,8.00,12.00,4.00,true,0.000000,0.00,102.00,10259.00
332,253408,2,1,"Beta(2,1)_current",0.01,100,10,10,8.00,12.00,4.00,true,0.000000,0.00,102.00,9938.00
333,261327,2,1,"Beta(2,1)_current",0.01,100,10,10,8.00,12.00,4.00,true,0.000000,0.00,102.00,10056.00
334,269246,2,1,"Beta(2,1)_current",0.01,100,10,11,9.00,14.00,5.00,true,0.100000,1.00,102.00,8990.00
335,277165,2,1,"Beta(2,1)_current",0.01,100,10,10,8.00,13.00,5.00,true,0.000000,0.00,102.00,9656.00
336,285084,2,1,"Beta(2,1)_current",0.01,100,10,10,8.00,12.00,4.00,true,0.000000,0.00,102.00,10480.00
337,293003,2,1,"Beta(2,1)_current",0.01,100,10,11,9.00,13.00,4.00,true,0.100000,1.00,102.00,9415.00
338,300922,2,1,"Beta(2,1)_current",0.01,100,10,10,8.00,13.00,5.00,true,0.000000,0.00,102.00,9705.00
339,308841,2,1,"Beta(2,1)_current",0.01,100,10,12,9.00,14.00,5.00,true,0.200000,2.00,102.00,8579.00
340,316760,2,1,"Beta(2,1)_current",0.01,100,10,12,9.00,14.00,5.00,true,0.200000,2.00,102.00,8681.00
341,324679,2,1,"Beta(2,1)_current",0.01,100,10,9,7.00,11.00,4.00,true,0.100000,-1.00,102.00,11153.00
342,332598,2,1,"Beta(2,1)_current",0.01,100,10,9,7.00,11.00,4.00,true,0.100000,-1.00,102.00,11125.00
343,340517,2,1,"Beta(2,1)_current",0.01,100,10,10,8.00,12.00,4.00,true,0.000000,0.00,102.00,9998.00
344,348436,2,1,"Beta(2,1)_current",0.01,100,10,9,7.00,11.00,4.00,true,0.100000,-1.00,102.00,10867.00
345,356355,2,1,"Beta(2,1)_current",0.01,100,10,10,8.00,12.00,4.00,true,0.000000,0.00,102.00,9902.00
346,364274,2,1,"Beta(2,1)_current",0.01,100,10,11,8.00,13.00,5.00,true,0.100000,1.00,102.00,9461.00
347,372193,2,1,"Beta(2,1)_current",0.01,100,10,10,8.00,12.00,4.00,true,0.000000,0.00,102.00,10243.00
348,380112,2,1,"Beta(2,1)_current",0.01,100,10,11,9.00,14.00,5.00,true,0.100000,1.00,102.00,9035.00
349,388031,2,1,"Beta(2,1)_current",0.01,100,10,10,8.00,12.00,4.00,true,0.000000,0.00,102.00,10489.00
350,395950,2,1,"Beta(2,1)_current",0.01,100,10,12,10.00,15.00,5.00,true,0.200000,2.00,102.00,8274.00
351,403869,2,1,"Beta(2,1)_current",0.01,100,10,10,8.00,13.00,5.00,true,0.000000,0.00,102.00,9538.00
352,411788,2,1,"Beta(2,1)_current",0.01,100,10,10,8.00,13.00,5.00,true,0.000000,0.00,102.00,9641.00
353,419707,2,1,"Beta(2,1)_current",0.01,100,10,10,8.00,12.00,4.00,true,0.000000,0.00,102.00,9870.00
354,427626,2,1,"Beta(2,1)_current",0.01,100,10,9,7.00,11.00,4.00,true,0.100000,-1.00,102.00,11154.00
355,435545,2,1,"Beta(2,1)_current",0.01,100,10,11,9.00,14.00,5.00,true,0.100000,1.00,102.00,8900.00
356,443464,2,1,"Beta(2,1)_current",0.01,100,10,9,7.00,11.00,4.00,true,0.100000,-1.00,102.00,10799.00
357,451383,2,1,"Beta(2,1)_current",0.01,100,10,9,7.00,11.00,4.00,true,0.100000,-1.00,102.00,10851.00
358,459302,2,1,"Beta(2,1)_current",0.01,100,10,10,8.00,12.00,4.00,true,0.000000,0.00,102.00,10217.00
359,467221,2,1,"Beta(2,1)_current",0.01,100,10,12,10.00,15.00,5.00,true,0.200000,2.00,102.00,7987.00
360,475140,2,1,"Beta(2,1)_current",0.01,100,10,10,8.00,12.00,4.00,true,0.000000,0.00,102.00,10144.00
361,483059,2,1,"Beta(2,1)_current",0.01,100,10,10,8.00,13.00,5.00,true,0.000000,0.00,102.00,9710.00
362,490978,2,1,"Beta(2,1)_current",0.01,100,10,9,7.00,11.00,4.00,true,0.100000,-1.00,102.00,11188.00
363,498897,2,1,"Beta(2,1)_current",0.01,100,10,9,7.00,11.00,4.00,true,0.100000,-1.00,102.00,10761.00
364,506816,2,1,"Beta(2,1)_current",0.01,100,10,10,8.00,13.00,5.00,true,0.000000,0.00,102.00,9816.00
365,514735,2,1,"Beta(2,1)_current",0.01,100,10,11,9.00,13.00,4.00,true,0.100000,1.00,102.00,9146.00
366,522654,2,1,"Beta(2,1)_current",0.01,100,10,11,9.00,13.00,4.00,true,0.100000,1.00,102.00,9118.00
367,530573,2,1,"Beta(2,1)_current",0.01,100,10,10,8.00,13.00,5.00,true,0.000000,0.00,102.00,9643.00
368,538492,2,1,"Beta(2,1)_current",0.01,100,10,9,7.00,11.00,4.00,true,0.100000,-1.00,102.00,11439.00
369,546411,2,1,"Beta(2,1)_current",0.01,100,10,10,8.00,12.00,4.00,true,0.000000,0.00,102.00,10248.00
370,554330,2,1,"Beta(2,1)_current",0.01,100,10,10,8.00,12.00,4.00,true,0.000000,0.00,102.00,10043.00
371,562249,2,1,"Beta(2,1)_current",0.01,100,10,11,9.00,14.00,5.00,true,0.100000,1.00,102.00,8887.00
372,570168,2,1,"Beta(2,1)_current",0.01,100,10,9,7.00,11.00,4.00,true,0.100000,-1.00,102.00,10855.00
373,578087,2,1,"Beta(2,1)_current",0.01,100,10,10,8.00,12.00,4.00,true,0.000000,0.00,102.00,9827.00
374,586006,2,1,"Beta(2,1)_current",0.01,100,10,10,8.00,12.00,4.00,true,0.000000,0.00,102.00,9852.00
375,593925,2,1,"Beta(2,1)_current",0.01,100,10,11,9.00,13.00,4.00,true,0.100000,1.00,102.00,9389.00
376,601844,2,1,"Beta(2,1)_current",0.01,100,10,9,7.00,11.00,4.00,true,0.100000,-1.00,102.00,10984.00
377,609763,2,1,"Beta(2,1)_current",0.01,100,10,10,8.00,13.00,5.00,true,0.000000,0.00,102.00,9780.00
378,617682,2,1,"Beta(2,1)_current",0.01,100,10,9,7.00,11.00,4.00,true,0.100000,-1.00,102.00,10968.00
379,625601,2,1,"Beta(2,1)_current",0.01,100,10,10,8.00,13.00,5.00,true,0.000000,0.00,102.00,9713.00
380,633520,2,1,"Beta(2,1)_current",0.01,100,10,10,8.00,12.00,4.00,true,0.000000,0.00,102.00,10095.00
381,641439,2,1,"Beta(2,1)_current",0.01,100,10,10,8.00,12.00,4.00,true,0.000000,0.00,102.00,9876.00
382,649358,2,1,"Beta(2,1)_current",0.01,100,10,8,7.00,10.00,3.00,true,0.200000,-2.00,102.00,12031.00
383,657277,2,1,"Beta(2,1)_current",0.01,100,10,9,7.00,11.00,4.00,true,0.100000,-1.00,101.00,11499.00
384,665196,2,1,"Beta(2,1)_current",0.01,100,10,11,9.00,14.00,5.00,true,0.100000,1.00,102.00,8874.00
385,673115,2,1,"Beta(2,1)_current",0.01,100,10,9,7.00,11.00,4.00,true,0.100000,-1.00,102.00,11528.00
386,681034,2,1,"Beta(2,1)_current",0.01,100,10,11,9.00,13.00,4.00,true,0.100000,1.00,102.00,9342.00
387,688953,2,1,"Beta(2,1)_current",0.01,100,10,11,9.00,14.00,5.00,true,0.100000,1.00,102.00,9026.00
388,696872,2,1,"Beta(2,1)_current",0.01,100,10,13,10.00,15.00,5.00,true,0.300000,3.00,102.00,7865.00
389,704791,2,1,"Beta(2,1)_current",0.01,100,10,11,9.00,13.00,4.00,true,0.100000,1.00,102.00,9130.00
390,712710,2,1,"Beta(2,1)_current",0.01,100,10,9,7.00,11.00,4.00,true,0.100000,-1.00,102.00,11366.00
391,720629,2,1,"Beta(2,1)_current",0.01,100,10,9,7.00,11.00,4.00,true,0.100000,-1.00,102.00,10833.00
392,728548,2,1,"Beta(2,1)_current",0.01,100,10,12,10.00,15.00,5.00,true,0.200000,2.00,102.00,8222.00
393,736467,2,1,"Beta(2,1)_current",0.01,100,10,10,8.00,12.00,4.00,true,0.000000,0.00,102.00,10124.00
394,744386,2,1,"Beta(2,1)_current",0.01,100,10,10,8.00,12.00,4.00,true,0.000000,0.00,102.00,10154.00
395,752305,2,1,"Beta(2,1)_current",0.01,100,10,9,7.00,11.00,4.00,true,0.100000,-1.00,102.00,10891.00
396,760224,2,1,"Beta(2,1)_current",0.01,100,10,12,9.00,14.00,5.00,true,0.200000,2.00,102.00,8603.00
397,768143,2,1,"Beta(2,1)_current",0.01,100,10,11,9.00,13.00,4.00,true,0.100000,1.00,102.00,9095.00
398,776062,2,1,"Beta(2,1)_current",0.01,100,10,10,8.00,12.00,4.00,true,0.000000,0.00,102.00,10426.00
399,783981,2,1,"Beta(2,1)_current",0.01,100,10,10,8.00,12.00,4.00,true,0.000000,0.00,102.00,10098.00
400,0,2,1,"Beta(2,1)_current",0.01,200,10,12,10.00,13.00,3.00,true,0.200000,2.00,202.00,17181.00
401,7919,2,1,"Beta(2,1)_current",0.01,200,10,10,8.00,12.00,4.00,true,0.000000,0.00,202.00,20061.00
402,15838,2,1,"Beta(2,1)_current",0.01,200,10,9,8.00,11.00,3.00,true,0.100000,-1.00,202.00,21576.00
403,23757,2,1,"Beta(2,1)_current",0.01,200,10,9,8.00,11.00,3.00,true,0.100000,-1.00,202.00,21390.00
404,31676,2,1,"Beta(2,1)_current",0.01,200,10,10,8.00,12.00,4.00,true,0.000000,0.00,202.00,20072.00
405,39595,2,1,"Beta(2,1)_current",0.01,200,10,11,9.00,12.00,3.00,true,0.100000,1.00,202.00,18729.00
406,47514,2,1,"Beta(2,1)_current",0.01,200,10,10,9.00,12.00,3.00,true,0.000000,0.00,202.00,19142.00
407,55433,2,1,"Beta(2,1)_current",0.01,200,10,9,7.00,10.00,3.00,true,0.100000,-1.00,202.00,22666.00
408,63352,2,1,"Beta(2,1)_current",0.01,200,10,10,8.00,11.00,3.00,true,0.000000,0.00,202.00,20634.00
409,71271,2,1,"Beta(2,1)_current",0.01,200,10,9,8.00,11.00,3.00,true,0.100000,-1.00,202.00,21462.00
410,79190,2,1,"Beta(2,1)_current",0.01,200,10,10,8.00,11.00,3.00,true,0.000000,0.00,202.00,20522.00
411,87109,2,1,"Beta(2,1)_current",0.01,200,10,10,8.00,11.00,3.00,true,0.000000,0.00,202.00,20565.00
412,95028,2,1,"Beta(2,1)_current",0.01,200,10,10,8.00,12.00,4.00,true,0.000000,0.00,202.00,20213.00
413,102947,2,1,"Beta(2,1)_current",0.01,200,10,11,9.00,13.00,4.00,true,0.100000,1.00,202.00,17949.00
414,110866,2,1,"Beta(2,1)_current",0.01,200,10,11,9.00,12.00,3.00,true,0.100000,1.00,202.00,18722.00
415,118785,2,1,"Beta(2,1)_current",0.01,200,10,10,8.00,11.00,3.00,true,0.000000,0.00,202.00,20390.00
416,126704,2,1,"Beta(2,1)_current",0.01,200,10,10,8.00,11.00,3.00,true,0.000000,0.00,202.00,20439.00
417,134623,2,1,"Beta(2,1)_current",0.01,200,10,11,9.00,13.00,4.00,true,0.100000,1.00,202.00,18425.00
418,142542,2,1,"Beta(2,1)_current",0.01,200,10,10,8.00,11.00,3.00,true,0.000000,0.00,202.00,20331.00
419,150461,2,1,"Beta(2,1)_current",0.01,200,10,11,9.00,13.00,4.00,true,0.100000,1.00,202.00,18399.00
420,158380,2,1,"Beta(2,1)_current",0.01,200,10,11,10.00,13.00,3.00,true,0.100000,1.00,202.00,17544.00
421,166299,2,1,"Beta(2,1)_current",0.01,200,10,12,10.00,14.00,4.00,true,0.200000,2.00,202.00,16936.00
422,174218,2,1,"Beta(2,1)_current",0.01,200,10,10,8.00,12.00,4.00,true,0.000000,0.00,202.00,19945.00
423,182137,2,1,"Beta(2,1)_current",0.01,200,10,10,8.00,11.00,3.00,true,0.000000,0.00,202.00,20703.00
424,190056,2,1,"Beta(2,1)_current",0.01,200,10,10,9.00,12.00,3.00,true,0.000000,0.00,202.00,19313.00
425,197975,2,1,"Beta(2,1)_current",0.01,200,10,10,8.00,11.00,3.00,true,0.000000,0.00,202.00,20884.00
426,205894,2,1,"Beta(2,1)_current",0.01,200,10,10,9.00,12.00,3.00,true,0.000000,0.00,202.00,19166.00
427,213813,2,1,"Beta(2,1)_current",0.01,200,10,11,9.00,13.00,4.00,true,0.100000,1.00,202.00,18466.00
428,221732,2,1,"Beta(2,1)_current",0.01,200,10,10,8.00,12.00,4.00,true,0.000000,0.00,202.00,20000.00
429,229651,2,1,"Beta(2,1)_current",0.01,200,10,10,8.00,12.00,4.00,true,0.000000,0.00,202.00,20094.00
430,237570,2,1,"Beta(2,1)_current",0.01,200,10,12,10.00,14.00,4.00,true,0.200000,2.00,202.00,16654.00
